accY,accX,accZ,gyroX,gyroY
1.920656,0.279768,7.127578,0.241011,0.08803
3.766019,-0.316143,10.477612,0.364439,-0.126677
1.26951,1.421145,9.422007,0.088364,-0.068339
2.313888,-0.257465,12.058325,-0.511455,0.403765
3.232977,0.175136,10.936108,0.175403,-0.073652
1.369053,-0.431253,6.407575,-0.110655,0.057652
3.791615,-0.004191,10.6276,-0.216502,0.283549
2.314936,0.023801,6.386769,-0.174399,0.153737
1.955234,0.472717,12.234658,-0.155428,0.157503
1.859134,0.678389,10.640772,0.112871,0.04262
2.447261,0.452509,11.122171,-0.218501,-0.348104
3.489094,-0.092807,6.312822,0.050191,0.097913
1.886527,-0.854124,9.553733,0.179881,-0.016551
1.201402,1.148112,11.549233,-0.234293,0.332235
3.608696,-0.191302,11.261532,0.052209,-0.183175
2.948419,-0.473016,8.332123,0.136155,0.018198
2.102228,-0.604742,7.619156,-0.175762,0.294082
2.632576,-0.434097,6.725664,0.107172,-0.286663
0.065863,1.920207,10.111323,-0.217676,0.002502
2.374961,-0.051044,6.74183,-0.039399,-0.379696
2.642754,0.163161,6.965765,-0.063143,0.169795
0.867746,0.471669,10.138866,0.272371,0.168583
1.616488,0.469424,10.626702,-0.00838,-0.156356
4.302503,-0.345482,8.633447,0.450558,-0.335879
1.732198,0.821192,6.349796,0.084988,-0.116317
0.71177,0.725691,8.539592,-0.028987,-0.203941
1.633403,-0.111967,7.16036,-0.162402,0.14783
3.035089,0.440983,8.257728,-0.331321,-0.302614
2.373315,-0.34623,11.312276,-0.210502,-0.167192
2.199077,-0.227677,7.169491,0.321618,-0.125388
0.393831,0.821342,9.078172,0.158268,0.161442
0.440235,0.922981,12.126433,0.215731,-0.037583
3.536246,0.056732,8.171657,-0.007495,0.246227
2.030527,0.036225,6.921906,0.693849,-0.826943
1.788481,-0.113015,6.38108,0.23345,0.024423
2.569557,0.818348,11.185639,-0.038749,-0.115819
1.362766,-0.539628,13.378579,-0.558615,0.25743
3.87574,0.310604,6.96307,-0.076703,-0.051174
1.678759,-0.389191,8.081844,0.57587,0.256625
2.658472,0.048349,12.689113,0.079387,0.157758
1.694327,0.976569,7.716603,0.201238,-0.047295
2.556833,-0.187261,8.65111,-0.794279,-0.557663
3.631448,0.565075,9.734856,-0.092289,0.266073
2.85187,-0.304617,7.325317,0.263792,0.069139
1.382226,-0.830623,9.687704,-0.002305,-0.31308
2.965633,0.384101,8.392448,0.007507,-0.16908
2.992128,-0.154479,7.956854,-0.361773,0.083838
1.531765,0.383053,7.662266,0.21374,0.040521
1.50033,0.634231,9.538914,0.237306,0.083568
0.659678,-0.351918,9.42036,-0.055831,-0.633386
1.264421,-0.609832,11.340268,0.013258,0.344823
0.936004,1.020278,9.264085,0.082054,-0.161645
2.409539,-0.495021,7.128476,0.249616,0.052288
1.348396,0.361199,13.086387,0.021948,-0.304364
1.718277,-0.593965,9.757908,-0.037694,0.134552
4.644841,-0.852178,8.97309,0.171969,0.094456
4.032914,0.178728,7.518565,0.118608,-0.163086
2.874023,1.150058,12.886702,1.060518,-0.264669
1.880689,-0.098046,7.514224,-0.041528,0.345009
1.575474,-0.549807,10.842403,0.376121,-0.053699
2.572401,-0.879721,7.844737,0.210754,-0.408036
0.869392,0.262404,8.933423,0.009304,-0.264755
0.824036,0.722248,6.336473,0.294627,-0.080475
2.641257,-0.625849,9.885593,0.069996,-0.002637
3.652854,-0.371976,12.009376,-0.362875,-0.631941
3.440595,-0.677791,10.913056,-0.286045,0.043774
3.238515,0.073497,12.362492,0.103404,0.054307
2.181863,0.621208,9.971215,-0.133989,-0.017717
2.744692,0.554447,8.980874,-0.096781,0.054276
1.470392,0.433199,13.003309,0.097151,-0.113241
3.836073,-0.042212,11.523487,0.42798,-0.095229
1.141975,-0.611628,11.538156,-0.107397,0.164091
2.831662,0.71641,13.328882,0.275672,0.184095
1.964964,-0.271984,8.870404,0.032834,-0.019924
0.513582,-0.564177,9.938882,-0.762946,-0.006451
0.800236,0.85577,6.463858,-0.319146,-0.037219
3.033442,0.503852,6.923403,0.138988,0.118865
3.510051,0.770448,10.838511,0.191587,0.090972
2.86624,-0.488135,6.970704,0.053959,0.204256
3.026257,-0.351619,8.143815,0.398912,-0.071401
2.510729,0.147892,6.285729,0.000484,-0.244728
2.073039,1.867516,9.140293,0.036066,-0.008993
2.268083,1.270857,13.430371,-0.208208,0.062265
2.638563,-0.109273,12.53673,-0.445631,-0.331033
4.063001,-0.160317,10.985056,0.111546,-0.023783
3.955824,-0.176333,9.79563,0.282194,-0.203348
2.937491,0.586031,8.874745,-0.020522,0.041371
2.613116,0.465532,11.06035,0.127591,0.108485
0.908611,0.573607,12.384347,-0.171021,0.210758
2.940336,-0.140857,7.978858,0.184399,-0.333722
1.762585,-0.657732,9.528885,0.04609,-0.169879
3.033891,0.075144,8.680299,-0.073428,0.008037
1.944307,-0.724194,9.563762,-0.940449,-0.263428
3.232528,0.479154,11.004666,0.515105,-0.156629
3.372487,-0.221988,10.889705,-0.000742,-0.297802
0.792302,-0.825234,10.31475,0.06261,-0.123194
2.705773,-0.606688,6.829847,-0.358456,0.235034
1.690584,0.730182,10.206076,0.295239,0.089871
0.908012,0.386496,10.983709,0.363932,-0.065029
3.093467,-0.390238,12.706477,0.018303,0.348984
2.223027,-0.300425,8.29021,0.321498,-0.404399
2.003584,0.177231,6.348299,0.100331,0.191468
1.684597,0.891546,6.66489,0.125586,0.125889
2.465373,-0.246537,9.425001,0.189393,0.230183
3.427423,-0.377216,7.687264,-0.153779,-0.373029
1.196013,1.093326,6.962022,0.122258,0.133474
2.036964,-0.787213,7.604486,0.087678,0.17685
2.215094,-0.492775,6.878197,0.03042,-0.009109
3.828439,-0.029339,11.384875,0.191513,0.21602
1.998045,1.133293,6.472391,-0.016356,-0.001111
1.560355,-0.592917,8.252339,0.233447,-0.389781
3.219804,-0.593665,7.585775,-0.159633,0.035399
3.548671,-0.337398,8.167466,-0.024537,-0.024779
3.248395,0.648452,12.200529,0.560642,-0.105461
1.743125,-1.307232,12.030033,0.310232,-0.009319
1.725163,0.326471,9.359287,-0.147241,-0.209613
1.36112,-0.530647,9.46856,0.019979,0.013046
0.849933,0.509091,6.939868,0.005839,0.196605
3.397485,0.070204,6.781049,0.009984,-0.288386
4.016597,-0.537981,11.573633,0.098099,-0.183024
1.070574,-0.014819,7.483239,-0.504728,0.127121
3.400628,-1.05815,11.700419,-0.079956,-0.307257
2.995421,-0.15882,6.15999,0.19045,0.179449
1.949696,-0.029788,10.820998,0.234496,-0.109349
2.708767,-1.537902,9.864487,0.337231,0.13615
3.669918,-0.262853,8.805589,0.088481,0.07101
3.396287,-0.166604,7.670649,0.019104,-0.131561
3.183879,-0.404609,8.426427,0.06866,0.074809
1.190923,-0.882415,10.494377,-0.759677,-0.403823
2.052083,0.613873,6.869515,0.104516,0.104127
-0.741558,0.989592,6.268365,0.540988,0.319678
1.128503,0.731678,13.458363,0.006685,0.14323
3.903433,-0.247286,10.666519,-0.311639,-0.514381
3.046914,0.665067,9.098679,0.035298,-0.101432
3.680247,0.401465,11.741434,-0.088866,-0.387812
1.015339,-0.512983,10.652149,0.017559,0.613215
1.278192,-1.273851,10.20413,-0.039138,-0.029616
3.911366,0.100142,11.57468,-0.124639,-0.41539
0.029638,0.232018,11.498638,0.12221,0.112802
0.841849,0.414638,10.951227,0.037226,-0.456882
2.180366,1.162483,10.767409,-0.262151,-0.053843
3.472329,-0.257614,7.855814,0.032925,-0.38392
0.802781,0.995131,12.817246,0.013183,0.315139
2.195934,0.590821,7.565717,0.180815,0.09918
2.164948,-0.76461,9.865834,0.111869,-0.111735
3.863167,-0.434995,10.739118,-0.103666,0.292618
1.52443,0.545166,6.160888,-0.071301,0.049462
1.391955,0.596959,11.713292,-0.071086,-0.204366
1.77456,-0.0723,10.238858,0.008162,-0.401295
0.430355,0.0482,9.710307,0.157263,0.27652
1.989962,-0.137265,8.735684,0.299768,-0.244922
1.071622,-0.487087,10.91141,0.908162,-0.329116
2.054178,0.242795,6.829249,0.028304,-0.043326
3.283272,-0.056283,12.410842,0.054962,-0.020373
1.23598,-0.865949,12.521461,0.452438,0.355993
2.544559,1.118175,13.294005,-0.253083,-0.263586
0.765508,0.463885,7.195686,0.129205,0.074188
4.294869,-1.60616,10.242002,0.723484,0.474771
2.597249,-0.448168,10.147099,0.629399,0.166789
1.082848,0.695603,7.07863,0.048904,-0.037832
1.860481,-0.093406,6.646628,0.162646,0.467629
2.704875,-0.310155,6.099815,0.031063,-0.228629
2.600842,-1.503623,11.365715,-0.36967,0.065891
2.276616,-0.635279,6.907236,-0.040666,0.053147
1.891766,-0.731379,9.715097,0.291297,0.18194
3.69806,-0.020807,8.887019,0.290413,-0.025921
2.482737,0.017813,6.672973,-0.345839,-0.086236
3.136877,-0.029489,6.911428,0.2391,0.370282
1.638942,-0.0964,7.564819,0.416612,-0.083878
0.635578,-0.00943,7.128925,-0.410986,-0.276063
0.285756,-1.01923,9.291478,0.23606,-0.336796
2.364333,-0.032183,7.773784,-0.483054,0.274143
1.579665,1.005309,8.556357,-0.754044,-0.057988
1.094075,0.449515,7.282057,0.011942,0.607054
3.144661,0.150737,9.282796,0.308209,-0.54668
2.892735,-0.436343,8.151748,-0.033496,0.010436
-1.477577,-1.435814,12.929214,-0.01051,0.001462
1.831741,1.240321,12.184961,0.049492,-0.204252
1.710643,-0.640518,9.726324,0.318212,-0.001198
2.215543,1.627865,9.230555,0.303953,0.109756
2.084116,-0.063169,13.909076,0.48291,-0.315859
3.611839,-0.365989,10.590477,0.187112,0.076897
1.2743,1.502575,9.557026,-0.124758,-0.008566
1.255439,0.123344,7.466773,0.014944,0.098779
2.496508,-0.776435,9.480385,-0.000611,0.034884
1.140628,-0.739462,9.895772,0.220775,-0.185146
2.132166,0.395777,7.187304,-0.509376,-0.045071
-0.865201,0.459095,14.146931,-0.424221,-0.456142
3.105592,-0.10568,11.698922,-0.173645,0.136677
1.412762,-0.666414,11.520343,-0.393483,-0.147389
0.99558,-0.536784,8.894803,0.226061,-0.040937
1.865421,0.47122,6.670129,-0.336457,-0.02033
-1.153352,1.69253,12.724888,0.053424,-0.487877
2.037263,1.059347,8.505762,-0.685097,-0.132645
3.013234,0.203427,11.573183,-0.52844,0.325005
1.265169,-0.78377,12.634327,-0.258638,-0.018813
2.220033,0.298479,9.157956,-0.260433,-0.240344
1.120719,1.74088,8.03574,0.075359,0.201646
1.607208,0.705034,10.743159,0.124232,-0.03354
1.276994,-1.092877,8.272397,0.003901,0.083577
0.396226,-0.364492,8.383616,-0.142619,0.158851
2.228117,-0.165406,8.946895,0.051956,-0.142948
3.824996,-0.609233,8.05969,0.040259,-0.032791
0.507594,0.810115,12.691658,0.230975,-0.145396
1.313818,0.771945,6.943461,0.165378,-0.17022
2.24069,-0.318837,12.492721,-0.448902,0.234063
1.804198,0.709225,6.445297,0.51272,0.135882
1.751059,-0.208217,7.336993,-0.772241,-0.233335
1.017883,0.30282,8.346793,-0.100449,-0.181342
2.067501,0.148791,5.985453,-0.180422,0.134571
2.699486,0.127834,6.348897,0.816288,-0.41482
1.537153,-0.076192,12.983102,0.179534,-0.144423
-0.038919,-0.031884,12.283307,0.799595,0.055586
0.104782,0.187111,11.427087,-0.155854,0.035777
2.834506,-0.163011,8.822953,-0.26292,0.048328
1.315165,2.829117,10.48809,0.286447,-0.147924
1.460812,-0.637375,9.519604,-0.387571,-0.079852
3.170856,0.47586,10.071357,-0.029756,0.221715
3.397335,-0.84619,11.464659,0.268132,0.083669
2.21704,1.523831,8.789273,-0.031287,0.08628
0.87044,0.542771,10.013277,0.08597,0.322328
2.388583,-0.4329,12.654834,0.044541,0.210397
2.948568,0.274828,6.214776,0.078304,0.070316
0.262404,0.936752,12.437486,0.101112,0.328903
1.049168,0.885259,12.965139,0.185975,-0.237386
1.656755,0.422871,12.838951,-0.068367,0.379491
3.835624,-1.447191,10.471774,1.00561,0.693729
2.980302,0.113913,9.129665,-0.22647,-0.098184
0.824935,-0.59621,9.812245,0.016135,0.091699
3.614534,0.465233,12.521012,-0.860973,-0.609108
1.967209,0.823288,8.787626,-0.333721,0.226675
0.559836,-1.771716,12.165651,0.022413,-0.018245
1.617536,0.648302,8.303233,0.121432,0.115302
2.588866,-0.01916,7.876022,-0.162299,0.080558
1.627865,-0.513881,7.800878,-0.016682,0.097389
1.153651,-0.393232,11.965069,0.118307,0.061959
1.925446,0.018861,6.106102,-0.40899,0.033989
1.544039,1.236579,9.062754,0.061697,0.509589
3.70779,-0.406255,10.940599,0.262604,-0.261342
2.266736,0.271236,8.03065,0.065235,0.326034
1.614393,0.536933,10.386302,-0.285223,0.027795
2.300117,-0.75039,6.881939,0.151551,-0.166133
1.768722,-0.569865,7.870783,0.344995,0.17685
2.16405,-0.279319,7.968529,0.029821,-0.092705
2.361938,-0.534987,8.106093,0.374839,-0.532045
3.176844,0.533042,8.373587,-0.045945,-0.066612
1.350342,-0.151934,7.003037,-0.270619,0.020524
1.715882,0.001796,6.660998,-0.729036,-0.419093
2.266287,0.891696,12.074641,0.058002,0.19898
1.811832,0.582439,10.701546,0.320569,-0.096003
3.940556,0.479603,11.939472,0.237713,0.027236
2.751279,0.642614,8.500972,-0.173816,0.155635
1.15889,-0.554148,9.785451,-0.130121,0.004382
2.848576,0.230221,8.543484,0.247884,-0.113932
2.166595,-0.484243,11.615545,0.171139,0.243019
2.355651,0.769999,11.124117,-0.068016,0.121847
2.467169,0.11556,6.519393,-0.756667,-1.408993
2.99602,-0.062869,7.531438,-0.713699,-0.328141
2.260449,-0.286055,6.933432,0.081064,-0.553914
2.990182,-0.106429,7.818541,0.324446,-0.131262
1.003513,-0.929417,10.22838,0.011249,0.032345
2.141147,-0.255818,7.497908,-0.164997,0.23818
0.377964,-0.503703,10.00729,0.442659,-0.033376
3.833977,-0.307012,8.231982,0.141851,-0.248388
1.693878,0.121098,13.328583,0.079023,-0.085298
5.187612,-0.130079,10.827135,-0.329108,0.254036
1.641786,-0.398621,9.049432,-0.04404,-0.091588
1.400937,0.614472,7.289242,0.122839,-0.383874
3.608247,-0.382155,11.125015,0.184227,-0.118775
0.71671,1.64957,13.679004,-0.305585,-0.274543
3.840863,0.024998,8.252639,0.083196,-0.068001
2.540966,-0.010778,9.472901,-0.188327,0.148341
4.215833,-0.741408,12.152479,-0.313234,-0.471515
3.05365,-0.357906,8.65605,0.169856,-0.247889
1.654958,-1.51979,10.415341,-0.273344,0.252803
2.674488,0.1681,5.97737,0.116537,-0.247284
3.104394,-0.309407,6.962921,0.521156,-0.025432
3.219505,-0.654439,10.520123,0.160981,0.017201
1.657204,0.077688,9.984836,-0.087086,0.273228
2.127376,0.722697,7.417525,-0.412242,0.367326
2.008523,-1.224154,11.707903,-0.592762,0.012107
1.483565,0.355062,6.875951,0.122256,-0.210735
1.461112,-0.774639,10.095007,-0.161328,0.100502
2.193389,-1.394949,10.614128,0.274083,0.336724
1.673819,0.195194,10.656939,0.587628,0.027236
2.376458,0.1443,10.239756,0.038224,-0.040694
1.363664,-0.232766,12.136462,0.400453,0.108637
2.927462,0.458646,8.421787,0.459507,-0.109693
1.674717,0.022154,6.33827,0.050898,-0.110246
3.883674,-0.472867,10.6758,0.322838,0.168485
2.202819,0.55325,7.784861,0.094979,0.074748
2.858605,-0.171543,8.67042,0.00755,-0.224931
1.870361,0.542023,7.445367,-0.391026,-0.576515
1.739533,0.823138,8.501122,0.038873,0.632103
4.14982,-0.266296,9.546548,-0.505223,-0.414544
3.66902,-0.016017,9.68037,0.200045,0.720909
1.769171,-0.472268,9.110804,0.016905,0.025756
1.639391,0.37527,6.273005,-0.258907,-0.284684
1.107547,0.955762,10.505304,-0.038998,0.102246
3.453468,-0.437241,8.311616,0.188731,-0.146316
2.507286,-0.373024,7.173533,0.153037,-0.079648
2.829865,0.728685,11.610157,-0.174914,-0.405523
3.285368,0.214055,8.258177,0.016556,0.133648
3.795058,0.493374,10.631342,-0.483733,0.440462
2.033072,-0.097298,9.332194,0.307069,0.1018
2.596051,1.301843,11.266172,-0.006395,-0.239487
0.335602,0.015119,13.967155,-0.01118,-0.048947
1.673221,-0.949775,8.945697,0.240073,0.089974
1.984274,1.196911,9.248218,-0.14065,0.087382
1.653611,-1.613195,9.258397,-0.362681,-0.078702
1.695075,-1.413211,9.769135,0.005046,0.18554
0.402214,-0.690065,11.107202,-0.043807,0.318612
4.058211,-1.034798,10.224488,-0.05128,-0.165003
1.451382,0.909808,10.620714,-0.236762,0.075318
1.364862,-0.682581,9.748179,0.291069,-0.054929
2.576143,-0.616119,10.879376,-0.286169,0.188045
1.009201,-0.452958,9.883497,0.022641,0.038016
3.66917,-0.008981,8.219557,-0.141288,-0.315818
0.82224,-0.003892,11.620934,-0.10114,-0.038777
1.953587,-0.652493,6.766379,-0.350429,-0.343765
1.141826,-0.589324,9.843979,-0.405293,0.652451
2.309248,-0.023052,7.448361,-0.407685,0.184681
1.127605,-0.483644,10.121652,0.47485,0.193344
0.415536,-0.847388,9.953551,-0.173788,0.207464
3.862268,-0.448318,11.600427,-0.421046,-0.524617
3.075504,-0.195643,11.644884,0.135151,-0.343449
1.369053,1.186732,7.73741,-0.20399,-0.103589
1.053809,-0.706381,11.048974,-0.129817,0.246326
1.446741,-0.369731,8.954978,-0.771785,0.29778
1.083297,0.104782,8.627309,0.328735,0.497202
2.455045,0.347128,9.249565,-0.033065,-0.004744
1.159489,-1.026565,15.05165,0.187041,0.297859
1.768572,0.551453,8.857231,0.291873,0.760877
2.136208,0.419128,9.579779,0.135233,0.021434
1.953587,-0.509091,11.932137,0.455142,0.414273
2.578388,0.215103,11.800112,0.018707,-0.153991
2.070794,-0.724942,9.249416,0.360206,0.087028
2.02439,0.612975,7.796986,0.044436,-0.051826
2.374812,1.554667,12.899725,-0.071614,-0.046926
1.793271,-0.643212,8.454569,-0.488714,0.430995
1.758094,-0.615969,9.82916,0.723631,-0.411759
0.321531,-0.737217,11.188932,0.312608,0.203149
0.527204,1.160387,10.740914,-0.310696,-0.045742
1.79836,-0.136217,11.604618,0.049237,-0.003224
2.020049,-0.498613,7.275321,-0.150975,0.109771
4.00582,0.262105,11.298804,0.203992,-0.362737
2.994373,0.109273,6.745423,0.4503,0.091583
2.173929,1.830094,11.043884,-0.271646,0.251595
1.682052,-0.155227,8.079299,-0.382148,-0.115075
1.009201,2.133813,9.168284,-0.029968,0.372493
1.960922,0.657283,12.654684,-0.036552,0.327714
1.456771,0.441582,7.284153,-0.530227,-0.244034
3.686833,-0.752336,10.928175,0.03279,0.040779
1.171314,-0.103136,10.709929,0.038896,0.009618
2.691553,0.050894,11.593541,-0.244922,0.253157
3.457809,-0.191751,8.558004,0.00596,0.185537
0.943638,-0.467029,8.347392,0.142062,-0.027499
1.231938,0.504152,7.436985,0.006686,0.282757
0.966241,0.503852,7.031179,-0.404484,0.050422
2.030827,0.295486,6.895561,0.201763,-0.048448
0.885558,1.054407,6.840176,-0.156185,0.055345
0.665965,-1.71663,13.434563,0.510742,-0.160196
2.525997,0.386646,10.678344,-0.630822,0.165456
2.43349,-0.328716,6.742579,-0.01195,-0.144275
0.500559,-0.543071,9.831705,-0.048332,0.388438
3.29884,-1.431174,9.475146,-0.281512,-0.155706
1.467548,-0.174088,13.101655,0.201186,-0.057413
1.847009,0.248932,6.336922,-0.041295,0.075329
1.695524,2.357148,9.549542,-0.08974,-0.228527
1.503174,0.219893,8.267158,0.200775,0.255733
2.419718,-0.62495,7.806416,0.373954,0.111856
3.890859,0.276625,9.483978,0.07094,0.01227
3.502716,-0.552651,11.352393,0.196557,-0.17772
3.07266,-0.79829,10.248289,-0.189889,-0.255538
1.503024,0.356109,9.986483,0.208269,-0.190797
0.365989,-0.830922,14.037958,0.057599,-0.002929
2.744393,0.07679,6.125562,0.247019,-0.004217
2.940336,0.172741,10.78133,0.151329,0.675465
2.663112,-0.309257,7.320078,-0.270741,-0.090023
2.107917,0.705483,9.842482,-0.064756,0.165193
2.967729,-0.099094,6.980883,0.033802,-0.205712
3.705395,-1.520688,10.619517,0.244849,-0.360908
0.794997,-1.212628,10.845846,0.362792,-0.335763
1.226699,-0.786165,6.999445,0.364102,0.061953
1.632505,0.790356,7.63622,0.122758,0.35208
3.233426,-0.475112,10.075248,-0.101671,0.049199
2.196233,0.504601,13.174553,0.097437,-0.212491
3.132985,0.255369,7.233408,0.179301,0.27487
1.732647,-0.526904,11.154504,0.578836,-0.291539
1.012644,-0.711021,9.745784,-0.034731,0.07831
2.718497,-0.538879,6.937773,-0.106166,-0.141387
1.76483,0.566123,6.353538,0.316625,-0.059601
2.332899,0.056582,6.47763,0.425919,0.03199
3.228786,-0.374072,9.110654,0.099573,-0.435285
4.344865,-0.456251,8.517139,0.285573,0.151837
3.811674,-0.45685,11.929443,0.13886,-0.261239
2.640808,0.042512,13.444891,-1.056486,0.086563
2.791994,-0.483195,7.094497,-0.04095,0.491291
2.588118,-0.044607,8.162077,0.265593,0.34846
3.32279,-0.265997,8.14127,0.044216,0.029395
1.9955,0.546064,7.10243,-0.728648,0.300531
1.330134,1.777404,7.532785,-0.294713,-0.070391
0.616268,0.748893,12.147539,0.249157,-0.122565
2.650987,0.578397,8.130193,0.311479,-0.077567
3.037484,-0.3606,7.225325,0.004674,0.289887
3.847449,0.618663,10.792706,-0.094536,-0.414288
0.781525,0.685574,12.200529,-0.412792,-0.400289
0.983605,0.179926,8.059839,0.771039,0.047399
2.341132,0.093106,6.925798,-0.027712,0.149715
1.00022,1.561104,8.602611,-0.229353,-0.008811
1.264271,0.40416,9.204659,1.080128,0.613213
1.675017,0.36539,6.603368,-0.272825,-0.22805
1.777703,-0.090711,7.04495,0.234893,-0.045489
2.407294,-0.543819,8.883577,0.062274,0.017071
0.399669,1.960922,7.607181,0.541055,0.195347
2.505789,-0.207918,9.327853,0.338042,0.493278
1.381477,-0.037871,8.788524,0.287297,0.077072
1.847907,1.030906,9.246272,0.169569,0.030241
0.960403,-0.526156,10.215656,-0.106914,-0.078169
4.08261,0.601898,10.365495,0.198598,-0.123195
0.861608,-0.839604,10.327175,-0.009537,-0.004184
1.530867,0.489482,6.74213,-0.088767,0.203617
3.376978,0.013322,11.930939,-0.020121,-0.241047
-0.036225,4.076174,10.246043,-0.018067,-0.111237
3.650459,-0.414488,8.901839,-0.049459,-0.278018
2.468367,0.395328,8.762478,-0.42526,0.295305
0.8414,0.866548,9.683064,-0.05358,-0.183662
1.502126,-0.536335,12.826228,-0.151427,0.054404
0.419877,0.922981,7.469767,0.24733,0.146957
1.926644,0.392184,7.336843,0.10883,0.183904
3.643573,-0.488734,10.766212,0.0084,-0.008524
1.257834,-0.570314,7.624994,-0.036328,0.012751
0.586031,0.290845,13.797558,-0.102953,-0.136223
2.140698,-0.590522,11.754456,0.272718,-0.085786
2.686463,0.747246,8.638087,0.062458,-0.010118
2.06286,-0.444576,7.017108,0.293883,-0.529428
1.513203,-0.571062,12.160113,0.128011,0.098893
2.592609,-0.184716,7.924221,0.053392,0.077014
3.677552,-1.556014,10.957214,-0.119485,-0.287968
-0.005538,1.160387,11.395802,0.024559,0.023249
3.783382,0.436043,10.108479,0.463702,-0.196798
1.574426,-0.354463,8.582852,0.282252,0.23478
1.873953,0.248034,11.865076,-0.459845,-0.172046
2.26494,1.575324,9.238039,0.790241,-0.258047
0.809966,0.381257,14.309793,-0.306433,-0.320336
4.030219,-2.070644,10.030491,0.742439,0.202187
1.276396,1.328038,9.681268,0.01692,-0.028679
3.215014,-0.427212,8.39619,-0.276612,-0.232712
1.491798,0.446671,14.309793,-0.115279,-0.530936
1.576671,-0.746049,7.302864,-0.34643,-0.370317
2.108964,-0.839454,8.946595,0.257187,-0.143522
4.09728,-0.128433,10.913954,-1.297158,-0.674462
4.10686,-0.51912,12.35366,0.448742,0.01234
1.751059,-0.633183,9.650731,-0.245141,-0.008037
1.245111,-1.458118,8.813372,-0.391,0.430976
3.668122,0.264051,8.334668,-0.050033,0.307013
2.359992,0.47631,11.509566,-0.106209,-0.091656
1.498833,-1.235531,11.791879,-0.453103,-0.147736
1.641636,-0.645757,9.275911,-0.338624,-0.08254
4.381539,0.448168,11.05047,0.270681,-0.053422
0.246687,-0.570913,11.116333,-0.079409,0.040736
1.402883,0.609982,12.34887,-0.103042,0.240906
1.88024,-0.774639,9.144634,-0.352156,0.062314
2.746638,0.150886,7.539821,-0.440191,0.211799
1.463656,0.27872,7.89608,-0.537047,0.138429
2.258653,-0.11062,6.927594,0.109694,-0.024845
1.638193,-0.436492,10.510843,0.187784,0.20568
2.591411,0.091909,9.422456,-0.110007,0.123073
1.567989,-0.070054,10.453661,0.452399,-0.033536
1.550625,-1.291514,10.713371,0.181707,-0.156828
2.791246,-0.321831,9.015452,0.186562,0.529241
1.228046,-0.558938,14.281352,0.121044,0.31315
2.071393,0.20657,9.53577,-0.10165,0.173525
0.921184,-0.466131,7.435787,-0.053733,-0.051467
1.982178,0.120649,7.154522,-0.084885,-0.175258
1.863026,-0.56747,12.879816,0.190377,-0.059641
1.607058,-0.029938,8.425679,-0.03905,0.082207
3.387306,-0.217049,7.719447,-0.075861,-0.027897
2.739603,-0.099094,8.134384,0.207552,-0.092092
2.307452,-0.516426,7.303163,0.018915,0.121881
-0.308209,1.430126,8.109237,0.051877,0.09634
3.303181,-0.640668,7.791148,-0.032573,0.138154
1.996698,0.450114,7.52111,0.037709,-0.124299
2.016157,-0.128583,6.852151,-0.014856,-0.293255
4.090394,0.303269,10.809621,0.209958,-0.114925
2.007026,0.754431,11.033406,-0.205473,0.032238
1.968706,1.079705,8.296348,0.393687,0.326388
1.119821,0.269589,7.311995,-0.017872,0.08981
2.196532,0.854723,7.56437,-0.306435,-0.457932
0.486488,1.85614,10.280322,0.334566,0.211309
2.929558,-0.597108,7.7901,0.041317,-0.036773
4.044889,-0.351768,11.421399,0.199933,-0.254265
3.151846,-0.133971,7.410789,0.432249,0.270639
2.824626,-0.903371,10.466385,-0.482818,-0.389655
2.514771,-0.595462,8.643925,-0.468642,0.380977
3.925437,0.518222,11.317066,-0.560358,-0.278125
2.750381,-0.837209,9.963281,0.18418,0.046306
3.516936,0.260907,10.741214,-0.287877,0.164973
1.141826,-1.557661,9.706715,-0.144916,-0.574531
1.820814,-1.28882,9.262439,0.080679,0.038143
1.111588,-0.964145,12.965738,0.412866,-0.325574
2.072889,-0.088466,8.231982,0.058142,0.320525
2.14968,-0.777633,8.502918,-0.003667,-0.104963
2.667154,-0.154179,10.10324,0.04561,0.29051
1.396147,-0.17289,9.018596,-0.216798,0.619202
1.435665,-0.89948,8.956325,0.207375,0.018812
0.482147,-0.042362,8.535251,0.209491,-0.463792
1.098116,-0.509091,9.441167,0.211196,-0.077547
2.547852,0.072599,11.856544,-0.595891,-0.031432
2.603835,-0.958307,9.635014,0.312331,0.149557
0.681533,0.47616,6.940916,0.124804,-0.127483
1.445843,0.750689,12.679982,-0.200131,-0.011937
2.669249,-0.230221,8.002509,-0.017951,-0.055252
0.494422,-0.342637,8.077503,0.264094,-0.068638
2.051933,0.982257,8.307125,0.454413,0.080822
3.998036,-1.037792,11.380235,0.291097,-0.161197
0.833167,0.710572,10.171648,-0.02476,-0.011389
1.106649,0.179626,6.739585,0.091455,-0.008122
1.498234,0.560584,6.81428,-0.394852,0.047093
2.500999,-0.057031,5.923931,-0.029276,0.060484
1.693279,-0.37018,7.166647,0.330948,-0.014426
2.33245,-1.157094,10.101145,0.133247,0.299613
2.170636,-0.118553,6.644832,-0.1097,0.240241
2.609224,-0.775687,6.601572,0.194894,0.057123
3.637586,-0.074994,7.903864,0.125837,0.011762
1.158142,0.071402,8.009544,0.02145,0.294707
2.006128,-0.556842,8.394993,-0.059585,-0.399249
