accY,accX,accZ,gyroX,gyroY
3.376229,0.151784,7.19389,0.06371,-0.030905
0.179776,0.046553,7.846533,-0.055497,0.112272
1.641037,-0.774639,9.931996,-0.143622,-0.44776
2.627935,-0.540227,6.409072,0.150556,-0.363887
2.568808,-0.013023,6.920559,-0.27862,0.074149
2.230362,0.896186,8.332273,0.000825,0.158065
1.107697,1.558409,8.809032,-0.268507,-0.070946
2.676434,0.859662,13.914914,0.177043,0.055074
1.814527,-1.334924,11.984827,-0.05968,0.696888
0.44712,-0.660726,13.2723,0.20662,-0.124176
1.50976,-0.66357,9.951007,0.283256,0.24534
1.677711,0.218096,7.239396,0.308158,-0.052376
2.40445,0.109273,7.652686,-0.167685,-0.115684
0.947829,-1.536405,13.764926,0.160769,0.255486
3.612288,0.611927,8.413105,0.279383,0.314289
1.883982,-0.659828,9.563612,0.074521,-0.055192
0.842149,0.893941,9.803563,-0.560558,-0.104173
4.899312,-1.138233,10.5074,0.012918,-0.577388
4.23155,0.296384,11.022479,-0.697557,-0.6567
1.506916,-0.753383,10.744357,-0.095144,0.217499
3.729494,-0.461341,11.600277,0.439907,0.020981
1.164728,-0.578397,12.697795,0.145514,-0.104267
2.948269,-1.388213,11.821068,0.038805,-0.257685
2.458937,0.354912,8.862919,0.6021,0.173038
1.479972,0.057331,10.633438,0.246693,0.130692
1.856889,-0.636776,9.662557,-0.075405,-0.111592
4.098477,-1.485062,12.139306,-1.04124,0.279008
3.798501,-0.512384,8.310418,0.021349,-0.150583
2.381098,0.343236,6.271658,0.129417,-0.069821
1.439706,0.878523,8.457712,-0.008249,-0.16546
2.780468,-0.558339,9.677076,0.116228,-0.163685
0.153581,-0.768502,13.952935,-0.085038,-0.31341
2.894381,-0.970881,11.001822,-0.035754,0.0248
2.552642,-0.483944,8.063881,0.075334,-0.021742
1.035098,0.051044,9.911788,0.439488,-0.133006
1.857936,0.630788,12.150233,0.304389,0.219056
-1.071921,1.097218,15.079642,0.539594,-0.181904
1.184038,-0.907563,11.463611,0.15107,-0.14782
1.076861,0.363594,7.522307,-0.506332,0.158314
-0.554746,0.457598,11.6853,0.039139,0.168942
3.57771,0.051194,10.453811,0.077113,-0.520603
2.132466,0.495619,7.782466,-0.030323,-0.098861
1.479074,0.725092,7.264244,-0.565466,-0.39413
2.345473,-0.202978,7.184011,0.288313,0.021982
2.704127,-0.88975,9.418414,-0.19063,0.347027
0.95232,-0.621807,12.83491,0.0751,-0.185496
3.125351,-0.265548,7.723339,-0.126752,0.321246
1.703907,0.991089,11.431428,0.095094,-0.035508
1.975442,-0.179028,7.83815,-0.572382,-0.180657
2.326163,0.628094,7.940837,-0.001846,-0.044755
3.485352,-0.533191,12.017909,0.046777,0.247868
1.992956,-0.873434,12.087514,0.168003,-0.193367
2.59695,-0.537083,8.946745,0.213956,-0.146271
2.809208,-1.834735,11.89726,-0.036443,-0.000722
0.946482,0.546514,11.811488,-0.09867,0.105378
2.661615,-0.578547,12.357103,0.122347,0.885449
1.474733,0.77404,12.361744,-0.436447,-0.254206
2.283501,1.3704,12.57505,0.454926,0.188158
2.906955,0.157023,8.776699,0.358789,0.066569
1.172512,-0.657283,9.667047,-0.061533,0.130879
2.853516,0.402663,11.623928,-0.024753,-0.020772
2.847828,0.142953,6.927744,0.020105,-0.330939
4.304898,0.119601,9.168135,0.335056,0.065972
1.719624,-0.181872,6.738687,-0.264203,0.411075
2.3805,-0.553399,6.773864,0.618006,0.01202
2.035318,-0.253722,7.588619,-0.257098,-0.189833
2.16375,-0.356858,7.774233,-0.357477,0.111986
1.787134,0.669408,8.041577,-0.547188,0.045251
3.407963,0.264051,7.055877,-0.01856,0.045117
3.68339,-0.300126,11.321856,-0.273604,-0.12557
3.056494,-0.147144,6.626271,0.130819,0.057215
1.065185,-0.648302,9.750424,0.278685,-0.30848
1.803001,-1.50033,13.424084,0.120696,-0.013158
1.725312,1.510808,11.079809,0.136921,-0.044038
4.170477,1.059197,8.592731,-0.522997,-0.02392
1.128054,0.534987,12.196487,-0.141692,-0.071984
2.91893,-0.0964,7.08327,0.070295,-0.076532
1.112337,-0.603844,14.017301,-0.076912,0.145131
1.506467,-0.595162,10.269544,0.002282,0.021028
3.063829,-1.497935,12.102183,0.263898,0.051708
1.176254,0.020208,11.109747,0.808107,0.106964
0.449515,-0.544717,14.676081,0.190453,0.009996
1.800606,0.113614,8.065378,0.108672,-0.082096
3.112029,0.452509,9.821676,-0.144167,0.189803
0.875529,0.077239,9.873468,0.079742,-0.285106
4.479435,-0.776735,11.808494,-0.053895,-0.139296
1.079106,0.913101,10.755733,0.068354,0.017456
1.697769,0.785566,7.123087,0.41912,0.181953
1.268911,0.360001,10.427616,0.146776,-0.041432
2.140998,-1.455573,9.419462,-0.084624,0.220807
2.493814,-1.799558,11.034753,-0.229539,-0.003178
1.623374,0.039368,6.307883,0.349042,0.147289
1.903442,1.070274,7.26125,0.359288,0.257584
1.836681,1.949845,9.162297,-0.166598,0.415542
1.313219,0.252525,9.144634,0.112289,-0.188964
2.019301,-0.38934,13.185181,-0.00799,-0.057601
3.727399,-0.24025,10.668615,-0.179885,-0.002664
1.871109,-0.815504,9.710906,-0.145154,-0.011448
3.77994,-0.176633,12.351415,0.364815,0.377518
0.974773,0.080832,6.850654,0.147022,-0.05717
2.863695,-0.317789,9.046887,0.126272,-0.126103
2.406246,-0.117805,7.874225,0.23614,0.154593
1.715582,-0.822989,10.697804,0.135785,0.112958
2.124682,0.353565,9.56481,0.117479,-0.034429
1.319057,0.903671,11.758049,0.231697,-0.104074
2.564617,-0.094753,12.405752,-0.625692,0.147557
1.588646,-0.334704,6.671626,0.163342,-0.104677
1.252595,0.335153,10.217902,0.231579,-0.103684
4.076623,1.25514,12.183015,-0.076901,-0.229627
0.987047,1.237477,8.204588,0.04986,0.00052
3.508554,0.109722,8.186476,-0.220593,0.104656
2.215543,0.181872,12.388987,-0.227471,0.318466
1.777104,-0.840053,8.765173,-0.533105,-0.247134
1.076711,0.668809,9.09329,-0.709635,-0.607812
1.792822,-0.170046,7.783664,-0.308928,-0.15201
2.864443,0.161215,6.680009,-0.46502,0.283712
2.17842,0.024549,6.542146,-0.145775,0.218369
2.913691,1.553619,11.562106,0.263873,-0.035843
1.568738,1.563199,13.06064,0.252276,-0.189002
2.718497,0.087418,8.821007,-0.305298,0.153497
0.750689,0.655786,7.459438,-0.102607,0.171839
3.834726,0.171693,9.264684,-0.008959,0.02078
1.885479,0.757724,8.781938,-0.089894,0.005136
0.541873,0.058379,9.033864,0.191496,0.041414
4.143384,-0.430954,10.583292,0.022109,0.066792
1.185385,1.444945,7.169491,-0.189853,0.062414
2.748584,0.362845,14.001134,-0.110978,0.399327
2.405797,-0.654888,6.963519,0.332258,0.038886
3.323688,0.912053,7.109017,-0.035655,-0.011949
1.062041,1.26457,10.871143,-0.165399,-0.314329
2.357747,-0.593516,7.537126,0.041523,0.135358
2.687362,-0.757275,7.995922,0.070442,0.172861
0.580343,-0.571062,9.922865,0.063063,-0.620223
2.478097,0.391137,10.818004,-0.220149,0.220133
1.260678,-0.419278,9.772578,0.058928,-0.110212
2.263892,1.291814,11.623629,0.064046,-0.262788
3.810326,-0.217947,10.177336,0.072829,-0.179558
2.936294,-0.753982,11.86328,0.115078,-0.269022
1.324446,-0.013472,8.824749,-0.085893,-0.009438
1.651815,-0.824935,9.567804,0.006063,0.017042
2.753225,-0.3606,9.6178,0.028647,0.583109
3.282973,-1.811832,11.69967,0.509254,0.430461
1.388812,-0.663121,9.370514,0.435923,0.345815
2.867886,-0.689616,8.912167,-0.006715,0.004008
2.634072,-0.169897,9.566157,-0.175091,-0.143747
2.525548,-0.414638,6.275101,0.040773,-0.166134
1.286275,0.159269,10.51713,0.210284,0.030127
3.258424,0.232766,7.354506,0.426525,-0.307853
3.485502,-0.217348,11.050171,-0.551815,-0.544108
3.346291,-0.995729,11.986324,-0.285223,0.016233
2.216441,-1.025966,6.786737,0.191599,0.051538
1.332379,-0.515528,9.831705,0.008891,0.001301
3.428171,-0.106129,11.27186,-0.016381,-0.266585
4.580026,-0.532892,12.285103,-0.402929,0.064149
2.700983,-0.587079,9.062005,-0.150975,0.358261
3.028053,0.016166,6.828949,0.038225,0.000794
0.907263,-0.426313,10.303224,0.008375,0.172133
2.000739,-0.397424,12.774286,-0.01979,-0.403082
0.763712,-0.295635,11.245066,-0.293351,0.470085
0.99558,0.218845,10.255923,0.137452,-0.16208
2.347568,0.097148,7.196285,0.016328,0.218915
2.458937,-0.262255,7.411238,0.115061,-0.042784
1.301992,-0.455952,8.23258,0.234674,-0.055481
2.176324,-0.956661,9.210796,-0.781301,-0.350312
2.256258,0.60115,10.254426,0.549783,0.038016
1.667981,2.302213,12.353511,0.354182,-0.156421
0.80293,1.145867,7.872878,0.288079,-0.579976
2.431394,0.194745,8.218659,-0.111127,0.030045
2.864743,0.234712,8.059091,-0.25843,-0.021219
1.227897,2.190395,8.195607,-0.272037,-0.379098
2.593507,0.815953,11.320509,0.322001,0.003277
2.589016,0.157323,6.667435,-0.208108,0.046422
1.900747,0.940644,6.867419,0.225117,0.344718
0.815504,0.023501,15.381414,-0.62357,0.239093
3.844455,-0.529449,8.964708,0.050763,0.003259
3.425477,0.739462,11.927646,0.019923,-0.13892
3.431764,-0.505948,11.170371,0.206144,-0.139696
1.868415,-0.970282,9.505234,0.291251,0.955123
3.729944,0.382604,11.696228,0.159574,0.000513
1.142724,0.117655,8.98791,-0.109636,0.384054
0.779579,0.62974,7.098239,-0.04877,-0.149019
2.986739,0.242795,8.573421,0.255584,-0.198125
1.850452,-0.68273,7.043303,-0.147112,0.41378
-0.105531,1.474284,10.100845,-0.34418,-0.406623
1.806144,0.141905,10.140064,0.174655,-0.009814
2.597099,-0.28845,9.797276,-0.263726,0.153952
1.731599,-0.659079,9.538465,-0.292041,-0.331533
2.400259,-0.118703,6.606961,-0.125046,-0.104268
1.781595,0.819995,12.758868,-0.058246,-0.249456
2.048939,-0.755329,12.646452,-0.315087,0.218614
2.821333,-0.131876,9.275162,-0.519778,0.148585
2.761607,0.284109,7.337591,0.023634,0.048431
4.632267,-0.252525,10.211465,-0.01178,0.301433
1.314117,0.926124,7.141649,-0.181681,-0.560664
3.337011,-0.461939,7.072792,0.126935,-0.315691
1.392704,-0.309107,9.079818,0.051095,-0.066988
1.768722,0.561632,8.758886,0.328972,0.310944
4.024082,0.024998,8.105345,0.037081,-0.055882
1.609603,0.219294,6.391858,0.283217,0.007898
1.504671,1.301543,9.095835,-0.060151,-0.392096
3.039729,-0.629591,9.329649,-0.064898,-0.19656
2.075733,-1.507365,11.633658,0.118924,-0.459406
2.29368,1.079705,12.190799,-0.105659,-0.639222
2.422712,0.020956,6.93927,-0.038949,-0.174245
2.833458,-0.853226,10.991343,-0.199171,-0.153831
2.246079,0.17798,6.306386,0.07876,0.14495
0.875529,-0.060774,10.114766,0.027971,0.102754
3.268154,-0.1202,8.055199,0.441238,0.009466
2.864593,-0.359852,9.472751,0.085266,0.138707
2.07244,0.753234,7.669152,0.100433,0.097507
0.276325,-0.387394,13.044773,0.316029,0.150289
1.987567,0.498613,11.104358,0.185202,-0.032905
1.058898,-0.005239,11.791579,0.010884,-0.210321
0.766406,0.262255,9.500144,-0.132523,-0.019702
0.950224,0.605491,9.979148,0.399392,-0.067199
2.012715,0.574954,11.901151,0.020054,0.270229
0.899929,-0.691861,13.108241,0.097055,0.58175
2.827021,0.46164,8.198302,-0.410834,0.151215
1.63969,0.13487,12.722194,0.058358,-0.208145
1.782793,-0.452509,8.351283,0.5529,0.511475
1.463956,0.575553,9.313632,0.262736,-0.033297
2.597548,0.304916,7.361392,-0.010518,-0.256159
2.732717,-0.441133,6.338868,-0.143013,-0.174419
2.106869,-0.806673,8.907676,0.047091,0.099004
0.93301,0.002694,8.010143,0.120548,0.176002
1.943109,-0.877176,11.31527,0.258577,0.058421
3.579806,0.263003,8.299341,0.208518,0.399961
2.421215,-1.108595,7.961045,0.219383,0.1052
4.178561,-0.194146,8.044871,-0.282038,-0.367581
0.933609,1.422492,6.792126,-0.017291,0.619168
2.806065,-1.19751,9.339977,-0.32465,-0.362411
2.00059,1.196612,9.194181,0.013837,0.119616
0.902473,-0.418979,8.771909,-0.636677,-0.364996
1.93308,-1.143173,9.332343,0.13061,0.115641
3.213817,-1.016686,10.912607,-0.459745,-0.719492
1.190774,0.6971,6.321355,-0.650316,0.084607
1.434766,0.257016,5.756879,0.099092,-0.202869
1.801504,0.294288,7.457642,0.058591,0.026538
2.451003,0.338596,7.8386,-0.005778,0.151611
1.798809,-0.448916,11.577824,-0.270276,-0.00267
0.913251,-0.386496,10.195598,-0.043198,0.026233
1.826202,-0.240999,7.737111,-0.118372,0.225405
3.792813,-0.095202,8.75215,0.340352,-0.134398
1.423689,-0.746647,9.936038,0.112051,0.181236
0.263153,-1.894161,12.865296,0.016745,0.017445
0.589624,2.245181,11.754307,-0.170433,0.612463
3.052602,-0.479603,6.368656,-0.036494,0.315401
4.219725,-0.92343,10.909763,0.191524,-0.169726
2.532733,-0.118703,7.097491,-0.02968,0.337285
2.773582,0.152084,7.32382,0.190147,-0.072023
0.636327,0.491428,6.075566,-0.501475,-0.787643
3.627556,-0.531994,11.214529,-0.195053,-0.277364
1.422342,-0.661325,9.561217,-0.057898,0.127807
2.572101,1.134042,8.80484,-0.305269,0.01045
3.353476,-0.328716,6.522985,-0.031873,0.181705
3.065326,0.02904,11.864478,-0.195487,0.202279
2.725383,0.784369,12.075988,0.323718,0.001351
1.839225,0.002994,6.997199,0.021701,-0.014998
3.119513,0.651146,7.857311,0.07823,-0.120284
3.756438,-0.011227,7.231462,0.274161,-0.10705
3.385959,-0.355361,10.52192,-0.29729,0.254033
1.674418,-0.663121,13.251793,0.106601,0.271213
2.37556,-0.010778,9.01186,0.124324,0.017042
2.201472,1.262175,11.516451,-0.114206,0.314054
2.064657,-0.372725,10.230326,0.069873,0.059187
4.633914,-0.564027,8.897348,-0.059263,0.160497
0.439785,1.619931,8.622669,0.204521,-0.602453
2.843188,-0.00015,8.787476,0.180335,-0.121678
2.6447,-0.532293,8.510103,0.100357,-0.444756
2.693798,0.862955,8.095615,-0.495974,-0.503323
4.071384,0.179626,9.395063,-0.030134,0.038422
2.119742,0.986149,10.713671,-0.013954,-0.154423
1.784739,-0.931363,9.844578,-0.12037,0.016213
2.586322,-0.195643,7.605983,-0.027819,0.122658
2.767894,-0.161514,13.023667,0.022191,-0.059935
1.598975,0.779729,10.520423,-0.073477,0.19162
2.174977,0.078886,9.56945,0.34475,0.027534
1.827999,-0.818199,9.756861,0.044599,-0.382548
3.204087,-0.137863,6.122418,-0.024445,0.276384
1.013692,1.232687,7.146589,-0.002414,0.151917
1.282383,-1.03854,8.482261,0.578601,-0.36409
2.756069,-0.675096,8.929531,0.623154,-0.232636
2.430945,0.083975,7.202273,0.107684,-0.236806
0.930615,-0.693957,10.013726,-0.008463,-0.023779
1.533711,1.063688,9.29058,0.622926,1.012285
4.04414,-0.433798,10.573562,0.195895,-0.044182
1.395398,-0.397723,9.041199,0.161928,-0.213102
3.120411,-0.016466,8.480016,0.228928,-0.181919
3.716322,-0.40386,8.531209,0.359733,0.345502
0.924178,1.770818,9.425899,-0.056695,0.198457
1.303489,0.590073,8.033195,0.225931,0.068841
4.091442,0.6974,11.3488,-0.172896,-0.087004
2.9336,-0.769699,10.852283,0.061745,-0.29281
0.993783,-0.516576,10.960358,0.188768,-0.298292
2.891537,0.083077,11.53621,0.254887,0.040757
3.493136,-0.030237,11.565549,-0.740796,-0.248232
3.508554,-0.181722,6.510711,0.295915,0.030475
1.570534,-0.222587,12.826527,0.227516,-0.014121
3.146607,0.257315,10.906021,0.795157,-0.491561
3.227439,-0.00494,6.879544,-0.016921,0.273807
3.763324,0.242795,12.794045,-0.04442,-0.386643
4.101471,0.348026,8.077652,0.121183,-0.055277
4.356091,-0.112416,9.026529,-0.090488,-0.241119
3.757786,0.163161,10.389595,0.275984,-0.06305
1.056653,1.697021,10.060579,-0.101931,0.031995
1.415157,-0.991538,11.48352,0.251471,0.192945
3.435206,-0.442779,8.119266,-0.072432,0.050775
1.866319,0.693957,7.944429,-0.38084,0.097257
2.568658,1.909729,11.818823,0.059352,-0.310681
3.498225,-0.525707,10.837314,-0.098712,0.361648
0.905317,0.428259,10.147847,0.252227,0.078085
0.752785,-0.410297,11.915372,-0.07997,-0.082968
1.716481,0.323028,9.196875,0.312705,-0.035919
2.978506,-0.085472,12.080029,-0.563654,0.537261
2.211501,-0.90906,11.761043,-0.754056,-0.420016
1.825155,1.184038,8.932076,-0.179016,0.057768
0.85113,-0.601898,9.482481,-0.014985,-0.003841
2.537523,-0.232467,6.542146,-0.23918,-0.084563
2.026636,0.184866,6.556216,-0.34845,-0.215406
0.233664,0.052092,13.771362,-0.038075,-0.147874
4.019591,0.693957,12.652289,0.145445,0.04803
1.541195,1.509012,10.270742,-0.460184,-0.233843
1.301843,0.025297,13.422737,0.074602,-0.128255
3.841162,-0.272284,7.359446,0.10631,0.025114
2.716102,-0.103136,9.270522,-0.445648,0.314951
0.343236,1.508114,12.713811,-0.048742,-0.232774
4.275409,0.229473,11.840527,-0.427302,-0.278753
2.53887,-0.929268,10.272538,-0.399074,-0.042599
1.569636,0.323328,13.04657,-0.049214,-0.189627
3.028802,-1.255439,11.808644,-0.084486,0.113238
2.629881,0.436343,12.973222,-0.181014,-0.256913
1.433419,0.414338,7.531289,-0.014024,-0.049674
1.968107,-0.456102,12.425062,-0.54349,-0.276452
1.460513,0.799338,6.321355,-0.852551,-0.50187
2.517764,-0.46149,6.544541,0.003813,0.059392
3.084785,-0.471819,12.268637,-0.520737,-0.383571
0.884361,0.570913,11.124566,-0.057692,0.235638
2.984643,-0.496667,12.620256,-0.530683,-0.101878
1.616189,0.502804,9.22352,-0.217663,0.153551
3.448229,-0.958457,12.981605,0.262923,-0.228279
1.386417,1.146915,9.888437,-0.240217,0.388862
1.299448,-0.474064,8.522976,0.241326,-0.250026
2.376308,-0.386646,9.487271,0.123922,0.21134
1.252745,0.427062,8.514594,0.087374,0.235596
2.647993,-0.589474,7.822882,0.184772,-0.063536
-0.054337,-0.245789,10.718161,0.2611,0.013114
1.234633,1.138981,12.024196,0.043336,-0.005786
3.306774,-0.208067,7.749684,-0.17784,0.043156
2.382446,0.249531,7.709268,0.19787,-0.17644
2.449656,-0.285606,6.433921,-0.066361,-0.062328
2.923121,0.141306,6.37659,0.281862,0.188046
1.133144,-0.339195,10.688074,-0.640358,-0.155707
2.720592,0.228275,6.610404,0.100821,0.021274
2.492617,-0.710722,6.808442,0.244593,-0.27413
2.244283,-0.034728,8.227641,0.479729,0.213248
1.176254,0.792452,6.714587,0.139405,-0.003242
3.295697,-0.453856,7.090455,0.235955,-0.051723
0.880768,-0.551304,12.342434,0.264062,-0.079087
2.944976,0.02425,6.521189,-0.311642,0.233802
2.922972,-0.115859,6.891369,0.062386,0.120038
2.418072,0.409997,7.904163,0.410329,-0.169741
1.930685,-0.721649,10.54078,-0.736055,0.350018
-0.184417,1.01489,10.310709,0.648826,0.204621
2.621948,-1.274001,10.140513,0.038643,0.65362
1.891616,1.057251,6.047724,0.180831,0.112849
1.093476,0.946482,9.967023,-1.26259,-0.302251
3.678151,0.162562,8.398735,0.552046,-0.209425
2.419568,0.141606,12.148437,0.073959,0.007061
2.891238,-0.903072,10.667267,0.053391,0.278112
1.201402,-0.521216,9.592502,0.261266,0.074449
1.487008,1.372496,7.133715,0.327759,-0.162886
2.264042,-0.148042,11.192525,-0.43279,-0.206156
1.811234,-0.878373,8.412356,-0.056636,-0.003322
1.661844,-0.744402,9.722582,0.350973,-0.223734
2.451003,-0.031584,7.470665,-0.27194,0.369071
3.772305,0.287253,8.422835,-0.052082,0.101845
2.13052,-0.441432,6.972501,-0.616181,-0.502817
4.920568,0.385299,7.902217,0.151282,0.491105
3.304229,0.179028,10.503658,-0.026986,0.041066
1.034499,-0.544717,9.835297,-0.333505,-0.649354
1.382375,-0.217348,6.851552,0.246382,0.096344
0.424218,-0.359852,11.280991,0.025608,0.14654
0.390837,-1.023422,12.326118,-0.842268,-0.373471
3.189268,-0.969234,12.353511,0.465742,0.24891
2.822531,-0.132475,7.918833,-0.041125,0.383732
3.47188,-0.15373,9.541908,0.239524,-0.048197
2.26988,-0.230521,7.022048,-0.236281,0.492698
2.956951,-0.571362,11.40658,0.121978,0.226637
2.603985,-0.109273,12.035871,0.198172,-0.172868
3.512296,0.619113,7.059919,0.195637,-0.202656
4.442612,-0.57211,10.421179,-0.105757,-0.48261
0.27887,0.481698,8.60291,-0.058981,-0.113896
3.310366,-0.63947,12.591965,0.366462,0.475188
3.628455,0.892594,12.151281,-0.53812,0.040008
0.671204,-1.181942,9.135802,-0.03833,0.008989
2.029779,0.171543,11.14672,-0.235775,0.163326
2.581981,0.04311,7.906409,0.268444,0.030594
1.865421,0.524809,13.245057,0.309852,-0.041933
3.373984,-0.002694,6.324798,0.048777,-0.05975
2.348766,0.086071,13.215867,0.076823,-0.146407
3.291206,-0.504451,11.756852,0.227875,0.320773
2.233805,-1.228944,10.858719,0.226901,-0.139056
2.882107,-0.005239,6.754853,0.101628,0.05219
2.852019,0.128283,12.626693,0.153506,0.003706
3.021167,0.411794,10.855127,0.00508,0.043487
2.470163,-0.029489,6.839278,-0.171224,-0.068647
4.323459,-0.220491,11.271112,0.092637,-0.031819
2.031276,-1.646127,9.246422,0.015477,-0.361628
1.270857,-0.093555,7.090904,0.267145,0.037268
1.978286,-1.597927,8.379724,0.089419,0.138605
1.516796,0.970881,7.727381,-0.314532,-0.197811
0.055834,0.230072,9.739197,-0.72882,-0.007282
3.492537,-1.785637,10.92069,0.464559,-0.250102
0.486339,-0.013322,9.263037,0.083036,0.285072
-0.294587,-0.625998,10.54078,0.034578,0.008507
3.841462,-0.971031,11.558215,0.16554,-0.12985
2.355951,-0.684976,8.589139,-0.053172,0.064536
2.919978,0.717159,9.235495,-0.177663,-0.148513
1.179397,1.09168,7.421567,0.006497,-0.326362
1.775608,0.157772,6.933731,0.17916,-0.235121
1.316812,1.13988,12.505744,-0.168382,0.00035
0.802781,-0.892444,10.977123,-0.312426,-0.005067
0.280068,-0.448916,12.956307,0.356653,0.037831
3.946244,0.363744,9.885144,-0.460228,-0.717168
2.419269,-0.30776,5.41005,-0.010708,-0.103614
2.018403,-0.18741,5.628296,0.209326,0.072965
3.133284,-0.574206,6.845116,0.265623,-0.137384
0.838257,1.262924,7.356901,-0.095793,0.090807
3.669918,0.498913,7.279812,0.122451,-0.235186
1.290916,-0.621059,9.791738,-0.046296,0.001937
1.227897,1.179248,6.980135,-0.092299,-0.033369
1.344953,0.223485,9.568552,0.490207,0.124608
2.801873,0.392783,9.613159,0.239947,-0.044829
2.782564,0.182171,7.999814,0.025889,-0.124822
1.448837,0.152832,10.671908,-0.122506,-0.110068
2.188449,-0.217348,6.558761,0.064549,-0.215555
1.332679,-1.090482,10.243648,-0.568286,-0.172204
2.493365,-0.132025,7.558981,-0.081573,-0.065709
2.810555,0.697999,13.436658,-1.018003,-0.129892
2.444566,1.622476,9.289383,-0.08392,-0.055401
2.436483,-0.825833,8.096064,-0.466384,-0.800148
2.509681,0.228126,7.41019,0.620048,0.14369
1.475033,-0.512085,9.711954,-0.095298,0.407207
2.133064,-1.329535,11.358979,-0.523499,0.036933
2.848127,-0.231568,7.528145,0.247837,-0.190825
1.735192,0.062869,9.834848,-0.003145,-0.333601
2.268083,-0.361199,11.402538,-0.212882,0.028269
3.286865,0.066462,6.971303,-0.48331,0.199113
2.400857,0.810115,12.573553,-0.036163,0.06178
2.080673,0.01946,7.444319,0.186684,0.140793
0.506547,1.160088,9.052874,0.196142,0.269885
2.695145,-0.238304,6.026917,-0.33622,-0.477256
4.026926,0.207918,10.856025,0.013297,0.030027
3.371589,0.696951,10.199789,-0.036002,-0.245669
0.92792,0.196841,7.089258,-0.401261,0.0582
3.195106,-0.188757,7.060667,0.201163,0.104056
3.146158,-0.315993,7.726183,0.21769,0.325603
1.517395,-0.576751,9.654024,-0.112386,-0.224557
2.518513,-0.448168,7.39103,-0.278994,0.012571
2.701732,-0.126487,7.090455,0.091429,-0.205243
1.763333,1.311124,12.802876,0.21877,0.180033
3.541336,-0.322729,9.026829,-0.375982,-0.425927
1.453328,-1.414708,10.774893,0.274809,-0.070403
2.314487,-0.498314,7.936346,-0.175365,-0.032367
1.113534,-0.208666,11.619138,-0.325003,-0.16471
2.570155,-0.220342,8.470136,0.001374,0.302999
1.6352,0.014969,7.835157,0.696952,-0.157839
2.452051,0.573008,10.639874,0.134237,0.025095
1.109642,0.296833,11.83918,-0.146761,-0.505917
1.535657,-0.573607,9.081764,-0.471149,0.107525
1.781445,-0.110021,7.004534,0.15549,0.041763
1.437161,-0.568069,12.041709,0.001514,0.068508
0.50475,0.451311,8.412656,0.188443,0.078949
2.576143,-0.259261,11.836935,-0.299174,0.545383
0.835413,0.850681,10.311906,-0.021209,0.274834
2.773283,0.409399,11.76718,0.261112,0.026946
2.475103,-0.008981,10.816208,-0.171412,0.5058
0.675246,-0.410746,10.739118,-0.96424,0.058518
2.109114,0.260009,10.633587,0.183482,-0.468352
1.325194,0.225282,6.983278,-0.028058,0.157987
0.346978,0.617316,11.992162,-0.154541,0.193753
3.024161,-0.621208,10.718461,0.104866,-0.164243
1.084944,0.172292,7.205865,0.247952,0.618643
1.671873,-0.813708,8.36715,0.015125,-0.435704
2.324217,-0.838706,8.944799,-0.212169,-0.737878
1.331182,-0.213456,7.05453,0.030418,-0.003067
1.178799,-0.613125,10.189461,0.349237,0.341184
2.80816,-1.13973,9.06455,0.01368,0.191753
0.215402,0.293689,11.503279,0.332072,-0.074736
3.439098,-0.623004,7.883207,-0.200849,-0.022057
3.789969,-0.857866,13.400883,-0.298082,-0.056564
3.625012,0.413889,7.005282,0.475714,-0.059121
2.915338,0.757874,12.146641,-0.224337,0.103299
1.588646,-0.449066,9.644145,0.174673,0.239302
3.007246,0.507594,6.341563,0.096003,-0.04265
2.304308,0.186213,12.25771,-0.125653,0.105278
0.853375,1.16847,9.922566,-0.519936,0.119323
4.103866,-1.656306,10.857821,0.122788,-0.223246
3.667374,-0.216001,8.669522,-0.024926,-0.278785
3.357219,0.167801,12.259656,-0.10488,-0.450737
3.253933,-0.417332,9.253457,0.196322,0.12911
3.357069,-0.120799,5.722001,0.255641,0.338418
1.536405,-0.123194,7.063811,0.210964,-0.204386
3.404371,-0.123194,12.186159,-0.35237,0.891717
1.402284,-0.038021,6.829548,0.231401,0.098817
1.731,0.003593,6.671477,0.085398,-5.9e-05
2.507286,0.340242,13.814622,0.518851,0.347826
1.273851,0.554447,11.342663,0.029479,0.116828
2.032923,0.304467,8.863219,-0.048819,-0.178517
0.768801,-1.683848,10.900183,-0.065255,-0.017617
4.681365,-0.791105,11.212284,0.606984,-0.23435
-0.13457,0.638123,9.405541,0.062683,0.045575
3.014282,-0.279319,8.829988,0.275229,0.303101
2.884202,-0.376317,6.973848,-0.202372,0.156997
3.096311,0.215252,12.435091,0.054641,-0.19912
2.132316,0.013921,7.573501,0.191752,0.111679
1.179547,0.896486,7.533384,0.0289,0.102064
1.661844,1.426234,9.830208,0.153568,-0.085428
2.719096,0.5772,9.326206,-0.464799,0.323209
1.406775,0.594713,12.732972,-0.098163,0.502764
3.133883,-0.064067,11.971056,0.166632,-0.186096
2.725832,-0.232616,8.226293,0.315459,0.254516
3.595373,0.168999,9.303753,-0.045276,0.014333
3.952531,0.209415,11.173215,0.364832,-0.038205
1.255888,-0.636027,11.923156,0.331561,0.060406
1.274899,0.546064,9.631272,-0.247435,0.26595
1.850602,0.256566,12.151581,-0.339109,0.023729
