accX,accY
-0.474064,1.299448
-0.386646,2.376308
0.427062,1.252745
-0.589474,2.647993
-0.245789,-0.054337
1.138981,1.234633
-0.208067,3.306774
0.249531,2.382446
-0.285606,2.449656
0.141306,2.923121
-0.339195,1.133144
0.228275,2.720592
-0.710722,2.492617
-0.034728,2.244283
0.792452,1.176254
-0.453856,3.295697
-0.551304,0.880768
0.02425,2.944976
-0.115859,2.922972
0.409997,2.418072
-0.721649,1.930685
1.01489,-0.184417
-1.274001,2.621948
1.057251,1.891616
0.946482,1.093476
0.162562,3.678151
0.141606,2.419568
-0.903072,2.891238
-0.521216,1.201402
1.372496,1.487008
-0.148042,2.264042
-0.878373,1.811234
-0.744402,1.661844
-0.031584,2.451003
0.287253,3.772305
-0.441432,2.13052
0.385299,4.920568
0.179028,3.304229
-0.544717,1.034499
-0.217348,1.382375
-0.359852,0.424218
-1.023422,0.390837
-0.969234,3.189268
-0.132475,2.822531
-0.15373,3.47188
-0.230521,2.26988
-0.571362,2.956951
-0.109273,2.603985
0.619113,3.512296
-0.57211,4.442612
0.481698,0.27887
-0.63947,3.310366
0.892594,3.628455
-1.181942,0.671204
0.171543,2.029779
0.04311,2.581981
0.524809,1.865421
-0.002694,3.373984
0.086071,2.348766
-0.504451,3.291206
-1.228944,2.233805
-0.005239,2.882107
0.128283,2.852019
0.411794,3.021167
-0.029489,2.470163
-0.220491,4.323459
-1.646127,2.031276
-0.093555,1.270857
-1.597927,1.978286
0.970881,1.516796
0.230072,0.055834
-1.785637,3.492537
-0.013322,0.486339
-0.625998,-0.294587
-0.971031,3.841462
-0.684976,2.355951
0.717159,2.919978
1.09168,1.179397
0.157772,1.775608
1.13988,1.316812
-0.892444,0.802781
-0.448916,0.280068
0.363744,3.946244
-0.30776,2.419269
-0.18741,2.018403
-0.574206,3.133284
1.262924,0.838257
0.498913,3.669918
-0.621059,1.290916
1.179248,1.227897
0.223485,1.344953
0.392783,2.801873
0.182171,2.782564
0.152832,1.448837
-0.217348,2.188449
-1.090482,1.332679
-0.132025,2.493365
0.697999,2.810555
1.622476,2.444566
-0.825833,2.436483
0.228126,2.509681
-0.512085,1.475033
-1.329535,2.133064
-0.231568,2.848127
0.062869,1.735192
-0.361199,2.268083
0.066462,3.286865
0.810115,2.400857
0.01946,2.080673
1.160088,0.506547
-0.238304,2.695145
0.207918,4.026926
0.696951,3.371589
0.196841,0.92792
-0.188757,3.195106
-0.315993,3.146158
-0.576751,1.517395
-0.448168,2.518513
-0.126487,2.701732
1.311124,1.763333
-0.322729,3.541336
-1.414708,1.453328
-0.498314,2.314487
-0.208666,1.113534
-0.220342,2.570155
0.014969,1.6352
0.573008,2.452051
0.296833,1.109642
-0.573607,1.535657
-0.110021,1.781445
-0.568069,1.437161
0.451311,0.50475
-0.259261,2.576143
0.850681,0.835413
0.409399,2.773283
-0.008981,2.475103
-0.410746,0.675246
0.260009,2.109114
0.225282,1.325194
0.617316,0.346978
-0.621208,3.024161
0.172292,1.084944
-0.813708,1.671873
-0.838706,2.324217
-0.213456,1.331182
-0.613125,1.178799
-1.13973,2.80816
0.293689,0.215402
-0.623004,3.439098
-0.857866,3.789969
0.413889,3.625012
0.757874,2.915338
-0.449066,1.588646
0.507594,3.007246
0.186213,2.304308
1.16847,0.853375
-1.656306,4.103866
-0.216001,3.667374
0.167801,3.357219
-0.417332,3.253933
-0.120799,3.357069
-0.123194,1.536405
-0.123194,3.404371
-0.038021,1.402284
0.003593,1.731
0.340242,2.507286
0.554447,1.273851
0.304467,2.032923
-1.683848,0.768801
-0.791105,4.681365
0.638123,-0.13457
-0.279319,3.014282
-0.376317,2.884202
0.215252,3.096311
0.013921,2.132316
0.896486,1.179547
1.426234,1.661844
0.5772,2.719096
0.594713,1.406775
-0.064067,3.133883
-0.232616,2.725832
0.168999,3.595373
0.209415,3.952531
-0.636027,1.255888
0.546064,1.274899
0.256566,1.850602
0.270338,1.797462
0.233664,2.682122
0.159269,1.165027
1.044827,2.487078
0.720751,2.049987
-0.528551,3.603307
0.467478,2.856061
-0.368534,1.757944
0.189057,3.565136
0.124242,3.076702
-0.038919,0.395478
0.279469,3.644022
0.190254,3.759732
0.266446,1.179697
-0.834515,2.02469
-0.374371,0.38006
-0.54337,3.678301
0.674647,0.892294
-0.227677,2.497856
-0.191302,1.578767
-0.00494,3.567681
-0.372875,1.227448
-0.439486,2.814148
-0.423769,1.939367
0.342787,2.084565
0.084275,2.23605
-0.983754,2.109114
0.10119,3.401377
-0.507594,3.009342
0.513283,2.183958
-0.129481,1.177901
-1.844764,4.499344
-0.982856,3.328029
0.856968,0.568817
0.333956,2.971471
-0.496817,2.904261
0.227078,1.55302
-0.173789,3.97229
-0.1202,3.593577
-0.106878,1.86602
-0.177231,0.767903
-0.456251,1.738185
0.497715,2.00059
-0.025447,2.118544
0.920586,1.819766
0.097148,2.399061
-0.891845,4.389173
-0.240101,-0.439935
0.102836,3.174299
-0.403411,1.001118
0.020358,3.694318
0.305664,1.605561
1.405727,0.718356
-0.171394,2.593507
0.367186,0.845891
-0.835862,1.956432
0.711321,0.842448
1.332828,1.78399
0.235161,0.287702
0.203577,1.400338
-0.4329,0.74051
-0.843646,1.762585
-0.452359,2.691254
0.493673,4.041745
1.634152,-0.076192
0.233514,1.316063
0.720302,3.226241
-0.148042,2.069896
-0.743204,2.437082
-0.723146,2.656825
0.211211,1.77441
0.218995,3.460504
0.165556,2.563419
-0.093106,2.31299
0.72135,0.137714
1.362018,0.144749
0.89903,0.402663
0.920586,1.517544
-0.66836,1.266666
-0.497116,2.940934
-0.989892,1.402434
0.25986,3.318
0.372426,2.059567
1.765279,2.266886
-0.143851,3.718118
-0.114362,3.179388
0.356858,1.917063
-0.690215,1.897005
0.430205,3.312312
1.517993,-1.732797
-0.10089,2.669998
0.246088,1.956132
0.08188,4.757108
-0.605341,1.734443
1.054407,1.195264
0.712967,0.684976
-1.018632,4.031117
0.292791,1.977238
-0.563428,2.304757
-0.054487,3.135679
-0.758173,2.134561
-0.057331,2.62584
0.024549,2.924618
0.975521,-0.102237
0.018861,2.100432
-0.141156,2.040557
-1.26457,3.557502
-0.630938,2.422712
0.379611,0.671204
-0.675545,1.13509
-0.573158,0.110321
0.491578,1.162632
-1.073568,1.624272
0.037123,3.191663
0.001048,1.640439
-0.385448,1.881587
-0.02425,2.046095
0.067809,4.00552
0.36554,0.926723
0.757126,1.93772
-0.857716,0.724793
-0.682132,3.147505
-0.160167,3.790567
-0.38934,3.008294
-0.274529,1.493744
-1.034499,-0.203427
0.407902,1.582809
0.65878,1.676813
0.082179,0.537682
-0.434995,1.975442
-0.928968,1.816323
-0.56747,1.813629
1.028362,1.372945
0.203427,3.547772
1.579665,2.559078
1.578767,-0.98121
-0.585732,3.208877
-1.200653,2.417323
1.349144,1.028661
0.359702,2.225123
-1.236579,2.935845
0.261506,3.647016
1.003663,1.098715
-0.114063,2.633773
0.53379,1.376238
-1.156944,1.265169
-1.215323,2.868784
-0.335602,0.089065
-0.030387,3.644022
-0.108375,2.814298
-0.180974,3.343747
-0.627794,1.781895
-0.656385,1.85599
-0.479303,2.076781
0.587977,0.833766
2.081721,1.616339
1.143472,1.707948
-0.141156,2.075135
0.800835,1.594933
-0.304467,2.209406
-0.392035,2.161655
0.042961,2.584226
-0.720901,1.1541
0.956511,2.264641
0.319136,0.531545
1.13494,1.162034
0.738115,1.667233
0.029489,2.555636
-0.0961,1.507964
-0.49996,1.743874
1.527573,0.201481
-0.999322,1.017734
0.579595,2.122287
0.521516,2.101031
-0.671953,1.709595
-0.46643,2.616709
-0.13472,4.509223
0.007335,2.428999
0.142204,0.950673
-0.813109,0.951871
-0.672701,4.200715
-0.983156,4.428541
-0.037871,2.820585
1.391207,1.156794
-1.021476,-0.760119
-1.340013,2.986739
-0.205523,3.131039
-1.314866,3.363206
-0.457,4.133953
-0.686922,-0.261656
-0.650098,2.307302
-0.619562,2.786456
-0.85607,3.107538
-0.353714,1.157693
-0.907263,1.876348
0.44248,2.196383
-0.77404,2.210453
-0.576302,2.668201
1.257236,1.887724
1.39929,2.503993
-0.115709,3.530708
-0.323627,1.757795
-0.535137,2.800377
0.064516,1.695524
0.222288,1.562451
-1.315015,2.774031
0.858016,1.111888
1.161435,2.151775
-0.01916,2.026037
-0.73093,2.656975
0.329165,3.175946
1.468596,1.369053
-0.068857,1.117576
-1.084345,0.915496
-2.332749,0.266745
0.023801,3.204985
-0.79829,4.000581
-0.596659,1.929188
-0.217198,3.287763
-0.243693,2.99587
2.209555,2.96728
-1.102607,0.412841
0.971629,3.952082
0.08637,2.112407
0.863255,1.29376
0.092059,1.977388
-0.079185,2.554588
0.018711,2.597548
0.030836,1.761088
-0.234712,1.868714
0.205822,1.653761
-0.257016,2.466271
-1.166973,4.053121
-1.246757,3.384163
0.133971,2.318229
-0.247435,3.016976
-0.306712,1.660497
0.496368,0.989892
-1.048569,2.878065
-0.22618,3.178041
0.219743,2.693798
0.313298,2.014062
0.225581,2.712809
1.075663,1.842369
1.520388,1.280288
-0.633932,2.518513
-0.420027,1.672322
0.034279,2.042054
0.083377,3.810476
1.237028,2.485581
0.094005,3.051704
-0.176034,2.150129
0.777932,0.367186
-0.302072,1.387016
1.361569,1.631158
-0.537832,3.713777
-1.238524,3.338807
-0.520917,2.046544
-0.282912,2.119892
-0.856519,3.573519
1.248254,0.598156
-0.627345,0.875679
2.080673,1.606908
-0.076341,3.13553
-0.959654,2.647694
1.70241,0.71162
-1.353635,2.066902
1.587,3.27983
1.456322,0.612077
0.006736,0.773142
0.089963,0.359702
0.178429,1.42833
-1.48102,4.353397
1.778452,1.568738
-0.850681,-1.037942
-0.054337,2.55833
1.35588,2.037563
1.053659,2.682871
0.530497,1.55347
0.781974,1.218915
0.565225,0.828377
-0.076491,2.799329
-0.583337,3.546725
-0.548459,2.327061
-1.724564,0.450413
-1.11548,2.427053
0.364492,0.489632
0.905916,2.065704
0.706381,-0.123643
1.69732,2.198927
0.701591,0.594713
-0.252225,4.484973
-0.037722,1.92844
-1.010848,2.739304
0.024699,1.414708
-0.528102,3.298241
-0.529449,3.520978
-0.229772,2.975812
1.085243,1.857038
-0.055235,3.424279
0.297431,2.889741
-0.242346,4.625831
-0.001497,3.54897
0.516875,3.026107
0.468077,1.117277
0.090412,2.584675
-0.205373,1.884731
-1.052611,1.751358
0.507744,1.703458
-0.426313,1.924249
-0.914748,2.908152
1.032852,1.449137
1.249152,1.611998
0.175884,3.015928
-0.515079,2.91429
0.828826,2.333348
-0.040865,0.934656
1.738335,2.158661
-0.69246,1.860331
-0.595312,1.299597
-0.90906,1.218167
0.426014,1.207689
-1.098116,1.901196
0.00973,2.382146
-0.788261,2.796634
-1.882635,2.822231
-0.227677,2.216441
-0.150587,2.390978
-0.040266,1.257834
0.974923,1.137934
0.158071,1.124162
-1.136886,-0.145348
0.968935,1.442401
-0.168549,1.477428
1.212928,2.305805
0.210163,2.092798
-0.368085,1.481469
0.465233,2.774331
-0.972079,1.842219
0.977916,1.091081
-0.064815,3.102448
0.473615,1.342408
-0.320034,3.731889
-0.195793,2.532733
-0.945584,2.068399
-0.069905,2.532134
0.318238,3.079845
-0.235909,3.918252
-0.035776,3.831582
0.48574,1.606609
0.488584,1.353186
0.457598,1.330583
0.330513,0.709375
0.611179,1.761237
-0.36075,3.031496
-0.335153,1.87051
0.557291,1.607208
0.086969,3.167713
1.516646,1.821861
0.525707,1.297502
1.082399,-0.247585
1.367107,1.641936
-0.133223,0.839454
0.152084,3.011587
-0.3609,4.662504
0.037722,1.689986
-0.25013,1.189876
-0.515079,0.872985
-0.165256,3.254083
1.443448,0.403411
-0.763113,2.493964
-0.169148,3.052153
-0.455652,2.777325
0.780028,0.791853
-0.719105,1.249152
-0.331561,2.037413
-0.301922,2.637964
-1.397045,1.169668
0.461341,3.149301
0.753234,1.501827
-0.015268,3.166665
-0.827629,1.746867
0.291294,2.826722
-0.192051,4.039949
0.890498,2.137854
0.384251,1.468147
-0.763862,2.159559
-0.962798,1.328338
-1.448089,3.167264
-0.595911,1.955234
-1.503324,1.19257
-0.246986,2.850522
0.622705,1.7313
-0.419577,1.88009
0.359103,2.432891
-0.426014,2.055226
0.214504,1.860631
-0.860111,4.189338
-0.27393,2.963088
-0.734672,1.234034
-0.975671,1.478775
-0.987646,1.887575
-0.740809,3.581003
-0.301174,1.047821
-0.720602,2.956801
0.005838,2.346071
-0.021855,2.642006
0.849933,0.64441
-0.517175,1.022075
0.15403,1.560954
-0.214055,2.502197
-0.940195,3.954477
0.073198,2.606979
1.147065,-0.218995
0.523611,4.022735
1.075813,0.842747
0.666115,1.073568
0.539927,1.672622
0.425266,1.511557
1.063688,1.614992
0.793201,1.747466
1.795516,1.709445
-0.440833,3.603606
0.48065,2.958598
-0.801733,1.313818
-0.105081,1.679657
0.267045,-0.138163
-0.273631,2.662813
0.7935,1.138981
1.20215,1.739682
0.412243,2.035318
0.722098,4.114194
-0.922681,2.386787
-0.874482,3.844306
0.322579,2.324965
0.138163,2.393373
-0.713566,1.391357
-1.108445,1.816622
-0.523012,1.348246
-0.520617,3.015629
0.558788,2.047293
-0.274679,1.90913
-0.630938,4.62628
-0.887205,3.606899
0.262404,3.509751
-0.710572,1.121468
-0.981958,3.087779
-0.1925,2.722688
-0.460443,3.451972
1.431473,2.532883
-0.923729,1.178649
0.151335,1.557212
0.137115,2.156266
1.453028,1.805396
0.079784,4.869673
-0.285756,0.465083
0.044907,0.414937
-0.990939,2.724185
1.008902,1.3704
0.001347,2.551594
-0.575254,1.042133
1.329984,2.130669
-0.138612,1.639391
-1.161435,-0.342488
-0.843197,2.336641
-0.14924,3.857179
-0.48065,0.357756
0.377814,1.488205
1.712888,1.583856
2.169439,2.283501
1.345851,2.253713
0.73093,2.125131
-0.696951,1.293909
-0.160466,3.122207
1.608106,3.18807
-0.664917,0.3847
-0.348475,2.92836
0.505499,3.146457
-0.594564,2.762805
1.41366,0.941841
1.027014,0.35117
-0.904868,3.729794
-1.03854,3.346291
0.806673,1.420696
-1.066532,4.356541
3.221002,1.818119
0.37527,1.371747
-0.090412,3.463797
0.2163,2.191593
1.702709,1.859583
-0.323028,1.816622
-0.018112,3.810925
-0.146845,2.468966
0.290695,2.302811
0.606688,1.418899
-0.181123,1.967359
0.568218,2.343826
-1.093027,3.71243
-0.926873,3.124153
0.345182,1.493594
0.762365,1.902244
-0.534987,2.000889
-0.415237,0.968486
-0.413889,0.79829
-0.755928,2.012116
-0.512684,3.869304
-0.127984,2.902913
0.286953,2.651736
-0.934656,1.199905
0.51942,1.586251
0.928819,1.900448
-0.03862,2.737956
-0.245939,3.637586
1.122815,3.07745
0.485441,2.815495
-0.705932,2.42346
-0.6974,2.912493
-0.0479,1.248105
-0.233963,3.532504
-0.465382,4.195625
-1.035547,1.692231
-0.421224,3.162623
2.671495,0.689317
-0.24055,2.58707
-0.36075,3.031496
0.261357,2.541415
0.09146,1.406625
-0.633782,1.426833
-0.340093,1.781745
0.256866,1.279988
-0.490231,2.191593
0.261506,1.968407
0.666414,0.255219
0.256716,-0.36569
0.129032,3.339705
1.244961,2.673141
0.578397,2.490671
0.162263,1.356629
0.05269,2.213447
0.10104,2.22662
-0.038171,2.302063
-0.172741,1.763633
0.715662,1.150957
0.649499,1.679358
0.197739,1.109044
-0.048349,3.661236
0.33201,0.768951
0.375719,3.503315
-1.27445,2.214345
0.984353,1.650019
-0.514181,2.812052
-0.697999,1.986968
-0.924927,1.443448
0.940345,1.138233
-0.396974,3.756438
-1.542842,4.156706
-0.212408,2.057621
-0.035626,1.852847
0.791255,2.470912
-1.595083,2.049239
-0.145647,0.585882
-0.720751,2.531835
-0.133373,2.451901
0.669707,4.730014
-0.989293,3.186573
-1.087339,1.989513
0.904569,2.705025
-1.00486,3.320395
0.9137,2.527494
0.502206,1.917513
-0.588726,1.594933
1.573827,1.097967
-1.234184,1.516047
0.478106,-0.080083
0.161364,3.322191
0.488285,2.775828
-1.228645,0.169148
0.038919,3.027604
0.683479,2.857408
0.479752,2.37541
0.138013,2.333048
-0.940794,3.538791
-0.736469,2.908751
0.482746,3.405418
0.988694,1.755699
-0.237855,2.652484
-0.270787,1.641037
0.059426,3.106939
-0.850082,1.349294
0.971929,0.918939
0.223336,3.853886
-0.904569,2.570305
0.390987,1.295556
-0.353714,1.747915
1.082848,2.042652
0.427361,2.006727
-0.105081,2.120041
0.282612,2.301165
0.005688,1.483715
0.624651,1.628464
-0.258512,1.661245
0.052541,1.70705
-0.118104,3.12565
0.270188,0.179626
-0.013023,2.950514
0.315095,-0.429906
0.346829,1.098116
-0.228126,2.553839
0.44218,3.496429
-1.701811,0.00464
0.705034,1.773362
-0.234263,2.976261
-0.473615,3.428021
0.189955,2.25057
0.973426,1.391806
-0.662672,4.223018
-0.698298,2.08726
-0.858764,1.982777
-0.222288,3.910618
0.083526,1.284629
-0.036374,2.210753
0.281415,2.077081
0.880619,3.591182
-0.010778,3.315156
-0.208367,2.983147
0.789458,1.022075
-0.045655,3.367397
-0.540227,1.08674
-0.091759,0.079185
-0.534838,3.232678
0.185764,2.788551
-0.746797,2.985242
1.16832,0.172741
-0.2163,2.217339
-0.098944,2.118994
0.981509,2.589166
-0.454754,2.446063
1.592089,1.531465
0.464783,2.44756
-0.303569,1.444945
-0.036225,2.951712
0.605191,1.25499
1.117576,0.953218
0.302072,1.886377
3.786975,0.967438
0.182321,2.540816
-0.253273,0.862656
-0.166454,3.168311
-0.370629,3.438799
-0.12978,1.487307
-0.328716,1.198857
0.232467,1.795067
0.072449,3.56319
0.238304,2.348317
0.010329,1.151106
-0.391286,1.819317
0.071102,3.148553
-0.185764,2.794838
0.391436,3.493884
0.429906,2.119143
0.498763,3.129692
-0.074844,3.065625
0.75503,1.147813
1.150358,0.062271
0.050295,3.631299
-0.393532,0.556692
0.48589,0.986449
0.233814,2.164499
-0.733325,1.966012
0.295336,0.250429
-0.156874,2.237547
-0.045056,2.757416
1.348097,1.340612
-0.486339,2.76505
0.839754,1.397494
-0.611478,3.046465
-0.692759,4.712201
-0.158969,1.599125
-1.085543,3.675307
1.704505,0.789458
1.353635,1.7072
0.414638,2.023043
-0.645757,3.928281
-1.119821,3.066972
1.262325,0.199834
-0.538281,1.86587
0.623154,0.844544
-0.306862,3.196902
0.220342,0.175285
0.813109,2.655628
-0.475411,1.97155
1.032253,1.277144
-0.813708,1.768123
0.322879,0.785866
-0.198338,3.098856
0.655337,1.419648
-0.731828,2.732867
0.32677,2.753823
-1.030757,-0.579445
-0.02395,0.59651
0.091909,1.990112
-0.88975,3.207979
0.183967,3.363506
0.056732,2.050586
-0.307461,1.033301
0.985251,0.930166
0.018412,1.094225
0.423469,0.417632
0.196092,3.469635
1.27445,1.675466
-1.83698,4.650379
0.980461,0.625998
-0.867446,1.733395
-0.459844,3.517086
1.05815,0.795146
-0.727038,1.016686
-0.180375,2.35655
0.102986,2.564467
-0.449515,3.104544
-1.18284,0.699196
-0.005838,1.392105
-0.632285,2.789599
-0.842897,2.63527
-1.043031,4.133055
-0.721949,2.912194
0.05778,4.207151
-1.123713,3.251389
-0.99558,3.001259
-0.157622,0.974623
-0.420925,3.5587
0.071551,1.509311
1.295257,1.390758
0.443827,2.243834
0.767005,0.570314
0.160616,2.694996
-0.400118,3.864963
-0.243693,0.98121
-0.679138,2.884801
-0.98585,3.249443
-0.12035,3.351081
0.070803,1.936224
-1.148861,1.674568
-0.374671,3.153941
1.771865,2.91893
-0.89948,1.869762
-0.886606,3.316204
-0.220791,3.620222
-0.965343,4.076772
0.037572,2.771786
0.358654,2.261647
0.266147,4.521947
1.851949,2.410288
-0.878673,2.662663
0.096849,3.705544
-1.069676,1.214425
0.061522,2.49112
-1.741778,3.428321
2.179767,2.014211
-1.041534,2.558779
0.44742,1.63505
-0.109572,3.869304
-0.729433,3.285218
1.206491,1.068777
-0.870889,1.698817
0.483195,2.653382
0.109872,2.729274
-0.36569,1.393602
0.477657,3.273992
1.069077,2.527494
-0.590971,3.778143
0.016017,3.116968
-0.789309,0.781375
0.044158,0.836311
1.61095,1.770518
0.173938,2.44771
0.104782,2.382146
0.042063,3.27489
0.265697,1.319955
0.153431,2.60653
-0.723446,1.434617
1.498234,1.352288
0.204175,1.855092
0.012125,1.1303
-0.061372,1.825604
-0.224832,2.826871
-0.008532,1.642085
0.37527,1.930685
-0.842598,1.761986
1.597029,2.826871
-0.343835,3.395988
1.35603,0.51957
-0.231868,2.208507
-1.511856,1.136437
0.181123,3.302283
-1.379831,3.708538
-0.144599,2.337689
0.338895,0.086221
-0.443827,3.094814
0.420176,0.060474
0.713416,1.057701
-0.498613,2.603686
-0.919987,1.560655
-0.247735,2.980153
0.074096,3.396287
-0.555645,1.899849
0.583187,1.268163
0.289348,3.541036
0.418829,3.160677
-1.058299,2.035318
-0.783321,3.799998
-0.031884,2.501299
0.160616,4.100124
-0.59142,2.163601
0.367186,-0.241598
-0.252225,2.568958
-0.200134,4.067342
0.154179,2.186353
-0.743354,2.443219
-0.665217,2.099983
-0.210762,1.12506
-1.027763,1.335822
-0.207618,4.058211
0.632435,0.41344
0.054487,1.350641
-0.436642,1.757944
1.479374,2.049239
-0.210911,2.853217
-0.863255,2.084116
0.12514,1.103505
-1.02417,1.278491
0.194895,2.554887
0.183518,1.234483
-0.111219,1.98143
0.702339,1.95703
-1.11084,4.144881
-0.065115,1.287173
-1.706451,3.054249
-0.792751,3.714077
0.018711,1.483864
0.026944,0.213157
-0.479752,1.81797
-1.088686,1.479673
-0.268242,0.881217
0.25013,2.838996
-0.043859,2.477199
-0.454305,0.651445
-0.73587,4.071084
-0.224383,2.684967
0.407303,2.232907
0.044607,3.487148
-0.676443,0.499212
-0.847388,1.114283
1.057701,1.946552
0.039069,2.1157
-0.519719,1.501977
-1.421294,2.600542
0.094903,1.423689
-0.779878,2.273772
-0.428559,2.224524
0.116308,3.252586
-0.347727,1.987417
-0.262853,1.440155
1.15395,2.80846
0.063019,0.633183
1.340762,1.349594
-0.065863,2.097887
1.33672,1.871259
1.076561,1.663341
-0.406255,3.204386
1.424438,0.775986
1.33193,0.278122
1.038091,0.045805
-0.179477,2.259551
0.319885,0.542921
2.566413,1.838028
-0.182021,3.372188
-1.223406,4.269272
-0.568069,3.235671
-0.842149,2.860701
-0.388742,2.484683
0.260009,1.262924
-0.037871,3.50062
-0.379162,1.813179
-0.619113,3.242258
-0.439785,1.041235
-0.027094,2.644401
-0.155826,1.154399
0.864452,0.769101
0.152982,-0.534239
-0.296384,2.713407
0.335901,1.681304
0.212708,2.879113
-0.736319,2.002985
0.255519,2.499353
-1.320255,3.304977
1.111888,1.908082
0.165406,2.302662
0.438139,2.099983
-0.547861,0.888403
0.606838,0.085173
1.141676,1.767824
-1.816323,0.368085
2.077979,2.014361
0.37527,0.645458
-0.013173,4.641847
-0.112267,0.844544
1.954186,0.156425
-0.084424,4.369713
0.271535,1.369502
-0.215103,2.816693
0.193997,1.879941
-0.165855,1.767225
0.974174,1.275198
0.213755,2.655029
-0.435744,3.6786
0.023651,3.749553
-0.447569,3.760031
1.417552,1.958078
-0.961151,2.916984
1.483715,1.911675
1.279839,2.825225
-0.769999,2.623445
0.451012,3.387755
0.511486,1.203348
0.93765,2.071692
0.648302,4.204606
-0.123793,0.995879
-0.016765,3.274291
-0.161065,1.0339
-0.683329,0.421074
-0.370929,0.9619
-0.270338,3.598367
-0.452958,1.568588
0.324525,1.429677
-0.844544,2.196532
-1.578018,2.977309
-0.065863,4.37121
0.127684,3.116519
0.07709,2.224225
0.874032,0.942141
-0.280217,2.12573
-0.741109,0.582139
0.829276,1.299448
-1.741479,1.813329
-0.429906,3.416795
1.637445,2.095043
-1.079405,2.355202
0.623903,0.863405
1.040486,2.219135
0.677641,3.075355
-0.614173,2.375111
0.144001,3.445385
-0.257914,3.489394
-0.16346,2.561324
-0.179177,2.073488
-0.296384,0.440684
-0.414488,1.018482
-0.799487,3.90463
0.619711,0.553549
-0.901276,3.104694
0.174387,3.40946
-0.190703,2.143243
0.2883,2.856959
0.115709,3.12101
-1.835333,-0.862057
0.408501,3.353476
0.741408,1.922602
0.032183,2.25042
-0.145797,2.119293
0.94244,1.825604
-0.833167,3.133434
0.030686,2.451452
1.3704,1.802252
-0.275128,3.450026
-0.754731,1.027164
-1.336571,3.61618
0.412093,3.967949
-0.039069,2.754422
0.129032,3.319198
1.072819,1.022374
0.078736,-0.271236
0.820893,2.656376
-0.567919,2.023043
-0.074844,2.245181
-0.01931,2.948269
0.960852,0.763562
-0.049397,2.769092
0.56762,3.363805
-0.652044,1.945953
0.279319,0.464334
2.10148,2.284998
-0.555495,1.097667
-0.015568,0.603695
-0.174537,-0.043559
-0.689167,3.49598
0.261357,2.938539
1.21203,1.599574
-0.018861,3.157534
-0.21645,3.440895
-0.534987,2.594854
0.798589,3.10664
-0.325573,0.118254
0.021855,3.617228
2.127975,0.824785
0.582289,3.944897
0.472268,2.819387
0.521815,4.615801
0.669258,1.933529
1.703607,-0.154479
0.206121,-0.255818
0.58678,1.503773
0.960553,1.969754
0.966091,1.335373
-0.517175,2.119143
0.510289,4.083658
-0.526605,1.123564
-1.590742,1.930086
0.012274,3.199447
0.527653,1.768872
1.118773,2.25057
-0.560734,2.059417
-0.414189,-0.926274
0.843496,1.040486
-0.646805,1.987717
-0.68273,4.388574
0.866398,2.359693
-1.037493,1.142125
0.624202,1.943259
0.679736,1.57233
0.281564,2.200424
0.484542,0.786015
0.310454,2.29862
-1.862128,2.093696
-0.555345,3.513344
-0.703986,3.713927
-0.594564,2.762805
-0.222737,2.972818
-1.125809,4.336033
-0.265997,3.301684
-0.696202,3.979175
0.704285,1.956581
-1.008902,1.584006
0.696651,2.17363
-0.074545,2.293231
0.962498,0.530197
-1.004561,1.496738
-1.457369,2.19264
-0.207918,2.63048
0.878822,4.163592
1.625919,3.019072
-0.494871,1.691782
-0.490231,2.212998
1.596131,0.199535
-0.661924,2.762505
0.677042,1.61589
0.577349,1.468297
-0.212408,2.366579
-0.796194,1.919758
-0.07694,2.063908
0.129181,2.987487
-0.799937,2.331402
-0.961301,1.791924
-0.436492,1.778302
-0.372725,0.92343
0.332758,2.301314
-0.642763,0.487686
-0.442929,0.053888
-0.825084,3.159779
-0.772543,3.166066
-0.29324,2.25042
0.010478,3.672762
0.679886,0.414488
0.884361,2.378853
0.210911,2.265988
-0.656535,1.054707
-0.471519,3.213667
-0.282463,2.885699
-0.122894,1.008453
-0.301772,1.889221
-0.358954,2.699486
-0.498463,0.873434
1.08195,1.574276
-0.910107,1.98128
-0.083227,2.653382
0.170495,2.270029
-1.224903,1.50033
-0.082628,2.875071
0.904719,1.383573
1.037193,2.550696
-0.840951,4.018394
-1.828298,2.015708
-0.536933,5.542824
-0.549507,2.080823
0.024699,2.188898
-1.81288,1.346749
-0.261357,1.590443
-0.177381,2.194137
-0.138761,3.17849
-0.571811,3.088677
0.360301,3.201243
0.92822,0.635129
-0.320034,3.14002
1.049468,1.171614
-0.581391,3.153193
0.064815,1.617836
0.035626,3.085683
-0.151934,2.211501
0.26465,1.408421
0.736618,2.097887
-0.882565,1.677561
1.251248,0.573158
-0.536185,2.806963
0.358804,3.325784
0.077239,3.669769
0.301323,3.838318
-1.382974,2.119892
0.42332,2.435136
-0.26465,2.659669
1.441053,1.113385
0.323477,1.96661
-0.253573,1.451382
0.40865,2.718197
-0.276026,3.055296
1.35124,1.916016
1.108894,1.137185
-0.451012,3.435506
0.317041,1.930984
-0.675096,2.941832
2.078428,0.261357
1.17835,-0.634081
-0.621059,2.750979
-0.667163,2.468367
-0.297282,2.060465
0.794997,0.984802
0.462239,2.229015
-0.382754,4.521947
0.386047,3.297193
0.486039,1.733545
-0.233065,3.215164
0.452808,1.880689
