accX,accY
-0.356409,2.227817
1.467698,2.451153
-0.870739,2.425406
-0.928669,1.390159
0.14924,3.126698
-0.007035,3.633245
-0.01452,3.367397
0.016017,3.065176
-0.422571,2.134861
0.073347,2.846181
-0.149988,3.149151
-0.374371,-0.127385
-0.201032,2.845283
0.807122,2.513723
-0.414039,2.67853
-0.344733,2.492766
-0.455952,0.572559
-1.491049,1.568588
-0.299078,1.575773
0.006886,4.173022
0.166753,1.143322
0.26914,3.261118
1.607357,-0.10104
0.218396,1.743275
0.033381,2.480043
-0.157323,3.495082
1.974843,1.186732
-0.740959,1.204695
1.959126,1.816922
1.239423,1.791175
-0.465233,1.071172
0.650547,0.236808
-0.654289,0.277224
1.815425,-0.426313
-0.485291,1.825155
-0.085323,2.450105
0.213007,2.541265
0.858165,1.056952
-0.6974,2.152075
-0.213905,1.910477
1.717678,2.158062
-0.010927,2.406995
-0.372875,3.381618
0.113464,1.972748
-0.289049,2.440375
0.107027,2.047592
0.468226,3.713478
0.181722,3.59702
-0.545915,2.748584
0.085323,2.593956
1.551524,1.89925
1.232537,0.983754
-0.097747,2.477199
1.238824,0.151036
0.526455,3.632945
-0.369881,2.259701
-0.160616,1.284479
-0.062869,3.30857
0.091011,3.408262
0.702639,1.164578
-0.535736,0.42302
-0.360301,3.449876
0.027842,2.756218
-0.418829,3.749104
0.326172,0.391436
0.895588,3.230432
0.124242,1.147514
1.519191,1.738634
0.000299,2.109114
-0.017813,1.325344
0.471669,2.654729
0.522863,2.689308
-0.36569,3.472479
1.076711,1.968407
0.633483,1.224154
1.169069,2.071093
-1.782643,2.03397
-1.400188,1.899999
1.008303,-0.447869
-0.498463,2.910997
-0.523312,3.392395
-0.554447,1.614093
1.033601,1.819915
0.880469,1.52428
-1.257385,2.167792
-1.410517,1.267265
0.966839,3.479065
-0.472118,2.606829
-0.702339,1.801055
-0.352816,0.414189
0.396974,2.195035
0.388442,1.410966
1.021775,1.388213
0.124691,2.729873
0.080233,2.825225
1.426384,1.744323
0.946482,1.838327
-0.696053,1.888024
0.452509,1.462159
0.85607,-2.160757
0.251028,1.667981
-0.378862,2.617158
-0.765807,2.145488
-1.244063,2.034569
-0.916095,1.927242
-0.433199,3.605702
0.003293,3.814218
-0.268691,2.958298
-0.415386,3.384013
0.219294,1.251996
0.069456,3.362308
0.075593,1.298849
-0.310005,2.833907
-0.847987,2.218087
-0.171693,2.102228
-1.095272,2.694098
-0.390089,3.311115
-0.514181,2.812052
0.028591,0.093256
-0.152533,4.494853
-0.96639,3.130291
0.122595,1.535657
0.38485,1.882485
0.02904,2.460733
-0.976569,1.296753
-0.248334,3.190166
0.748743,1.45213
1.416804,2.065106
0.426463,1.291215
1.30783,1.597777
-0.522414,2.398013
-0.071402,4.48183
-0.255519,3.666326
1.693129,0.99049
0.625699,4.331842
-0.577798,1.123863
0.447719,4.254453
-0.277224,1.648372
0.294288,1.382076
0.36554,2.44786
-0.776286,3.073858
-0.697849,2.968327
-0.140258,2.387385
0.710572,1.914369
0.430205,2.586322
1.150058,0.236059
-0.694705,1.450783
0.009281,4.110752
0.121248,2.817142
0.224533,0.719404
-0.425565,1.862128
-0.140707,2.301913
0.753533,1.212479
-1.535657,2.004482
1.108445,1.951642
-0.802332,1.103505
-0.683928,3.610941
-0.684077,3.724704
-0.104932,3.641478
-0.006437,1.907034
1.186133,1.436263
-0.661474,2.820285
0.824635,1.21173
-0.858615,2.848127
-0.819995,4.166286
-1.262475,1.907483
-0.20657,0.346978
-0.4808,1.206341
0.561482,3.032244
-0.243993,1.280437
0.653541,3.460803
-0.429158,2.530338
0.76446,1.102607
0.166454,1.989213
0.409099,3.420537
0.42317,2.057172
-0.768801,-0.018861
-0.098495,3.074457
-0.991688,1.154699
0.740211,2.468517
0.725092,2.821333
0.617017,1.193917
-0.662971,1.684148
-0.026944,3.003804
-1.379831,4.01076
-0.366588,2.027983
1.15889,3.567681
-0.305664,4.282894
0.021555,2.864892
-0.172292,2.056424
0.696951,1.953887
-1.943858,1.161285
0.960852,1.387914
-1.663042,1.147813
-1.18284,1.79836
1.551673,1.51455
1.012644,2.107318
-0.199535,1.972448
-0.272733,0.635878
-0.366737,2.123035
0.926873,2.098486
1.14452,-0.289199
0.460592,2.677183
-0.752485,0.925825
-1.611998,0.713866
0.629591,1.453028
-1.420247,2.479594
-0.790656,3.757486
0.839454,-0.342188
-0.812211,0.106129
1.365011,0.924178
0.257465,1.354384
-0.079036,3.535648
0.492177,2.213148
0.098046,2.241738
1.200803,1.916764
0.705483,0.955613
0.612227,1.943409
-0.58663,3.328329
0.373174,1.450484
-0.337847,1.973047
-0.457,1.273252
-0.000599,-0.923729
0.86535,3.484454
0.359253,2.315086
1.15904,2.54875
0.737067,2.340084
-0.608784,1.181643
-0.380209,3.012036
-0.758323,1.797163
-0.125589,1.588497
-0.613125,1.68789
-0.58169,1.459315
0.195194,1.506018
0.526904,-0.156574
-0.036823,3.412603
0.491877,4.431535
0.621657,1.224454
0.159269,3.966751
0.214803,0.714315
0.714165,1.484463
-0.538879,4.085155
0.326321,1.14467
0.081281,2.616259
-0.49996,2.6691
0.677791,2.060166
-0.016166,2.752925
-0.985101,2.126179
0.018861,3.853287
0.377216,1.266965
0.52915,1.310225
-0.052391,1.426084
-0.470921,4.322411
-0.872086,4.743935
1.661694,1.256038
1.19242,0.249082
-2.226769,1.278342
-0.11062,3.597619
0.205822,2.408492
-0.410746,1.709595
-0.131726,4.066593
-1.829645,1.407074
0.348475,2.538421
-0.072599,1.943708
1.060694,2.109264
0.415835,3.116669
0.447869,3.728447
-0.694855,2.110012
0.141905,2.049239
0.316143,1.814676
-0.738714,2.578538
-0.963995,2.820285
-0.586331,1.768572
-0.205074,1.865121
-0.361648,3.509452
-0.246537,3.887117
-0.853076,3.384612
-0.459993,1.050515
-0.104932,0.929268
-0.74994,1.586102
0.400268,2.65907
-0.523012,0.919688
0.419128,1.958827
-0.062271,0.862506
-0.304766,3.529061
-0.444126,2.81325
0.27902,2.617756
0.270637,2.002985
-0.630339,1.488954
-0.981958,1.45213
0.161514,3.015779
0.003892,2.189796
0.760269,0.757724
-0.502505,1.021476
0.94259,1.667832
-0.330812,1.558709
0.217647,3.717819
0.039967,3.207231
-1.206042,3.264861
0.132325,4.322411
0.564626,1.339714
0.10119,2.722688
0.950224,1.563499
0.037722,0.871937
-0.028441,3.734883
-0.977168,1.453178
0.388891,3.674858
-0.383353,2.454596
-0.7215,1.335074
-0.263452,2.472259
-0.5531,1.711241
0.369881,-0.06272
-0.169897,2.815345
-0.150437,1.954336
0.446821,2.473905
-0.029339,3.561693
0.920286,1.873205
-0.433499,3.475622
0.359253,3.575614
-0.057031,1.346899
1.043031,0.385448
-0.625399,0.95681
-0.183668,3.40452
-0.508942,3.310216
0.354912,2.935396
0.460592,1.989064
0.583337,0.92313
0.113464,0.474214
0.080682,2.262994
-0.513133,2.25521
-0.490829,1.393153
-0.344134,3.812721
-1.025218,0.700543
-0.08188,0.692011
1.243764,2.833607
0.309556,1.367556
-2.164798,0.367785
-0.119751,1.607956
0.2166,0.541873
-1.129252,3.077301
-0.551004,3.311264
1.224005,2.484384
-0.242645,1.73579
-0.018412,2.433939
-0.523162,3.200045
-0.07709,3.760779
-0.109422,4.132307
0.752186,1.522035
-0.261057,-0.051643
1.02926,2.275718
-0.498463,3.126099
-0.137115,0.892893
1.164279,2.846181
-0.625699,2.790198
-1.009052,1.742826
-0.841101,1.15904
-0.741408,3.598667
-0.263901,2.024241
0.410297,3.357069
0.015268,2.013613
1.182691,2.806065
-0.026794,2.972818
-0.972228,0.636926
1.050965,1.48611
-0.249232,2.894082
-0.140258,3.889661
0.541125,3.676056
-0.060774,2.746638
0.151335,1.79357
0.502206,0.755928
0.481549,1.563948
-0.763113,1.825604
-0.673749,0.992736
0.345931,1.449286
-0.262853,3.266956
0.611478,1.965413
0.675396,1.127905
1.440455,2.609374
0.210462,0.833167
-0.01452,1.7551
-0.390089,2.587669
0.356858,2.696193
-0.368085,1.91886
0.733026,3.531007
-0.651146,4.128565
-0.220042,1.592838
2.141746,1.786236
-0.8173,3.757037
0.268841,1.578168
0.539328,4.946913
-0.407602,2.301614
-0.396675,1.793121
-0.703238,2.382146
-0.627046,1.667532
-0.60579,3.506758
0.758473,1.384022
-1.229393,1.501528
-0.488584,3.084186
0.080083,3.295547
0.285007,3.506159
-0.604293,1.103056
0.287402,1.954935
-0.556842,2.931354
-0.679736,1.33702
1.062341,1.479823
-0.922831,2.210004
-0.516426,1.963766
0.18756,0.929717
0.119003,2.863695
1.938768,0.360151
-0.465682,2.743345
-0.029788,1.824556
1.70705,-0.374821
-0.746198,2.261797
-0.600102,1.269959
-0.131876,2.31763
-0.026345,2.941533
2.070195,0.273481
0.324375,3.308719
-1.147214,3.63564
0.393831,3.458708
0.055684,3.100952
-0.498913,2.06301
0.680934,2.316882
0.198637,2.132016
-0.00958,2.589465
-0.729733,1.852847
-0.671354,1.892514
0.018412,3.253335
1.166973,2.80337
0.959804,-0.371078
0.367336,1.640439
0.042811,3.888763
-0.383503,3.23133
-0.769849,3.542084
-0.851429,1.118175
0.674198,1.386267
0.040865,2.542463
0.329165,0.699196
0.377665,2.927462
-0.473615,1.387016
1.131497,1.037792
0.387544,2.400408
0.332908,0.108674
-0.332758,2.85621
1.555116,1.852997
-0.991837,1.437012
-0.679736,1.143772
-0.450563,2.766846
1.291963,2.521507
-0.987946,3.201991
-1.981579,2.251767
0.085472,0.672402
-0.806822,2.002386
-0.838706,2.324217
0.119901,2.131717
1.816622,0.914448
-0.482297,2.023492
-0.27902,1.766177
-1.322051,1.695973
-0.124242,3.634292
0.224683,2.113006
-0.829874,0.310005
-0.701591,3.705544
-1.261127,0.821791
-1.262475,2.63512
0.063019,0.829725
-0.85113,1.891018
0.427212,2.186952
-0.021705,2.020349
-0.998723,3.673511
-0.639919,2.35625
-0.786614,2.95276
-1.416205,0.139959
-0.016615,3.603606
-0.011526,3.256179
0.73572,0.592618
0.177231,3.891607
-0.069605,3.859275
0.467777,2.746339
-0.49068,4.724176
1.861679,1.996698
-0.252974,2.997666
-0.605341,2.49097
0.373922,0.929417
0.525557,0.01916
-0.415686,2.277364
0.760568,2.669698
-0.157473,1.973197
-0.04341,3.711083
-0.539628,-0.032183
-0.422871,2.469864
0.52436,3.063529
0.613125,1.962269
-0.237406,4.148473
0.145348,2.914439
-0.738864,2.258354
-0.409997,3.566034
-0.46628,3.839366
1.884132,0.167053
-0.551603,2.669998
-0.381557,1.068478
-0.974623,1.631757
1.239722,0.950823
0.684976,2.474504
0.448318,2.25551
-0.374222,2.004931
0.288001,0.766257
-0.864003,1.419798
-1.390459,2.068099
-0.768502,1.012195
-0.566871,3.358416
-0.346978,2.012864
-1.539848,1.347648
-0.523162,1.152004
0.440983,0.978964
0.818049,1.850901
1.225502,0.048649
0.104333,3.472778
0.385299,2.073039
0.886157,1.451831
-0.833167,4.302204
0.182021,1.732797
-0.293091,1.988764
-0.699495,1.681753
-1.408571,2.657574
0.518222,2.812501
-0.228575,1.48132
-0.409249,1.60601
0.224832,3.73653
0.589324,3.254532
1.174009,0.83691
0.609532,1.465752
2.179917,1.337469
0.294887,3.826642
1.021775,2.669399
0.054337,-0.002844
1.09662,1.12536
-0.747096,3.506159
-0.031435,2.662064
-0.608784,3.439398
-0.198487,1.753753
-0.943338,0.922681
0.085323,1.069526
0.638123,1.27924
-0.454904,1.84656
0.038171,1.92814
-0.518671,2.918182
-0.838407,1.992507
-0.194895,2.20731
-0.943488,4.989275
0.62016,1.157842
1.216371,0.37048
1.105302,3.432063
0.297431,1.627116
-1.435066,3.259622
-0.033231,3.456911
0.676144,0.358654
0.74066,0.673749
-0.504301,2.697241
-0.0479,2.083218
1.333128,0.902773
-0.081281,1.865271
-0.112865,2.820585
1.250799,2.083817
-0.709974,0.681383
-0.040566,1.328188
-0.795296,2.23605
0.439785,2.054029
0.885708,1.537752
-0.808469,1.893413
1.797013,1.308728
-0.379611,0.712369
-0.946482,1.172661
0.657583,1.497187
0.520767,2.288741
0.893791,1.345253
0.373324,0.989742
0.002245,3.124153
0.703238,1.61574
0.039218,1.768722
-0.184716,3.146906
0.278122,2.08696
0.564776,1.829496
-0.724044,2.049538
0.77913,1.177601
-0.3127,3.811823
-0.433648,1.763183
0.275577,2.429897
-0.424817,1.63999
-1.604214,1.813629
-0.406704,2.403851
0.121847,3.062482
-0.377365,1.648821
-0.21151,1.869911
0.009281,2.198179
-0.385898,2.715503
0.035626,1.987567
-0.429008,2.688709
-0.433199,3.605702
0.382754,2.080524
-0.274978,1.92335
0.331261,1.009201
-0.391137,0.332159
0.59127,1.131946
0.299677,2.262395
-0.089065,1.354384
0.44712,3.070565
-0.151186,-0.631387
1.538052,1.814078
1.07731,1.371298
-0.828826,1.827101
-0.362546,0.778232
-0.520019,2.667303
0.117955,4.610113
-0.818049,2.404001
0.031884,3.349734
-0.71177,3.691174
0.050445,2.56806
-0.03368,1.50033
1.083297,1.659449
-0.233215,5.480553
-0.866548,1.741928
0.701292,1.890269
0.670456,1.675765
-0.412392,1.895359
-0.74515,1.032403
0.292641,1.70256
0.485291,2.694696
-0.186812,1.859134
0.799487,1.63999
0.373922,0.929417
-0.954565,0.589175
0.78362,1.400488
0.626298,2.713258
-1.576671,1.377436
-0.50984,2.268533
0.24998,3.581303
0.927322,0.908012
0.155826,1.002465
-0.647404,1.758393
1.295706,1.627266
0.383503,2.208507
0.158071,1.874702
-0.355062,1.552422
-0.878673,1.731749
0.760419,4.176914
-0.202978,2.900818
-0.840652,0.349373
-0.617765,1.278641
-1.052012,2.768643
1.124761,-0.596659
0.121398,1.676813
0.029788,2.554588
-0.188159,1.33702
0.931363,2.043401
-1.026266,2.315984
1.871109,2.443668
-0.551004,1.326392
-0.157323,0.184566
-0.4567,2.140998
-0.366139,3.39988
1.526526,0.521366
0.36569,-0.445174
0.563279,3.491789
-0.20178,2.349364
0.426014,1.879941
-0.362396,1.675765
0.147144,3.383863
-0.050595,3.355123
0.007335,2.536625
-0.417482,2.802472
-0.731529,3.648214
0.774939,0.924028
-0.005538,2.027683
0.203876,3.918551
0.520767,0.243843
0.035327,1.44764
-1.059048,3.060685
-0.025148,2.543511
0.127984,2.219135
-0.712518,2.336042
0.19235,0.56762
-0.172741,2.21704
1.084944,2.727778
-0.237556,2.490371
-0.665067,2.469714
-0.315544,1.616788
1.35109,0.428259
0.609083,-0.464933
-0.084275,1.94281
-1.113684,2.981949
0.536185,0.984952
0.037871,1.29376
0.6733,2.106569
-0.484243,1.733994
0.375868,0.688867
-0.110919,2.032623
-0.865201,0.665067
-0.501906,2.001638
-0.761317,1.107996
-1.11548,2.28904
-0.203277,1.797762
0.562979,0.574954
1.157094,0.523611
-1.078058,3.543431
-0.894091,1.829945
-0.958756,2.744393
-0.118104,1.220712
-0.083676,3.299588
-0.497865,2.271826
-0.826282,1.753154
-0.143252,2.545457
1.215772,1.660347
0.027243,3.671116
-0.152383,1.713187
-0.152832,2.693649
0.720452,2.861599
-0.97612,1.588048
-0.47616,1.937122
1.289269,1.221011
-0.391885,2.516716
-0.48559,3.13523
0.129481,4.511468
-0.817001,2.196682
-0.213007,2.373464
-0.031135,1.396596
-0.215701,2.912344
-1.00022,1.488654
0.067959,0.97642
0.19235,2.675836
-0.056582,3.331173
-0.861309,1.88997
1.019829,0.97118
0.194296,1.166075
1.414409,0.905467
0.68767,2.411485
-0.101938,3.903732
-0.887055,2.04879
0.228874,1.110092
0.837059,-0.059875
0.301174,2.129771
-0.237706,3.438649
0.108524,2.660867
-0.976869,1.710643
0.456102,2.811004
1.597029,3.694617
-0.454904,2.257755
0.803978,2.377506
-0.265548,2.386338
0.845292,4.149671
-0.713117,3.357069
-0.556692,0.895139
-0.397873,3.753295
-0.122296,2.152524
1.591191,1.283132
-0.112865,1.26966
0.406555,1.325793
-0.67824,1.821861
-1.279988,0.282014
-0.651445,0.943338
0.208367,2.430346
0.078437,3.075804
0.039817,2.815495
1.199156,1.350941
0.587528,2.751428
-0.061073,0.545017
0.03847,2.737507
0.756377,1.43806
-0.200733,0.582738
0.23576,0.936752
-0.258213,3.63549
0.774639,2.646646
1.507964,0.298479
0.6971,3.541485
-0.36524,2.53408
1.405278,1.932781
0.225282,0.835263
0.385299,1.370999
0.300425,1.864972
0.587977,2.200125
0.789608,1.579066
-0.675845,3.344046
-0.201032,3.511398
1.404529,0.55759
0.151485,4.360432
0.60579,0.95711
0.416434,0.913251
0.728236,0.837059
0.469574,0.42317
0.295785,2.476151
-0.141606,2.240241
0.650847,0.338746
1.088686,1.453477
1.300645,1.128354
1.142873,1.13509
0.531844,1.73609
1.015039,3.098706
0.121098,2.42376
0.150138,3.024461
1.291365,1.551524
-0.71147,4.275858
0.157173,3.32758
-0.545166,2.786156
-0.558938,2.235002
0.614323,1.082699
0.570763,1.849254
0.042063,3.510051
-1.191822,1.742826
-0.544568,3.492687
-0.529748,2.196832
0.877625,1.613495
-1.564696,2.18785
-1.19257,2.222728
-0.104483,3.502117
1.083597,1.676663
2.098486,1.718576
-0.736469,2.089954
1.046025,1.948498
-0.133971,4.168082
-0.187111,2.415527
0.135019,5.122198
1.03884,1.3225
-0.371078,2.473157
0.552351,1.448238
-0.161215,3.230881
-0.491428,1.246458
-0.796194,0.974025
0.830174,0.672551
-1.089435,3.0776
1.149909,1.59194
0.731229,1.198408
-0.236658,2.771786
0.074844,1.793121
0.060774,2.354903
-0.151036,2.969225
-0.180225,3.143463
-1.006507,1.723067
0.361199,2.497257
0.337099,2.470612
0.881966,2.146237
0.521516,1.379831
0.371827,2.352059
-0.746647,0.757874
-0.490979,2.449207
-0.75518,1.642385
0.287702,2.420616
-1.351539,2.129472
0.00494,4.024381
-0.289049,2.03397
-0.606838,1.140927
-0.600252,4.321962
0.129331,3.881878
0.041763,1.543141
-0.353565,1.71199
0.262554,1.721121
-0.340991,1.475182
0.253722,2.153123
1.430126,1.362018
1.733695,1.182242
0.102986,1.880988
-1.295406,3.90942
0.758622,2.439028
0.48589,3.457061
0.458497,1.636846
0.323777,2.729724
0.159119,2.081871
0.358954,1.92814
-0.463137,4.214187
-0.53843,2.92372
-0.78856,3.595224
0.792302,1.354533
-0.2886,2.878215
-0.082329,3.472329
-0.659229,1.054258
-0.491727,0.621208
-0.118553,4.49141
-0.901875,1.803749
-1.00516,2.100732
0.084874,2.609374
0.989293,1.999093
0.825234,0.999771
0.286953,1.537902
0.752036,0.62989
-0.124242,4.020489
1.141975,3.129392
-1.383423,2.013164
0.840053,2.955304
0.226928,0.840802
0.349373,3.80359
1.650618,1.340612
-0.155976,0.813409
-1.162483,1.685944
-0.804876,1.348396
0.546064,1.997746
0.450413,1.588796
0.329016,2.595004
0.105381,3.056045
0.145198,2.03906
0.011227,3.312462
-0.829874,1.015339
-0.943338,4.798871
-0.438438,2.948568
0.800984,4.667594
-0.474513,4.26523
-0.812959,1.621578
-1.515449,-0.039069
-0.49068,0.795596
-0.045805,3.537144
0.726589,2.205514
0.171693,3.110382
-0.352367,2.855612
-0.619412,4.191883
-0.799038,3.311713
-0.019759,3.262166
-0.94229,4.750671
-0.92822,3.664679
-0.213007,3.69776
-0.257016,2.140848
-0.625998,2.983895
0.609083,1.373693
-0.494871,3.444337
-1.06743,2.234703
-0.364193,3.662135
2.091301,1.548829
0.136965,2.098636
1.43297,0.938548
0.184417,3.175197
0.179028,3.074756
2.146387,2.403252
0.437989,3.936813
-0.936752,2.850672
-0.103435,3.503465
0.501158,1.881138
-0.333207,1.629511
-1.708996,1.766626
-0.33665,4.358037
-0.223635,2.889591
-0.264201,2.273772
0.24549,1.828747
0.747246,1.63041
-0.112117,2.713857
0.04311,2.109863
-0.842747,1.069227
0.693508,3.267405
-0.001048,2.810555
-0.000299,4.167783
0.184566,3.384163
-0.194446,3.61139
1.290317,3.791166
0.243843,2.931504
0.157323,2.800826
-1.280138,2.46672
-0.146545,1.015339
-0.319585,4.038003
0.766406,3.004552
-0.53843,1.987118
-0.695005,2.74125
1.972448,2.504442
-3.175497,0.329615
0.501008,3.10649
-0.606239,1.698069
-0.104483,3.326083
0.078287,3.362009
0.773591,0.768801
1.034798,1.300945
0.73572,1.235531
0.307012,2.903961
-0.397723,1.146466
-0.315244,2.363585
0.370031,1.430276
-0.053439,1.371149
-1.393153,2.905757
0.675096,0.964594
0.888552,1.213526
-0.930764,2.981051
1.344953,1.069825
0.6971,3.602109
1.193468,0.364492
1.143322,1.126258
0.054636,3.31785
-0.947679,1.88488
0.12499,1.843117
-0.066911,1.728306
0.111518,1.860631
-0.89918,1.395847
-1.961521,1.431623
1.063838,0.743654
0.847388,3.412005
1.421743,2.388284
-0.450114,1.210982
-0.438139,3.716771
1.603615,1.468895
1.058,1.820514
0.220342,2.094445
-0.180824,3.374133
-0.86071,3.446134
-0.064067,3.324137
0.06721,3.518284
-0.294737,2.486779
0.756527,3.039879
0.446821,2.074686
-0.040416,3.009641
-0.412542,2.61132
1.078956,1.322949
-0.234413,2.992278
-0.861758,2.167193
-0.990041,2.099833
-0.151934,1.273103
0.094603,3.007246
0.0241,1.736689
1.662742,1.732647
0.50026,3.1737
-0.300874,0.243544
0.347727,1.791624
-1.006806,1.506018
1.836082,2.926564
-0.955613,2.730921
-0.672102,2.260599
0.460742,1.350791
-1.36082,2.733915
-0.052241,1.423989
1.058449,1.665886
0.338446,0.954415
1.630859,2.660567
1.450184,2.060465
0.934656,1.811982
0.616119,2.987038
1.009201,2.31314
1.044678,1.405427
-0.25971,1.399889
0.927621,-0.334255
-0.175285,2.714755
0.390238,2.939886
0.61073,0.29339
-0.486788,2.772385
-0.038171,1.973496
0.829126,2.085463
0.510738,0.508343
-0.680186,1.805396
0.84649,1.422043
0.761916,1.853745
-0.068108,3.664829
0.365839,-0.183668
-0.766855,3.682792
-1.456621,2.32272
-1.719774,0.286804
-0.36045,3.386857
-1.335523,1.630709
0.354014,3.740721
-0.017813,2.704276
-0.357307,2.164948
0.238903,3.867807
2.103426,2.91908
0.614472,0.563129
1.609154,1.780547
0.497715,-0.066312
0.372725,1.208587
-1.314566,4.341871
-0.641566,1.810036
0.299527,2.48633
1.928889,2.222279
0.863554,0.485291
0.273332,0.640069
-0.61552,0.765658
0.072749,3.040328
0.549358,2.045047
0.024399,1.567989
-0.445773,3.433859
-0.262255,1.96212
0.654589,-0.196841
0.436193,2.40939
0.981659,1.97664
0.198188,2.263293
0.130678,1.079405
1.802701,2.064806
0.823887,0.635578
-0.262404,3.118166
0.159868,2.208208
1.289868,1.633703
-0.528401,1.554068
1.11578,2.310894
0.37033,-0.146994
0.600851,2.547103
0.210163,1.288521
-0.47601,4.404142
-0.736618,2.815046
0.311802,1.766626
0.204026,2.623145
-0.74545,1.299747
0.997975,1.350192
-0.751138,3.491938
-0.846789,1.806294
-1.17326,2.177672
0.285307,1.889371
1.056802,0.758772
0.195493,1.804498
0.789907,1.889371
-1.552571,1.223107
-0.809517,0.938099
-0.24534,1.4186
1.753603,1.624123
0.655038,2.415677
-0.301323,1.998344
-2.25072,2.591561
-0.784818,4.22691
-0.111668,2.215992
0.582888,2.357597
0.335452,3.19765
-0.743354,2.443219
0.762514,-0.136067
0.372575,2.419568
-1.103954,4.237239
-0.285307,2.819986
-0.379311,2.114503
1.017434,-0.44233
-0.429906,1.582958
0.66866,0.835113
1.512305,1.193917
1.608705,1.074615
0.273631,2.155967
1.381777,1.488505
-0.324226,0.890199
0.069007,2.479893
-0.239203,1.010399
-0.459544,2.083817
-0.265099,2.770439
-0.270038,1.151106
-0.272733,3.155738
0.479603,1.734892
-0.915646,4.852759
-0.54352,1.604214
0.722547,-0.308359
-0.620909,3.372038
0.299527,3.488346
-0.695154,2.088756
0.764909,0.710273
-0.289498,1.9235
0.991089,2.626738
0.189955,2.25057
0.183818,1.05815
-1.407224,0.932561
1.52937,1.991908
-0.025447,1.592389
0.490081,3.220104
0.450114,2.455344
1.032104,0.482596
0.991239,1.135688
0.056732,3.098257
0.070952,3.191513
0.708028,3.378025
-0.160317,3.47188
0.483046,2.400109
-0.643212,0.972528
1.145418,1.554068
0.915496,1.441053
-0.027393,2.383493
-0.993334,1.551075
-0.955762,0.444875
0.066611,0.639171
0.470921,0.027992
-0.51448,2.028132
-0.485141,0.52436
-0.038021,2.392325
-0.679886,3.564088
-0.344134,0.411943
-0.151635,2.515669
-0.104632,1.161734
0.609083,1.873055
-0.54831,2.374512
-0.949176,0.709525
0.717907,1.044229
0.079485,1.166225
-0.638722,3.944597
0.830922,1.8753
-0.081431,0.440384
0.002096,3.294798
0.696053,2.204166
1.152004,3.283721
0.164658,2.300566
-0.307012,1.763034
0.902922,2.815345
0.718506,3.198998
-0.441282,3.680696
1.007106,1.112187
-0.123942,1.496288
-0.954415,1.42818
0.242196,3.266807
-0.259411,2.274969
-0.758622,3.65929
-0.044008,2.773433
0.44263,4.352649
-0.550106,0.902324
-0.756527,1.651815
-0.468526,3.033891
-0.061522,2.803221
-0.121547,0.52885
-0.999023,1.615141
0.161364,3.322191
0.279918,1.776506
-0.693658,2.366279
-0.864153,2.385439
0.872536,1.076262
1.702859,1.659898
0.698448,1.733246
-0.690514,2.056274
0.805475,1.483266
1.599424,1.719474
-0.337698,2.788252
-0.309706,4.472699
0.033979,1.670526
-0.736019,1.960024
0.121847,2.816393
-0.314197,2.575394
-0.590821,1.528921
-0.101788,2.437831
0.274828,2.257456
-1.183888,2.299518
-0.051194,3.874243
-1.166973,1.320704
-0.099842,3.558999
-0.372126,2.978207
1.913471,2.15926
-0.445324,3.865861
0.962648,0.934806
-0.912502,1.883084
0.912502,1.679058
0.20193,3.507207
0.642165,0.730631
-1.313818,2.257007
0.308059,4.131558
-0.32228,2.831662
1.605412,1.731898
-0.864752,3.560346
0.146695,2.30356
0.047451,2.901566
1.047522,1.499582
0.323178,3.082091
-0.492775,0.975821
-0.44233,0.7453
0.793201,1.678609
-0.433349,2.015858
-0.304167,1.674119
0.333806,3.317401
-0.369432,1.807791
0.997226,2.071393
0.246986,1.452579
-1.362766,1.295855
0.970881,1.7792
0.226629,0.491129
-0.504301,4.54904
1.882934,2.097588
-0.892444,3.752247
0.585433,2.10133
0.289797,3.408712
-0.785117,1.423839
-2.771337,0.336051
-0.368534,3.59717
1.018332,2.535877
1.032553,0.349823
-0.196841,3.095413
-0.019609,2.05313
-0.066462,2.721042
-0.037422,2.319277
0.264201,2.574496
-0.662971,1.888174
0.286654,2.93839
-1.426534,2.286196
0.424368,1.676364
0.917442,-0.673749
0.068557,2.360142
1.694327,1.187481
-0.101639,2.934198
-0.718955,4.365222
-0.396525,0.550405
-0.141905,1.268013
0.260009,1.155747
0.900677,1.061143
-0.111069,3.01054
-0.458946,2.911745
0.825234,0.717009
-0.09131,2.714455
0.252375,0.531994
1.390159,-0.807122
-0.26944,2.674788
1.066083,-1.030008
1.002016,2.540068
0.482147,3.113974
-0.324525,1.022823
-1.281934,2.018253
0.058229,2.800975
0.361199,2.708468
-0.334554,1.796863
-0.249232,1.492247
0.192949,1.516047
-0.384401,1.47144
1.159938,-0.253273
1.214125,0.310604
0.170495,2.190844
1.238225,0.526006
0.388891,2.305356
-0.400417,2.931953
1.124911,0.811463
0.708327,2.301015
-0.163909,2.235451
1.761836,1.080303
-0.357157,4.160598
-0.511935,3.229235
-0.711021,2.209256
1.749861,2.87582
0.131876,2.288291
1.669179,1.699715
0.347877,1.494492
-0.708776,2.126777
0.541125,2.680925
0.046703,2.94288
0.469574,0.609233
-0.094603,2.71715
0.367186,2.564617
-0.054487,2.743944
-0.210013,3.378175
0.978665,1.458118
0.413141,1.391207
-0.425415,3.755391
1.319656,1.159938
-1.22161,1.418001
0.819396,2.016606
0.599952,2.156715
0.239352,3.459456
