accY,accX,accZ,gyroX,gyroY
0.783171,-0.248184,11.17576,-0.693677,-0.507314
1.580713,-0.216001,6.740184,-0.444467,-0.164683
2.658771,0.02425,11.591745,0.040894,0.484371
4.727319,0.184566,9.89188,0.139933,-0.076485
2.126328,-0.358055,7.076983,0.201821,-0.201168
0.989442,-1.028062,10.037377,0.159133,0.110956
1.465602,-0.05778,12.227024,0.077335,-0.32948
1.020278,-0.700244,9.775572,0.081282,0.022519
4.706213,0.239951,10.922636,0.350226,-0.083657
3.78922,-1.314716,11.050919,-0.205394,-0.107913
3.453468,-0.724493,9.67064,-0.066553,0.074739
2.227817,-0.356409,10.320738,0.355695,0.136166
2.451153,1.467698,12.4068,-0.386606,0.095898
2.425406,-0.870739,10.067315,0.132269,0.647106
1.390159,-0.928669,9.832902,0.099188,-0.010393
3.126698,0.14924,7.99233,0.197421,-0.327766
3.633245,-0.007035,6.474037,0.148164,0.029782
3.367397,-0.01452,11.721675,0.263772,-0.131118
3.065176,0.016017,7.556137,-0.677376,0.18129
2.134861,-0.422571,8.928184,-0.330146,0.172709
2.846181,0.073347,12.490626,0.353844,-0.128549
3.149151,-0.149988,9.990525,0.293981,0.015992
-0.127385,-0.374371,11.326347,-0.12616,-0.387602
2.845283,-0.201032,6.249953,0.293632,-0.027455
2.513723,0.807122,13.077854,-0.065551,-0.492315
2.67853,-0.414039,8.0549,0.245285,0.57883
2.492766,-0.344733,6.796766,-0.635358,0.17482
0.572559,-0.455952,8.487201,0.296268,-0.296046
1.568588,-1.491049,10.05025,0.336733,0.098067
1.575773,-0.299078,12.932507,-0.419002,-0.551728
4.173022,0.006886,10.413994,-0.79606,-0.2812
1.143322,0.166753,12.829221,-0.151716,-0.115724
3.261118,0.26914,12.386442,0.291875,-0.251568
-0.10104,1.607357,11.876752,0.176874,-0.142194
1.743275,0.218396,9.603579,0.269867,-0.457829
2.480043,0.033381,7.668853,0.705553,-0.446525
3.495082,-0.157323,7.19389,-0.067926,-0.116269
1.186732,1.974843,10.720856,-1.115705,0.042499
1.204695,-0.740959,6.317612,-0.156548,-0.024062
1.816922,1.959126,10.341844,-0.259718,0.176708
1.791175,1.239423,9.803713,-0.975075,-0.058871
1.071172,-0.465233,10.236014,0.097963,0.333777
0.236808,0.650547,7.649842,0.119226,0.024575
0.277224,-0.654289,10.892848,-0.475852,0.038565
-0.426313,1.815425,13.280084,-0.186301,0.371697
1.825155,-0.485291,10.010284,-0.048615,-0.059469
2.450105,-0.085323,7.175179,0.031868,-0.168866
2.541265,0.213007,7.911797,0.08158,-0.08874
1.056952,0.858165,6.762936,-0.217332,0.161437
2.152075,-0.6974,8.766969,-0.047607,-0.132035
1.910477,-0.213905,7.316785,-0.511091,0.298096
2.158062,1.717678,9.061556,-0.718813,0.222916
2.406995,-0.010927,7.88156,-0.120945,-0.4692
3.381618,-0.372875,6.627618,0.227015,-0.036468
1.972748,0.113464,7.039861,-0.045511,-0.075466
2.440375,-0.289049,11.411969,0.128238,-0.036511
2.047592,0.107027,7.042106,-0.549424,-0.079162
3.713478,0.468226,9.892029,0.421792,0.096758
3.59702,0.181722,11.021581,-0.185581,-0.016107
2.748584,-0.545915,11.797118,0.18065,-0.079373
2.593956,0.085323,6.109994,0.100631,-0.062723
1.89925,1.551524,9.286389,-0.178148,-0.10366
0.983754,1.232537,8.725206,-0.066405,0.160798
2.477199,-0.097747,7.05453,0.184251,0.04605
0.151036,1.238824,10.928025,0.229939,0.390744
3.632945,0.526455,11.615396,0.695769,-0.539941
2.259701,-0.369881,8.779393,0.218843,0.0906
1.284479,-0.160616,8.149802,-0.929168,0.055794
3.30857,-0.062869,7.371421,-0.605505,0.084958
3.408262,0.091011,9.211694,-0.123857,0.014072
1.164578,0.702639,12.194841,-0.129811,0.28795
0.42302,-0.535736,9.608669,-0.089814,-0.524038
3.449876,-0.360301,9.842632,-0.237831,-0.172708
2.756218,0.027842,11.401041,-0.563673,-0.106653
3.749104,-0.418829,8.788225,0.005863,-0.009922
0.391436,0.326172,8.29036,0.012056,-0.02555
3.230432,0.895588,10.165211,-0.71251,-0.120996
1.147514,0.124242,7.438033,-0.190164,-0.172399
1.738634,1.519191,10.428813,-0.542842,-0.03916
2.109114,0.000299,7.53039,0.016433,-0.279471
1.325344,-0.017813,12.563524,0.049893,0.01661
2.654729,0.471669,7.265891,0.152606,0.056825
2.689308,0.522863,12.453652,0.043048,0.316365
3.472479,-0.36569,11.984827,-0.069887,-0.25159
1.968407,1.076711,9.354946,-0.140572,0.073625
1.224154,0.633483,13.352234,0.3419,0.158195
2.071093,1.169069,9.239985,0.178795,-0.004306
2.03397,-1.782643,10.279873,-0.573962,-0.12055
1.899999,-1.400188,9.445508,0.050442,-0.310976
-0.447869,1.008303,16.156353,0.404351,0.056414
2.910997,-0.498463,8.781489,-0.746425,-0.562735
3.392395,-0.523312,8.838221,-0.148678,-0.227629
1.614093,-0.554447,12.533886,-0.2278,0.155368
1.819915,1.033601,9.439221,-0.263833,0.115882
1.52428,0.880469,7.645651,0.139028,0.133203
2.167792,-1.257385,7.35735,0.039126,-0.005659
1.267265,-1.410517,8.149802,-0.009269,0.061489
3.479065,0.966839,10.154134,-0.713448,0.007205
2.606829,-0.472118,9.919123,-0.567373,0.070153
1.801055,-0.702339,9.770931,-0.023943,0.018866
0.414189,-0.352816,10.63254,0.005458,0.149127
2.195035,0.396974,6.520441,0.341239,-0.259404
1.410966,0.388442,10.010134,0.025946,-0.303267
1.388213,1.021775,7.667805,-0.007686,0.40021
2.729873,0.124691,7.151828,-0.374614,-0.323147
2.825225,0.080233,8.989855,0.037938,-0.059283
1.744323,1.426384,8.725056,0.383305,0.099275
1.838327,0.946482,11.900403,-0.312798,0.218496
1.888024,-0.696053,11.056757,-0.311332,0.36542
1.462159,0.452509,6.401438,0.139766,0.178709
-2.160757,0.85607,16.120727,0.275931,-0.159254
1.667981,0.251028,13.423785,-0.528086,-0.438759
2.617158,-0.378862,7.683372,0.705361,-0.30442
2.145488,-0.765807,7.380702,0.152957,0.248084
2.034569,-1.244063,9.676478,-0.168448,0.18247
1.927242,-0.916095,9.724677,0.046144,-0.011146
3.605702,-0.433199,12.409195,0.400866,0.012845
3.814218,0.003293,12.896132,-0.586687,-0.540789
2.958298,-0.268691,6.459817,0.153393,0.266132
3.384013,-0.415386,12.046799,0.121829,-0.172197
1.251996,0.219294,10.702444,0.278202,0.148968
3.362308,0.069456,7.161408,0.008516,0.059788
1.298849,0.075593,7.690707,-0.176452,0.158107
2.833907,-0.310005,6.692134,0.247068,0.156825
2.218087,-0.847987,11.698922,-0.644168,-0.551935
2.102228,-0.171693,9.192384,0.235886,-0.059475
2.694098,-1.095272,11.509117,0.350534,0.45014
3.311115,-0.390089,11.479478,0.074367,-0.049152
2.812052,-0.514181,11.270962,-0.041993,-0.075338
0.093256,0.028591,12.191248,0.215078,0.189478
4.494853,-0.152533,11.111394,-0.674703,-0.718227
3.130291,-0.96639,11.647279,0.125441,0.037779
1.535657,0.122595,12.383299,0.10525,0.282146
1.882485,0.38485,9.297616,-0.726518,-0.119409
2.460733,0.02904,6.685697,-0.002811,-0.234077
1.296753,-0.976569,9.378447,0.124213,0.233307
3.190166,-0.248334,6.772966,0.037509,0.13633
1.45213,0.748743,12.569212,0.079366,0.117999
2.065106,1.416804,7.790849,-0.00491,-0.4129
1.291215,0.426463,12.28151,-0.247034,-0.035119
1.597777,1.30783,7.38145,0.059837,0.054878
2.398013,-0.522414,8.468639,0.089718,-0.35079
4.48183,-0.071402,9.476494,-0.079652,-0.035993
3.666326,-0.255519,7.598349,-0.367804,-0.297753
0.99049,1.693129,9.088051,-0.009288,0.000791
4.331842,0.625699,9.590257,-0.038006,-0.105085
1.123863,-0.577798,10.345586,-0.753977,0.166049
4.254453,0.447719,10.759625,0.065904,-0.156965
1.648372,-0.277224,12.473411,0.562896,0.041074
1.382076,0.294288,10.819351,-0.148239,0.04766
2.44786,0.36554,8.827443,-0.235416,0.068983
3.073858,-0.776286,8.453221,-0.159312,0.178173
2.968327,-0.697849,6.774762,0.766683,0.436477
2.387385,-0.140258,7.127728,-0.08191,0.153366
1.914369,0.710572,7.954309,0.087143,0.152875
2.586322,0.430205,11.617342,-0.238207,-0.092273
0.236059,1.150058,10.462343,-0.02134,0.051681
1.450783,-0.694705,9.302106,-0.312516,0.503687
4.110752,0.009281,10.259216,0.175964,-0.07964
2.817142,0.121248,13.475428,0.138477,0.232971
0.719404,0.224533,10.941347,-0.150115,-0.216673
1.862128,-0.425565,9.245374,0.270417,-0.088512
2.301913,-0.140707,6.655909,0.60768,-0.392196
1.212479,0.753533,6.560108,-0.360246,0.190031
2.004482,-1.535657,8.46355,-0.173721,0.039921
1.951642,1.108445,8.876092,0.076131,-0.237415
1.103505,-0.802332,11.421399,-0.022118,0.020387
3.610941,-0.683928,7.539821,0.061754,-0.520204
3.724704,-0.684077,11.711646,0.014625,-0.386521
3.641478,-0.104932,8.017627,0.063091,-0.29104
1.907034,-0.006437,8.528215,-0.274502,0.323458
1.436263,1.186133,10.990745,-0.324903,-0.207559
2.820285,-0.661474,11.221864,-0.671283,0.458557
1.21173,0.824635,9.02159,-0.144782,-0.019829
2.848127,-0.858615,11.876602,-0.049181,0.152317
4.166286,-0.819995,11.124417,0.149072,-0.095981
1.907483,-1.262475,12.114608,-0.581769,0.249383
0.346978,-0.20657,12.521611,0.131654,-0.079514
1.206341,-0.4808,10.288555,0.151877,0.461016
3.032244,0.561482,12.479249,-0.002553,0.286534
1.280437,-0.243993,11.631712,-0.093221,-0.043277
3.460803,0.653541,11.870765,-0.50057,0.009378
2.530338,-0.429158,7.617809,-0.074118,-0.091201
1.102607,0.76446,9.877061,0.441525,0.431819
1.989213,0.166454,13.394296,0.033861,0.142591
3.420537,0.409099,8.664283,-0.111344,-0.194274
2.057172,0.42317,6.815178,-0.098675,-0.111026
-0.018861,-0.768801,9.605226,0.070097,0.025331
3.074457,-0.098495,11.783047,-0.265281,0.383034
1.154699,-0.991688,9.421258,-0.023521,-0.022433
2.468517,0.740211,11.649525,0.09551,-0.121802
2.821333,0.725092,11.798764,-0.576768,-0.415952
1.193917,0.617017,10.496173,0.065101,0.170529
1.684148,-0.662971,8.976533,-0.090053,0.103751
3.003804,-0.026944,8.093669,0.247553,0.164152
4.01076,-1.379831,10.457553,0.246646,-0.146986
2.027983,-0.366588,12.837005,0.414747,-0.63697
3.567681,1.15889,12.338242,-0.204761,-0.184709
4.282894,-0.305664,6.787336,0.118083,-0.104637
2.864892,0.021555,6.809789,0.411228,0.287158
2.056424,-0.172292,8.453072,0.470834,0.16241
1.953887,0.696951,8.630004,-0.154535,0.478283
1.161285,-1.943858,10.506502,-0.005675,0.006687
1.387914,0.960852,7.848778,-0.126855,-0.064548
1.147813,-1.663042,11.35374,0.337149,-0.105796
1.79836,-1.18284,8.303233,0.524127,0.253952
1.51455,1.551673,8.921298,-0.00793,-0.224789
2.107318,1.012644,10.150692,-0.383962,0.272287
1.972448,-0.199535,8.891061,0.024012,0.014429
0.635878,-0.272733,11.679163,-0.698046,-0.121067
2.123035,-0.366737,7.424261,-0.557026,0.117425
2.098486,0.926873,11.547736,0.823614,0.469526
-0.289199,1.14452,11.173964,0.086593,-0.35602
2.677183,0.460592,10.897638,0.033388,0.099358
0.925825,-0.752485,8.233927,-0.117493,0.045851
0.713866,-1.611998,9.637259,-0.428073,0.137873
1.453028,0.629591,5.529052,0.026084,-0.147706
2.479594,-1.420247,10.201436,-0.187567,0.159898
3.757486,-0.790656,12.367881,-0.400635,-0.081684
-0.342188,0.839454,12.780124,0.215157,-0.082447
0.106129,-0.812211,9.77168,0.097983,0.289088
0.924178,1.365011,10.769056,-0.137738,0.245041
1.354384,0.257465,6.577921,0.024397,0.290408
3.535648,-0.079036,10.845098,-1.050521,-0.06364
2.213148,0.492177,8.430768,0.573202,0.387874
2.241738,0.098046,7.495513,0.333173,0.407654
1.916764,1.200803,8.847801,-0.453979,-0.058374
0.955613,0.705483,6.741232,0.214743,-0.016334
1.943409,0.612227,12.232413,-0.323796,-0.009382
3.328329,-0.58663,8.836125,-0.132965,0.070363
1.450484,0.373174,5.938002,0.364561,-0.057764
1.973047,-0.337847,7.120692,-0.080446,0.216575
1.273252,-0.457,9.643097,-0.122841,0.086413
-0.923729,-0.000599,15.116914,-0.300712,-0.251983
3.484454,0.86535,8.260572,-0.078468,0.398564
2.315086,0.359253,6.779851,0.197451,0.000879
2.54875,1.15904,7.94398,0.768241,-0.163082
2.340084,0.737067,10.480156,-0.007218,0.176518
1.181643,-0.608784,9.415271,-0.35978,-0.175901
3.012036,-0.380209,11.654315,-0.018228,-0.225623
1.797163,-0.758323,9.733808,-0.045722,-0.020022
1.588497,-0.125589,9.735006,0.000723,0.025098
1.68789,-0.613125,8.642428,0.229067,-0.049183
1.459315,-0.58169,13.421091,0.234397,-0.395998
1.506018,0.195194,8.215067,0.040378,0.297384
-0.156574,0.526904,8.998837,0.104442,-0.039036
3.412603,-0.036823,11.305091,-0.16473,-0.325116
4.431535,0.491877,10.711126,0.084528,-0.107197
1.224454,0.621657,6.627318,-0.272476,-0.090525
3.966751,0.159269,10.146949,0.046518,0.206035
0.714315,0.214803,9.389524,0.044762,0.019337
1.484463,0.714165,9.458681,0.071053,0.349646
4.085155,-0.538879,8.841664,0.008734,-0.028128
1.14467,0.326321,6.525829,-0.169597,0.032487
2.616259,0.081281,6.516848,0.221937,0.904939
2.6691,-0.49996,6.6122,0.024264,-0.167692
2.060166,0.677791,8.139923,0.626911,0.428002
2.752925,-0.016166,7.832762,0.044638,0.120383
2.126179,-0.985101,7.247329,-0.03519,-0.086807
3.853287,0.018861,9.03566,0.213012,0.616267
1.266965,0.377216,7.762707,-0.086589,0.101534
1.310225,0.52915,7.106472,0.168449,0.036249
1.426084,-0.052391,13.153597,-0.076028,-0.060701
4.322411,-0.470921,11.070678,0.052106,-0.398114
4.743935,-0.872086,10.120604,0.586294,0.42466
1.256038,1.661694,12.328064,-0.16275,0.14327
0.249082,1.19242,10.380164,-0.532112,0.069183
1.278342,-2.226769,9.225016,0.007247,-0.013458
3.597619,-0.11062,8.747809,0.165695,-0.388534
2.408492,0.205822,7.500303,-0.252303,-0.081005
1.709595,-0.410746,7.904014,0.148761,0.122006
4.066593,-0.131726,10.626851,-0.073449,0.577427
1.407074,-1.829645,10.189461,-0.187142,0.454872
2.538421,0.348475,6.161786,0.099202,-0.301544
1.943708,-0.072599,8.833281,0.246696,-0.064572
2.109264,1.060694,9.581126,-0.551104,-0.575931
3.116669,0.415835,11.34416,-0.195085,-0.168788
3.728447,0.447869,11.669733,-0.94673,-0.496002
2.110012,-0.694855,8.355774,0.084401,-0.22906
2.049239,0.141905,12.201726,-0.838354,-0.04707
1.814676,0.316143,7.841144,0.330519,-0.657688
2.578538,-0.738714,9.252859,-0.102908,0.031875
2.820285,-0.963995,11.398946,0.284284,0.40461
1.768572,-0.586331,9.613608,0.044219,-0.472234
1.865121,-0.205074,6.951395,-0.602834,-0.180914
3.509452,-0.361648,8.605754,0.023932,0.130927
3.887117,-0.246537,10.964549,0.264672,-0.019826
3.384612,-0.853076,9.224717,0.189822,-0.217605
1.050515,-0.459993,11.660602,-0.089435,-0.120884
0.929268,-0.104932,10.803484,0.296608,0.237925
1.586102,-0.74994,11.788586,0.008676,-0.074572
2.65907,0.400268,6.624025,0.166872,-0.390074
0.919688,-0.523012,11.516451,-0.887248,-0.329941
1.958827,0.419128,8.685538,-0.352502,0.350062
0.862506,-0.062271,10.193503,0.028657,-0.125874
3.529061,-0.304766,8.520282,0.017268,0.126274
2.81325,-0.444126,7.488627,0.161787,0.079262
2.617756,0.27902,11.839929,0.035073,-0.161679
2.002985,0.270637,6.294111,0.224812,0.054336
1.488954,-0.630339,8.976384,0.014614,-0.001267
1.45213,-0.981958,9.741143,-0.535446,-0.309133
3.015779,0.161514,7.918533,-0.287787,-0.411506
2.189796,0.003892,6.762936,0.343065,-0.221982
0.757724,0.760269,8.542436,-0.238496,-0.0052
1.021476,-0.502505,10.09351,0.218343,0.044087
1.667832,0.94259,12.627142,0.014188,0.138695
1.558709,-0.330812,10.460248,-0.037652,-0.002857
3.717819,0.217647,9.917177,-0.172849,0.412298
3.207231,0.039967,7.165898,-0.324035,0.48501
3.264861,-1.206042,9.761052,0.572648,0.526565
4.322411,0.132325,9.248817,0.198044,0.530416
1.339714,0.564626,7.314988,-0.143955,0.018575
2.722688,0.10119,11.049572,-0.179873,-0.169981
1.563499,0.950224,7.407646,-0.507554,0.399714
0.871937,0.037722,8.716075,0.36769,0.322651
3.734883,-0.028441,11.915222,0.407781,-0.013162
1.453178,-0.977168,9.915081,-0.117394,0.090018
3.674858,0.388891,8.758287,0.141238,-0.243497
2.454596,-0.383353,6.747518,0.11153,-0.366194
1.335074,-0.7215,9.845327,0.027477,-0.569299
2.472259,-0.263452,6.123915,-0.115555,-0.113172
1.711241,-0.5531,11.168126,0.267401,-0.032753
-0.06272,0.369881,10.721305,0.095652,0.00071
2.815345,-0.169897,9.024434,-0.061921,0.149378
1.954336,-0.150437,8.958121,-0.331927,0.252568
2.473905,0.446821,12.709021,0.059209,-0.360648
3.561693,-0.029339,13.024266,0.201908,-0.122509
1.873205,0.920286,12.024645,0.076211,-0.07677
3.475622,-0.433499,11.97884,0.558729,0.072171
3.575614,0.359253,13.419294,-0.822037,-0.305263
1.346899,-0.057031,7.884404,-0.005588,0.036495
0.385448,1.043031,10.631342,0.145208,-0.035145
0.95681,-0.625399,9.656868,-0.104,0.117081
3.40452,-0.183668,6.067632,0.071167,-0.481671
3.310216,-0.508942,8.326884,0.033557,0.023108
2.935396,0.354912,8.975785,-0.031693,0.095195
1.989064,0.460592,7.307205,0.430501,-0.150183
0.92313,0.583337,6.753656,-0.592904,-0.379167
0.474214,0.113464,8.632549,0.337832,-0.170723
2.262994,0.080682,12.168346,0.062711,-0.052328
2.25521,-0.513133,10.709929,0.137608,0.25194
1.393153,-0.490829,9.325158,0.035084,0.105996
3.812721,-0.344134,11.469749,-0.41561,-0.611958
0.700543,-1.025218,9.59864,0.098306,0.136754
0.692011,-0.08188,8.097561,-0.09834,0.324565
2.833607,1.243764,10.322384,0.031113,-0.029552
1.367556,0.309556,10.818603,0.196773,-0.067352
0.367785,-2.164798,12.81066,0.049183,-0.007831
1.607956,-0.119751,12.96469,-0.018904,-0.207283
0.541873,0.2166,11.494447,0.051592,-0.094761
3.077301,-1.129252,8.552615,-0.204193,-0.352763
3.311264,-0.551004,6.312523,0.148415,0.034644
2.484384,1.224005,9.526639,0.091401,-0.014214
1.73579,-0.242645,8.205636,-0.096371,-0.172178
2.433939,-0.018412,8.092621,0.307388,0.21482
3.200045,-0.523162,6.758595,0.103432,0.031569
3.760779,-0.07709,10.923085,0.150014,-0.355883
4.132307,-0.109422,8.139773,-0.150397,-0.2542
1.522035,0.752186,8.896899,-0.019846,-0.22469
-0.051643,-0.261057,12.220587,0.028981,-0.033567
2.275718,1.02926,8.00685,-0.054099,0.128983
3.126099,-0.498463,8.784183,0.244811,-0.265444
0.892893,-0.137115,10.761422,0.010709,0.00125
2.846181,1.164279,12.557087,-0.584462,-0.474316
2.790198,-0.625699,8.048763,0.310051,0.010203
1.742826,-1.009052,10.597213,-0.078504,-0.156356
1.15904,-0.841101,10.234817,0.617298,-0.222386
3.598667,-0.741408,7.399113,0.2227,0.430479
2.024241,-0.263901,9.1367,-0.08918,0.126648
3.357069,0.410297,8.384065,0.136259,0.051731
2.013613,0.015268,11.547886,0.495793,-0.206812
2.806065,1.182691,9.621841,-0.135117,-0.515176
2.972818,-0.026794,10.395582,-0.340028,-0.164614
0.636926,-0.972228,11.381432,-0.020649,-0.00805
1.48611,1.050965,11.775563,0.350844,-0.047642
2.894082,-0.249232,9.401799,-0.52648,0.316741
3.889661,-0.140258,8.549322,0.005855,-0.371173
3.676056,0.541125,8.615334,-0.091769,0.156674
2.746638,-0.060774,7.416627,0.084834,0.185781
1.79357,0.151335,12.004586,-0.248785,-0.065062
0.755928,0.502206,7.176826,0.124387,0.00569
1.563948,0.481549,7.651189,0.040284,-0.348138
1.825604,-0.763113,9.918075,-0.037181,-0.01133
0.992736,-0.673749,9.307345,-0.383463,0.297577
1.449286,0.345931,10.86306,0.471602,0.047568
3.266956,-0.262853,7.05468,0.255545,0.188792
1.965413,0.611478,12.058325,-0.030146,-0.147194
1.127905,0.675396,9.52634,0.400916,-0.260395
2.609374,1.440455,8.965007,0.026392,-0.145064
0.833167,0.210462,10.884915,-0.657928,0.149363
1.7551,-0.01452,7.526648,0.003743,-0.079679
2.587669,-0.390089,7.645052,-0.091276,0.302588
2.696193,0.356858,11.151959,0.136187,0.278884
1.91886,-0.368085,8.244705,0.265383,0.265439
3.531007,0.733026,10.335258,0.340876,-0.153657
4.128565,-0.651146,10.678494,0.677236,-0.33426
1.592838,-0.220042,6.199508,-0.010652,-0.475084
1.786236,2.141746,7.939041,0.12104,-0.128274
3.757037,-0.8173,9.179361,0.046368,-0.101111
1.578168,0.268841,7.314988,-0.405098,0.399362
4.946913,0.539328,11.062595,-0.781623,-0.599313
2.301614,-0.407602,8.275541,0.600417,-0.270304
1.793121,-0.396675,12.170591,0.125807,0.210953
2.382146,-0.703238,9.255254,-0.619212,-0.365587
1.667532,-0.627046,7.803872,0.354612,-0.008395
3.506758,-0.60579,9.850865,0.106562,0.01029
1.384022,0.758473,6.84287,0.149605,0.080573
1.501528,-1.229393,13.382172,0.249321,-0.047089
3.084186,-0.488584,11.532318,0.006404,-0.544018
3.295547,0.080083,7.041657,-1.409249,-0.272528
3.506159,0.285007,10.160421,-0.129842,0.102892
1.103056,-0.604293,7.348668,-0.211257,0.306704
1.954935,0.287402,10.390643,-0.051703,0.227661
2.931354,-0.556842,12.868739,-0.172887,0.055344
1.33702,-0.679736,8.367749,0.011012,-0.367769
1.479823,1.062341,12.975467,-0.331035,-0.0032
2.210004,-0.922831,9.663455,0.034292,0.169551
1.963766,-0.516426,11.814482,-0.041993,-0.075338
0.929717,0.18756,7.698341,0.115305,0.15152
2.863695,0.119003,10.149793,0.080647,-0.560489
0.360151,1.938768,10.029444,0.343872,0.194663
2.743345,-0.465682,8.739576,-0.352581,0.005792
1.824556,-0.029788,8.641979,0.051103,0.170753
-0.374821,1.70705,14.434932,0.092047,0.115876
2.261797,-0.746198,9.348809,0.035155,-0.12939
1.269959,-0.600102,9.897418,0.134544,0.312935
2.31763,-0.131876,6.85739,0.023676,0.189353
2.941533,-0.026345,8.556656,0.191574,0.096241
0.273481,2.070195,10.443183,0.301423,-0.203185
3.308719,0.324375,11.666589,0.119756,-0.279673
3.63564,-1.147214,11.383827,0.315642,-0.029196
3.458708,0.393831,10.033336,0.240665,-0.121714
3.100952,0.055684,6.468798,0.495747,0.054043
2.06301,-0.498913,8.001611,-0.204566,0.070571
2.316882,0.680934,11.80071,0.128051,-0.133885
2.132016,0.198637,6.956334,-0.518486,-0.432787
2.589465,-0.00958,7.043752,0.148238,-0.067197
1.852847,-0.729733,10.680739,-0.153131,-0.49994
1.892514,-0.671354,10.291549,0.102837,0.053318
3.253335,0.018412,12.829521,0.179571,-0.034586
2.80337,1.166973,14.120736,-0.002416,-0.021451
-0.371078,0.959804,11.932287,-0.479142,0.258588
1.640439,0.367336,9.643247,-0.252353,-0.079738
3.888763,0.042811,9.10811,0.028806,-0.142945
3.23133,-0.383503,7.125632,0.450129,0.001981
3.542084,-0.769849,7.882159,0.377905,-0.00025
1.118175,-0.851429,9.71375,0.003451,-0.297231
1.386267,0.674198,9.482631,-0.658539,-0.005841
2.542463,0.040865,8.058642,0.267362,0.105803
0.699196,0.329165,8.182584,0.05294,0.073953
2.927462,0.377665,10.961106,0.28003,0.318227
1.387016,-0.473615,11.995306,-0.716108,-0.276525
1.037792,1.131497,9.805509,-0.300921,-0.118368
2.400408,0.387544,7.589068,-0.009254,-0.672484
0.108674,0.332908,10.924732,0.017977,-0.362288
2.85621,-0.332758,9.740095,-0.341476,0.310139
1.852997,1.555116,11.933185,-0.635929,-0.161472
1.437012,-0.991837,11.182346,0.283629,-0.02644
1.143772,-0.679736,8.558153,0.105722,0.140091
2.766846,-0.450563,10.20937,-0.490761,0.125175
2.521507,1.291963,12.163256,-0.742084,-0.370231
3.201991,-0.987946,11.595188,0.031817,0.050785
2.251767,-1.981579,12.671899,0.390884,0.688671
0.672402,0.085472,12.857962,0.121119,-0.051528
2.002386,-0.806822,9.313483,-0.147164,0.128293
2.324217,-0.838706,8.944799,0.163094,-0.249446
2.131717,0.119901,8.92025,-0.289111,0.106293
0.914448,1.816622,8.564141,-0.017337,0.226441
2.023492,-0.482297,8.896599,0.052375,-0.097753
1.766177,-0.27902,6.372099,0.059525,-0.427145
1.695973,-1.322051,10.994487,0.018113,0.228501
3.634292,-0.124242,8.481213,0.118486,-0.063705
2.113006,0.224683,7.69879,0.112315,0.11476
0.310005,-0.829874,10.737471,-0.019133,-0.337118
3.705544,-0.701591,12.390035,0.056542,-0.20526
0.821791,-1.261127,10.541828,0.271653,-0.373442
2.63512,-1.262475,10.999277,-0.731949,-0.575721
0.829725,0.063019,7.964787,-0.601327,0.494079
1.891018,-0.85113,10.421927,0.014518,-0.018628
2.186952,0.427212,12.256512,-0.191434,0.192732
2.020349,-0.021705,7.158115,0.536017,-0.211066
3.673511,-0.998723,11.400592,0.339085,-0.199446
2.35625,-0.639919,6.888825,0.050508,-0.02195
2.95276,-0.786614,11.914025,0.06796,0.174862
0.139959,-1.416205,10.375973,-0.215253,0.464719
3.603606,-0.016615,7.110214,0.020567,-0.015009
3.256179,-0.011526,7.938891,0.194025,0.18076
0.592618,0.73572,8.464448,-0.000542,-0.24427
3.891607,0.177231,12.768148,0.276407,0.031576
3.859275,-0.069605,11.717034,-0.017562,-0.100555
2.746339,0.467777,8.365953,0.558873,-0.226122
4.724176,-0.49068,12.3586,-0.114363,-0.19155
1.996698,1.861679,11.244766,0.044864,0.069237
2.997666,-0.252974,12.156071,-0.71028,-0.362836
2.49097,-0.605341,10.230775,0.354994,-0.163855
0.929417,0.373922,10.412647,0.353452,-0.214641
0.01916,0.525557,8.969947,0.275164,-0.065053
2.277364,-0.415686,7.247778,0.060255,-0.173248
2.669698,0.760568,8.512947,-0.271047,0.372836
1.973197,-0.157473,9.575587,-0.265681,0.25553
3.711083,-0.04341,10.848091,0.307562,-8.8e-05
-0.032183,-0.539628,10.394834,-0.091118,-0.157602
2.469864,-0.422871,8.445737,-0.138348,-0.042133
3.063529,0.52436,8.148006,-0.15427,-0.383877
1.962269,0.613125,8.534802,-0.061336,-0.151742
4.148473,-0.237406,10.634336,0.091975,0.322953
2.914439,0.145348,6.365663,0.009885,-0.414199
2.258354,-0.738864,12.116254,0.3519,0.250023
3.566034,-0.409997,11.732452,0.169942,-0.123065
3.839366,-0.46628,8.22809,0.042088,-0.087651
0.167053,1.884132,12.70977,0.02512,0.052574
2.669998,-0.551603,8.902886,0.097212,-0.299243
1.068478,-0.381557,9.726623,-0.409844,-0.299259
1.631757,-0.974623,9.977502,0.247891,0.238266
0.950823,1.239722,7.994875,0.170966,-0.094172
2.474504,0.684976,9.798175,-0.952497,0.296453
2.25551,0.448318,7.124734,-0.423767,-0.213182
2.004931,-0.374222,7.20377,0.311047,0.224417
0.766257,0.288001,5.95821,-0.357634,-0.056511
1.419798,-0.864003,9.634864,0.579266,0.432855
2.068099,-1.390459,8.802745,0.206519,-0.400232
1.012195,-0.768502,9.585168,-0.028275,0.009858
3.358416,-0.566871,9.470207,-0.603737,0.248765
2.012864,-0.346978,7.101981,-0.022885,0.365251
1.347648,-1.539848,10.337054,-0.000809,-0.120494
1.152004,-0.523162,7.707023,-0.07852,-0.153626
