baseScore0,inoScore0_float,inoScore0_double,baseScore1,inoScore1_float,inoScore1_double,label,inoLabel_float,inoLabel_double
0.0087082982063293,0.0087082386016845,0.0087082541477009343111603811848908662796020507812500,0.9912917017936708,0.9912917613983154,0.991291745852299,1,1,1
0.0041755437850952,0.0041754841804504,0.0041755029995114156804447702597826719284057617187500,0.9958244562149048,0.9958245158195496,0.9958244970004884,1,1,1
2.002716064453125e-05,2.00271606445e-05,0.0000200116117513582381093328876886516809463500976562,0.9999799728393556,0.9999799728393554,0.9999799883882486,1,1,1
0.0053098201751708,0.0053098797798156,0.0053098600609574608810703466588165611028671264648437,0.9946901798248292,0.9946901202201844,0.9946901399390424,1,1,1
0.0023083686828613,0.0023083686828613,0.0023083544819277879156516064540483057498931884765625,0.9976916313171388,0.9976916313171386,0.9976916455180722,1,1,1
5.257129669189453e-05,5.25712966918e-05,0.0000525597051669324244471681595314294099807739257812,0.999947428703308,0.999947428703308,0.999947440294833,1,1,1
0.0001640319824218,0.000163972377777,0.0001639992763740050207843523821793496608734130859375,0.999835968017578,0.9998360276222228,0.999836000723626,1,1,1
0.0001660585403442,0.0001659989356994,0.0001660252082034130438614738523028790950775146484375,0.9998339414596558,0.9998340010643004,0.9998339747917964,1,1,1
0.0018302202224731,0.0018301606178283,0.0018301466796113441404258992406539618968963623046875,0.9981697797775269,0.9981698393821716,0.9981698533203885,1,1,1
0.0020492672920227,0.0020492672920227,0.0020492802285828615183049805636983364820480346679687,0.9979507327079772,0.9979507327079772,0.9979507197714172,1,1,1
5.1021575927734375e-05,5.10811805725e-05,0.0000510669689821607875046538538299500942230224609375,0.9999489784240724,0.9999489188194274,0.9999489330310176,1,1,1
2.765655517578125e-05,2.7596950531e-05,0.0000276017225884217509701556991785764694213867187500,0.9999723434448242,0.9999724030494688,0.9999723982774116,1,1,1
0.000308871269226,0.0003089308738708,0.0003089300487281176899045931349974125623703002929687,0.999691128730774,0.9996910691261292,0.999691069951272,1,1,1
0.0180010795593261,0.0180010199546813,0.0180010174175069259661086107371374964714050292968750,0.9819989204406738,0.9819989800453186,0.9819989825824929,1,1,1
0.0021289587020874,0.0021288990974426,0.0021289094383531992349389838636852800846099853515625,0.9978710412979126,0.9978711009025572,0.9978710905616468,1,1,1
4.029273986816406e-05,4.03523445129e-05,0.0000403410536004011888167042343411594629287719726562,0.9999597072601318,0.999959647655487,0.9999596589463996,1,1,1
0.038502037525177,0.0385020971298217,0.0385020517215709503489051712676882743835449218750000,0.961497962474823,0.9614979028701782,0.961497948278429,1,1,1
0.0236276984214782,0.023627758026123,0.0236277349011715376292386281420476734638214111328125,0.9763723015785216,0.9763722419738768,0.9763722650988284,1,1,1
0.0046936869621276,0.0046936869621276,0.0046936815993821046077982828137464821338653564453125,0.9953063130378724,0.9953063130378724,0.995306318400618,1,1,1
0.0001595020294189,0.0001594424247741,0.0001594697138593836882591858739033341407775878906250,0.999840497970581,0.9998405575752258,0.9998405302861408,1,1,1
0.2040064930915832,0.2040064334869384,0.2040064753337074154870833808672614395618438720703125,0.7959935069084167,0.7959935665130615,0.7959935246662926,1,1,1
0.05734783411026,0.05734783411026,0.0573477876788860463364017050480470061302185058593750,0.94265216588974,0.94265216588974,0.942652212321114,1,1,1
0.0003365278244018,0.000336468219757,0.0003364945024331156275820831069722771644592285156250,0.999663472175598,0.9996635317802428,0.9996635054975668,1,1,1
2.562999725341797e-05,2.56299972534e-05,0.0000256424147678790959048455988522619009017944335937,0.9999743700027466,0.9999743700027464,0.999974357585232,1,1,1
0.0010547041893005,0.0010547041893005,0.0010546771091828333055673283524811267852783203125000,0.9989452958106996,0.9989452958106994,0.9989453228908172,1,1,1
0.0001301765441894,0.0001301765441894,0.0001301563928141069581556621415074914693832397460937,0.9998698234558104,0.9998698234558104,0.9998698436071858,1,1,1
0.0011712908744812,0.0011712908744812,0.0011712749413292922184837152599357068538665771484375,0.9988287091255188,0.9988287091255188,0.9988287250586706,1,1,1
0.0001200437545776,0.0001200437545776,0.0001200162069522336949489726976025849580764770507812,0.9998799562454224,0.9998799562454224,0.9998799837930477,1,1,1
0.0032032132148742,0.003203272819519,0.0032032589537267508461582110612653195858001708984375,0.9967967867851256,0.9967967271804808,0.9967967410462732,1,1,1
0.000947892665863,0.000947892665863,0.0009478716604344183949137914169114083051681518554687,0.999052107334137,0.9990521073341369,0.9990521283395656,1,1,1
5.5909156799316406e-05,5.58495521545e-05,0.0000558614082557529201267243479378521442413330078125,0.9999440908432008,0.9999441504478453,0.9999441385917442,1,1,1
1.2159347534179688e-05,1.21593475341e-05,0.0000121563681063641126911534229293465614318847656250,0.9999878406524658,0.9999878406524658,0.9999878436318936,1,1,1
0.0003223419189453,0.0003223419189453,0.0003223593459339424427412268414627760648727416992187,0.9996776580810548,0.9996776580810546,0.999677640654066,1,1,1
5.507469177246094e-05,5.51342964172e-05,0.0000551233725045729983094133785925805568695068359375,0.9999449253082277,0.9999448657035828,0.9999448766274952,1,1,1
0.2427602410316467,0.2427602410316467,0.2427602023898970173831912688910961151123046875000000,0.7572397589683533,0.7572397589683532,0.7572397976101028,1,1,1
0.0021491050720214,0.0021491050720214,0.0021491032776087548583632269583176821470260620117187,0.9978508949279784,0.9978508949279784,0.9978508967223912,1,1,1
0.0001171827316284,0.0001171827316284,0.0001171799914023718969247056520543992519378662109375,0.9998828172683716,0.9998828172683716,0.9998828200085976,1,1,1
0.0031501650810241,0.0031501650810241,0.0031501720103329633460020886559505015611648559570312,0.9968498349189758,0.9968498349189758,0.9968498279896668,1,1,1
0.0488302111625671,0.0488301515579223,0.0488301326535165447495501211960799992084503173828125,0.9511697888374328,0.9511698484420776,0.9511698673464835,1,1,1
0.0973498821258544,0.0973499417304992,0.0973500319292538485171917272964492440223693847656250,0.9026501178741456,0.9026500582695008,0.902649968070746,1,1,1
0.0010527968406677,0.0010528564453125,0.0010528593424821153234915982466191053390502929687500,0.9989472031593324,0.9989471435546876,0.9989471406575178,1,1,1
0.000990867614746,0.0009908080101013,0.0009908194671711667567137737933080643415451049804687,0.999009132385254,0.9990091919898986,0.9990091805328288,1,1,1
0.0001665353775024,0.0001664757728576,0.0001664613044686236165148329746443778276443481445312,0.9998334646224976,0.9998335242271424,0.9998335386955312,1,1,1
0.005849540233612,0.0058494806289672,0.0058494641705435501677357024163939058780670166015625,0.994150459766388,0.9941505193710328,0.9941505358294564,1,1,1
0.0015285611152648,0.0015285015106201,0.0015284897052484369694980159692931920289993286132812,0.9984714388847352,0.9984714984893798,0.9984715102947515,1,1,1
0.0046791434288024,0.0046791434288024,0.0046791729362499756561533104104455560445785522460937,0.9953208565711976,0.9953208565711976,0.99532082706375,1,1,1
0.0028798580169677,0.0026540160179138,0.0028799136399164648736359595204703509807586669921875,0.9971201419830322,0.997345983982086,0.9971200863600834,1,1,1
2.920627593994141e-05,2.92658805847e-05,0.0000292624565715327022985547955613583326339721679687,0.99997079372406,0.9999707341194152,0.9999707375434284,1,1,1
0.0002973675727844,0.0002973079681396,0.0002973117776704503611995278333779424428939819335937,0.9997026324272156,0.9997026920318604,0.9997026882223295,1,1,1
0.0002920031547546,0.0002920031547546,0.0002919845994847625192392115422990173101425170898437,0.9997079968452454,0.9997079968452453,0.9997080154005152,1,1,1
0.0009992718696594,0.0009992718696594,0.0009992510738418003413130463741254061460494995117187,0.9990007281303406,0.9990007281303404,0.9990007489261582,1,1,1
0.0005141496658325,0.0005140900611877,0.0005141113496340832256237263209186494350433349609375,0.9994858503341676,0.9994859099388121,0.9994858886503658,1,1,1
0.0060021877288818,0.0060022473335266,0.0060022198265158310803712993219960480928421020507812,0.9939978122711182,0.9939977526664732,0.993997780173484,1,1,1
0.0021453499794006,0.0021453499794006,0.0021453498697061590405610331799834966659545898437500,0.9978546500205994,0.9978546500205993,0.9978546501302938,1,1,1
4.017353057861328e-05,4.01735305786e-05,0.0000401706365380505303619429469108581542968750000000,0.9999598264694214,0.9999598264694212,0.999959829363462,1,1,1
0.0073634386062622,0.0073633790016174,0.0073633784311930572386017956887371838092803955078125,0.9926365613937378,0.9926366209983823,0.9926366215688068,1,1,1
0.002899944782257,0.002899944782257,0.0028999703415338862200201219820883125066757202148437,0.9971000552177428,0.9971000552177428,0.997100029658466,1,1,1
0.0039700865745544,0.0039700269699096,0.0039700383468774802508960419800132513046264648437500,0.9960299134254456,0.9960299730300904,0.9960299616531224,1,1,1
