score0,score1,score2,score3,score4,score5,class
0.000001,0.000001,0.000001,0.000090,0.000003,0.999904,5
0.001910,0.995970,0.001550,0.000132,0.000204,0.000234,1
0.001627,0.003535,0.994545,0.000034,0.000169,0.000090,2
0.000033,0.000006,0.000012,0.999878,0.000031,0.000039,3
0.000023,0.000055,0.000075,0.999650,0.000105,0.000093,3
0.000004,0.000007,0.000013,0.999955,0.000008,0.000013,3
0.000172,0.005659,0.994038,0.000024,0.000043,0.000064,2
0.000096,0.000064,0.000099,0.902099,0.097362,0.000280,3
0.000014,0.000014,0.000014,0.999840,0.000064,0.000054,3
0.000001,0.000001,0.000001,0.000994,0.000001,0.999001,5
0.000068,0.000009,0.999901,0.000004,0.000011,0.000007,2
0.050291,0.936915,0.009485,0.000657,0.001248,0.001404,1
0.000224,0.999164,0.000179,0.000061,0.000246,0.000126,1
0.999046,0.000276,0.000264,0.000043,0.000154,0.000217,0
0.000001,0.000001,0.000001,0.001442,0.000002,0.998554,5
0.000001,0.000001,0.000001,0.000065,0.000109,0.999823,5
0.000387,0.999575,0.000024,0.000001,0.000005,0.000007,1
0.000005,0.000001,0.000002,0.000029,0.999957,0.000006,4
0.000006,0.000003,0.000006,0.000073,0.999894,0.000017,4
0.000041,0.000011,0.000020,0.000837,0.999037,0.000055,4
0.000147,0.996925,0.002800,0.000025,0.000061,0.000043,1
0.000002,0.000001,0.000001,0.000053,0.000007,0.999935,5
0.000021,0.000023,0.000009,0.000252,0.999655,0.000041,4
0.000001,0.000001,0.000001,0.000006,0.014024,0.985968,5
0.000001,0.000000,0.000001,0.000107,0.000019,0.999871,5
0.994255,0.001125,0.004244,0.000118,0.000082,0.000176,0
0.000001,0.000000,0.000001,0.000122,0.000002,0.999874,5
0.000537,0.999302,0.000113,0.000012,0.000014,0.000022,1
0.000020,0.000014,0.000011,0.000567,0.999329,0.000059,4
0.000047,0.999865,0.000040,0.000008,0.000015,0.000025,1
0.000001,0.000001,0.000001,0.000257,0.000001,0.999739,5
0.002064,0.997824,0.000034,0.000022,0.000020,0.000036,1
0.000004,0.000004,0.000002,0.000016,0.999959,0.000014,4
0.000039,0.000025,0.000037,0.974496,0.025259,0.000143,3
0.000009,0.000013,0.000007,0.000142,0.999791,0.000037,4
0.000005,0.000004,0.000004,0.000035,0.999935,0.000018,4
0.000037,0.000017,0.000032,0.035899,0.963907,0.000109,4
0.000013,0.000007,0.000008,0.999764,0.000170,0.000038,3
0.000122,0.999832,0.000018,0.000002,0.000013,0.000013,1
0.999831,0.000101,0.000022,0.000006,0.000023,0.000018,0
0.000001,0.000001,0.000002,0.000519,0.000003,0.999473,5
0.000104,0.000019,0.000029,0.000528,0.999188,0.000132,4
0.000082,0.000020,0.000030,0.009549,0.990215,0.000104,4
0.000026,0.000011,0.000015,0.000884,0.998990,0.000074,4
0.000056,0.000029,0.000034,0.008852,0.990851,0.000177,4
0.000129,0.999599,0.000177,0.000021,0.000029,0.000045,1
0.000033,0.003683,0.996194,0.000011,0.000044,0.000035,2
0.000003,0.000015,0.000002,0.000086,0.000030,0.999864,5
0.401190,0.527101,0.062234,0.007368,0.000544,0.001564,1
0.000177,0.999721,0.000041,0.000010,0.000027,0.000023,1
0.000001,0.000015,0.000012,0.001174,0.000068,0.998730,5
0.000806,0.000271,0.998822,0.000026,0.000031,0.000045,2
0.000066,0.000031,0.999874,0.000006,0.000012,0.000011,2
0.000002,0.000003,0.000008,0.999975,0.000004,0.000007,3
0.000024,0.999653,0.000164,0.000047,0.000052,0.000060,1
0.000007,0.000005,0.000004,0.000166,0.999798,0.000019,4
0.000029,0.000013,0.000008,0.000234,0.999672,0.000044,4
0.000712,0.000337,0.000265,0.599230,0.398102,0.001353,3
0.000060,0.000104,0.000052,0.056825,0.942774,0.000185,4
0.989781,0.010057,0.000064,0.000022,0.000037,0.000039,0
0.000001,0.000003,0.000001,0.000047,0.000005,0.999943,5
0.000001,0.000001,0.000001,0.000144,0.000003,0.999850,5
0.000024,0.000024,0.000032,0.000692,0.999127,0.000100,4
0.000003,0.000002,0.000002,0.000022,0.999963,0.000007,4
0.000076,0.000032,0.000051,0.992259,0.007385,0.000198,3
0.000045,0.000044,0.000023,0.003774,0.995990,0.000124,4
0.000001,0.000002,0.000001,0.000176,0.000043,0.999777,5
0.000004,0.000002,0.000003,0.000011,0.999969,0.000011,4
0.998592,0.000193,0.001001,0.000014,0.000136,0.000064,0
0.000489,0.000585,0.000868,0.006708,0.990434,0.000916,4
0.000016,0.000362,0.999602,0.000005,0.000007,0.000009,2
0.000001,0.000001,0.000001,0.000441,0.000003,0.999554,5
0.000074,0.000024,0.000026,0.000596,0.999186,0.000094,4
0.996968,0.001119,0.001753,0.000022,0.000066,0.000073,0
0.000001,0.000001,0.000001,0.000691,0.000002,0.999304,5
0.000186,0.000014,0.999766,0.000007,0.000016,0.000010,2
0.000001,0.000001,0.000001,0.000161,0.000003,0.999833,5
0.000001,0.000001,0.000001,0.000048,0.000026,0.999924,5
0.000642,0.001085,0.998150,0.000043,0.000023,0.000057,2
0.000057,0.000026,0.000034,0.002230,0.997535,0.000117,4
0.999734,0.000199,0.000038,0.000008,0.000008,0.000013,0
0.000318,0.000074,0.000127,0.046716,0.952322,0.000444,4
0.999763,0.000204,0.000016,0.000002,0.000008,0.000006,0
0.000007,0.000008,0.000006,0.000168,0.999788,0.000023,4
0.000001,0.000001,0.000001,0.000340,0.000006,0.999651,5
0.000252,0.998789,0.000249,0.000205,0.000283,0.000222,1
0.000017,0.000019,0.000011,0.000271,0.999624,0.000058,4
0.000946,0.001265,0.997433,0.000027,0.000205,0.000124,2
0.999956,0.000017,0.000011,0.000003,0.000006,0.000007,0
0.000089,0.000029,0.000068,0.005712,0.993888,0.000215,4
0.000003,0.000002,0.000001,0.000339,0.000007,0.999648,5
0.000015,0.000009,0.000009,0.000591,0.999333,0.000043,4
0.000001,0.000002,0.000002,0.000241,0.000001,0.999753,5
0.999896,0.000026,0.000052,0.000008,0.000007,0.000011,0
0.000554,0.998560,0.000732,0.000034,0.000047,0.000074,1
0.000057,0.000050,0.000039,0.001115,0.998640,0.000099,4
0.000077,0.000448,0.999407,0.000003,0.000047,0.000018,2
0.000121,0.000081,0.000055,0.953819,0.045638,0.000287,3
0.000214,0.000041,0.000073,0.011735,0.987689,0.000248,4
0.000001,0.000002,0.000001,0.000243,0.000006,0.999748,5
0.000041,0.000024,0.000036,0.004266,0.995514,0.000119,4
0.000039,0.000039,0.000057,0.997433,0.002315,0.000117,3
0.000906,0.001285,0.000736,0.001279,0.994145,0.001648,4
0.999664,0.000263,0.000021,0.000006,0.000018,0.000028,0
0.000003,0.000000,0.000001,0.000836,0.000003,0.999157,5
0.999898,0.000050,0.000027,0.000008,0.000008,0.000010,0
0.000225,0.000486,0.999240,0.000010,0.000012,0.000025,2
0.000003,0.000002,0.000001,0.000070,0.000029,0.999896,5
0.000001,0.000001,0.000001,0.000020,0.000026,0.999951,5
0.000001,0.000001,0.000001,0.000119,0.000002,0.999876,5
0.000114,0.999846,0.000016,0.000005,0.000007,0.000011,1
0.000169,0.999755,0.000065,0.000002,0.000004,0.000006,1
0.000004,0.000001,0.000001,0.000275,0.000015,0.999705,5
0.000029,0.000017,0.000017,0.000465,0.999389,0.000084,4
0.000019,0.000020,0.000023,0.999830,0.000032,0.000077,3
0.000065,0.998970,0.000587,0.000146,0.000122,0.000110,1
0.000001,0.000001,0.000001,0.000563,0.000001,0.999433,5
0.000007,0.000014,0.000018,0.998106,0.001829,0.000026,3
0.000229,0.992736,0.006707,0.000077,0.000132,0.000119,1
0.000001,0.000001,0.000001,0.000039,0.000689,0.999269,5
0.999601,0.000180,0.000053,0.000022,0.000069,0.000076,0
0.999595,0.000064,0.000260,0.000039,0.000014,0.000028,0
0.000021,0.000010,0.000018,0.999562,0.000312,0.000076,3
0.000889,0.006626,0.992257,0.000041,0.000106,0.000082,2
0.999962,0.000006,0.000013,0.000005,0.000007,0.000008,0
0.000001,0.000001,0.000001,0.000236,0.000003,0.999758,5
0.003139,0.000145,0.996605,0.000030,0.000035,0.000048,2
0.000016,0.000015,0.000008,0.000040,0.999898,0.000024,4
0.000049,0.000023,0.000044,0.999532,0.000221,0.000132,3
0.000012,0.000009,0.999961,0.000001,0.000013,0.000005,2
0.000021,0.999852,0.000069,0.000009,0.000022,0.000026,1
0.993422,0.001333,0.001559,0.000550,0.001719,0.001415,0
0.979929,0.002443,0.017195,0.000098,0.000116,0.000219,0
0.000017,0.000015,0.999958,0.000002,0.000004,0.000004,2
0.000023,0.000021,0.000014,0.998202,0.001685,0.000055,3
0.000005,0.000007,0.000017,0.999927,0.000030,0.000014,3
0.951513,0.035111,0.006489,0.000519,0.003576,0.002792,0
0.000032,0.000016,0.000020,0.005715,0.994130,0.000087,4
0.000081,0.000030,0.000040,0.037742,0.961930,0.000178,4
0.000041,0.999917,0.000020,0.000001,0.000013,0.000008,1
0.999459,0.000190,0.000068,0.000005,0.000241,0.000038,0
0.000057,0.000052,0.000040,0.032866,0.966804,0.000181,4
0.000008,0.003235,0.996746,0.000002,0.000004,0.000006,2
0.038709,0.958696,0.000860,0.000503,0.000647,0.000584,1
0.000001,0.000001,0.000001,0.000317,0.000003,0.999677,5
0.000046,0.999931,0.000014,0.000003,0.000002,0.000004,1
0.000006,0.000010,0.000006,0.999923,0.000033,0.000022,3
0.000001,0.000000,0.000001,0.000462,0.000010,0.999525,5
0.998629,0.000709,0.000263,0.000076,0.000139,0.000185,0
0.000054,0.008477,0.991252,0.000047,0.000079,0.000091,2
0.016448,0.000115,0.983244,0.000049,0.000049,0.000096,2
0.000001,0.000031,0.000150,0.000107,0.000011,0.999701,5
0.000004,0.000004,0.000004,0.999906,0.000067,0.000014,3
0.996675,0.001677,0.001308,0.000077,0.000121,0.000143,0
0.000002,0.000007,0.000002,0.000066,0.999913,0.000009,4
0.000001,0.000001,0.000001,0.000221,0.000011,0.999764,5
0.000056,0.000021,0.000030,0.002418,0.997353,0.000122,4
0.000012,0.000003,0.000004,0.999519,0.000446,0.000016,3
0.000001,0.000001,0.000001,0.000118,0.000004,0.999875,5
0.997126,0.000115,0.002631,0.000020,0.000060,0.000048,0
0.000005,0.999955,0.000017,0.000006,0.000007,0.000012,1
0.000254,0.000049,0.999675,0.000003,0.000009,0.000010,2
0.000169,0.998351,0.001297,0.000009,0.000107,0.000066,1
0.001043,0.000112,0.998599,0.000029,0.000126,0.000091,2
0.000170,0.000139,0.000126,0.012208,0.987018,0.000339,4
0.000327,0.000134,0.000647,0.089594,0.908384,0.000914,4
0.014920,0.984337,0.000598,0.000064,0.000027,0.000054,1
0.000824,0.999075,0.000051,0.000012,0.000012,0.000027,1
0.002335,0.001307,0.000908,0.077266,0.914938,0.003246,4
0.000013,0.000006,0.000009,0.000053,0.999877,0.000042,4
0.000078,0.000046,0.000062,0.014037,0.985577,0.000200,4
0.000059,0.997928,0.001844,0.000051,0.000040,0.000078,1
0.000081,0.000039,0.000063,0.994391,0.005189,0.000237,3
0.000728,0.000036,0.999122,0.000013,0.000055,0.000046,2
0.000715,0.000588,0.000281,0.004257,0.992919,0.001239,4
0.966263,0.033450,0.000047,0.000050,0.000053,0.000137,0
0.000002,0.000001,0.000001,0.000031,0.000020,0.999944,5
0.987323,0.011728,0.000288,0.000292,0.000110,0.000259,0
0.000011,0.000004,0.000007,0.000777,0.999170,0.000031,4
0.000001,0.000001,0.000003,0.000062,0.000003,0.999930,5
0.071711,0.922919,0.004754,0.000433,0.000067,0.000117,1
0.000001,0.000001,0.000001,0.000647,0.000001,0.999349,5
0.000023,0.000010,0.000012,0.001263,0.998637,0.000055,4
0.000707,0.005415,0.993433,0.000058,0.000211,0.000176,2
0.000007,0.000003,0.000004,0.000056,0.999915,0.000015,4
0.000001,0.000001,0.000001,0.000143,0.000002,0.999853,5
0.000010,0.000005,0.000007,0.998066,0.001890,0.000023,3
0.000029,0.000029,0.000030,0.000766,0.999035,0.000112,4
0.998777,0.000068,0.001076,0.000025,0.000020,0.000035,0
0.000347,0.999396,0.000162,0.000013,0.000039,0.000042,1
0.000123,0.000073,0.000077,0.965981,0.033391,0.000354,3
0.000034,0.000016,0.999925,0.000002,0.000016,0.000007,2
0.000092,0.000044,0.000049,0.968945,0.030675,0.000195,3
0.000003,0.000002,0.000002,0.000051,0.999935,0.000008,4
0.000010,0.000003,0.000004,0.000011,0.999959,0.000013,4
0.000077,0.000031,0.000031,0.000643,0.999126,0.000092,4
0.999284,0.000138,0.000392,0.000031,0.000086,0.000069,0
0.999524,0.000099,0.000163,0.000108,0.000047,0.000059,0
0.000003,0.000006,0.000002,0.000066,0.999912,0.000010,4
0.000372,0.999552,0.000028,0.000009,0.000013,0.000026,1
0.000129,0.000107,0.000105,0.678002,0.321310,0.000348,3
0.999730,0.000232,0.000016,0.000004,0.000009,0.000010,0
0.000027,0.999845,0.000107,0.000004,0.000006,0.000011,1
0.000001,0.000001,0.000001,0.000170,0.000002,0.999825,5
0.999678,0.000028,0.000236,0.000005,0.000034,0.000020,0
0.000240,0.999054,0.000434,0.000049,0.000159,0.000064,1
0.999875,0.000085,0.000021,0.000003,0.000007,0.000009,0
0.000001,0.000001,0.000001,0.000053,0.000003,0.999941,5
0.000258,0.000056,0.999602,0.000055,0.000009,0.000020,2
0.000003,0.000000,0.000002,0.000128,0.000007,0.999859,5
0.000007,0.000015,0.000009,0.001680,0.998268,0.000022,4
0.000182,0.000077,0.000062,0.002159,0.997302,0.000218,4
0.000002,0.000001,0.000003,0.001682,0.000001,0.998311,5
0.000022,0.000036,0.000016,0.001398,0.998451,0.000077,4
0.000997,0.001087,0.000481,0.004822,0.990996,0.001616,4
0.999770,0.000197,0.000017,0.000003,0.000005,0.000008,0
0.000194,0.000057,0.000090,0.001708,0.997597,0.000356,4
0.999919,0.000022,0.000036,0.000008,0.000003,0.000010,0
0.000041,0.000014,0.999924,0.000006,0.000005,0.000010,2
0.000195,0.000060,0.000080,0.998060,0.001225,0.000380,3
0.000165,0.000538,0.999175,0.000062,0.000025,0.000034,2
0.000383,0.000148,0.999345,0.000015,0.000064,0.000045,2
0.000010,0.000013,0.000008,0.000471,0.999462,0.000037,4
0.000048,0.000015,0.000033,0.004396,0.995412,0.000097,4
0.000001,0.000001,0.000001,0.000477,0.000001,0.999520,5
0.000001,0.000001,0.000001,0.000086,0.000004,0.999908,5
0.000021,0.000007,0.000010,0.001561,0.998361,0.000041,4
0.000068,0.000038,0.000034,0.003885,0.995849,0.000125,4
0.000051,0.000117,0.000029,0.002710,0.996957,0.000136,4
0.000025,0.000040,0.000021,0.998868,0.000955,0.000090,3
0.999954,0.000023,0.000007,0.000004,0.000004,0.000008,0
0.950810,0.002442,0.045037,0.000830,0.000298,0.000583,0
0.993817,0.000845,0.005047,0.000094,0.000057,0.000140,0
0.000431,0.000048,0.999439,0.000009,0.000052,0.000021,2
0.000007,0.000003,0.000016,0.999943,0.000006,0.000024,3
0.000009,0.000006,0.000009,0.999914,0.000029,0.000033,3
0.000002,0.000001,0.000001,0.000008,0.000364,0.999624,5
0.000128,0.000047,0.000048,0.001215,0.998403,0.000159,4
0.000001,0.000001,0.000001,0.000029,0.000044,0.999924,5
0.000021,0.000013,0.000022,0.999422,0.000468,0.000055,3
0.000092,0.000158,0.000190,0.980087,0.019089,0.000384,3
0.000104,0.000016,0.000027,0.990180,0.009569,0.000104,3
0.000016,0.000017,0.000019,0.999849,0.000037,0.000063,3
0.004288,0.994846,0.000288,0.000110,0.000160,0.000307,1
0.000091,0.000037,0.000067,0.935896,0.063684,0.000225,3
0.000004,0.000011,0.000019,0.999943,0.000006,0.000018,3
0.000002,0.000001,0.000001,0.000495,0.000002,0.999500,5
0.000033,0.998032,0.001807,0.000030,0.000052,0.000046,1
0.000013,0.000020,0.000008,0.000022,0.999890,0.000046,4
0.969157,0.006469,0.022579,0.000250,0.000601,0.000944,0
0.000021,0.000146,0.999809,0.000002,0.000013,0.000009,2
0.000126,0.000011,0.999833,0.000008,0.000012,0.000010,2
0.000106,0.000045,0.000102,0.013580,0.985886,0.000281,4
0.000195,0.000761,0.998947,0.000010,0.000052,0.000035,2
0.999936,0.000031,0.000015,0.000005,0.000005,0.000007,0
0.000045,0.000088,0.000026,0.001640,0.998056,0.000145,4
0.000016,0.000013,0.000019,0.999822,0.000069,0.000061,3
0.000007,0.000041,0.000070,0.999766,0.000076,0.000041,3
0.000060,0.000059,0.999857,0.000003,0.000012,0.000009,2
0.000099,0.000073,0.999765,0.000026,0.000021,0.000016,2
0.000256,0.999071,0.000382,0.000122,0.000050,0.000120,1
0.000001,0.000001,0.000001,0.000358,0.000001,0.999637,5
0.000002,0.000001,0.000003,0.002420,0.000001,0.997573,5
0.999857,0.000030,0.000046,0.000019,0.000022,0.000026,0
0.000002,0.000001,0.000001,0.000418,0.000019,0.999559,5
0.000090,0.000050,0.000035,0.003312,0.996376,0.000136,4
0.000035,0.999205,0.000619,0.000013,0.000095,0.000034,1
0.000444,0.995735,0.002959,0.000211,0.000276,0.000375,1
0.000032,0.000062,0.000025,0.000846,0.998929,0.000106,4
0.000006,0.000015,0.000009,0.999936,0.000005,0.000028,3
0.001264,0.000178,0.998505,0.000013,0.000018,0.000022,2
0.000005,0.000003,0.000002,0.000394,0.000093,0.999504,5
0.000093,0.000076,0.000113,0.998692,0.000700,0.000327,3
0.000018,0.000009,0.000012,0.998198,0.001716,0.000047,3
0.000206,0.000180,0.999553,0.000004,0.000044,0.000013,2
0.000001,0.000001,0.000001,0.000229,0.000007,0.999762,5
0.000043,0.000032,0.000026,0.022098,0.977690,0.000110,4
0.999949,0.000029,0.000006,0.000001,0.000009,0.000005,0
0.000001,0.000001,0.000001,0.000249,0.000004,0.999744,5
0.000011,0.000006,0.000011,0.998994,0.000944,0.000034,3
0.999657,0.000061,0.000252,0.000007,0.000006,0.000018,0
0.000138,0.000186,0.000359,0.996376,0.002388,0.000553,3
0.000239,0.000319,0.999402,0.000008,0.000013,0.000018,2
0.000001,0.000001,0.000001,0.000005,0.008253,0.991740,5
0.000016,0.999742,0.000155,0.000046,0.000019,0.000022,1
0.000001,0.000001,0.000001,0.000163,0.000010,0.999823,5
0.001994,0.000862,0.002169,0.924913,0.067116,0.002947,3
0.000223,0.000010,0.999744,0.000004,0.000010,0.000009,2
0.000065,0.999588,0.000249,0.000030,0.000023,0.000046,1
0.998193,0.000130,0.001460,0.000108,0.000049,0.000060,0
0.960631,0.036985,0.000910,0.000209,0.000477,0.000788,0
0.000017,0.000600,0.999359,0.000006,0.000005,0.000013,2
0.000052,0.998091,0.001222,0.000505,0.000070,0.000060,1
0.000077,0.000006,0.000009,0.000036,0.999842,0.000030,4
0.000001,0.000001,0.000001,0.000336,0.000004,0.999656,5
0.000048,0.001827,0.998022,0.000004,0.000074,0.000025,2
0.000012,0.000007,0.000005,0.000240,0.999710,0.000027,4
0.000017,0.999686,0.000213,0.000015,0.000040,0.000029,1
0.000256,0.999210,0.000446,0.000032,0.000023,0.000032,1
0.000010,0.000008,0.000005,0.000181,0.999772,0.000024,4
0.000007,0.000007,0.000004,0.000162,0.999801,0.000019,4
0.000034,0.000029,0.999918,0.000002,0.000009,0.000008,2
0.995821,0.001481,0.002093,0.000146,0.000216,0.000243,0
0.000772,0.989605,0.008636,0.000138,0.000421,0.000427,1
0.000001,0.000002,0.000001,0.000351,0.000002,0.999643,5
0.000001,0.000007,0.000029,0.000019,0.000009,0.999934,5
0.000001,0.000000,0.000001,0.000216,0.000001,0.999781,5
0.000009,0.999919,0.000024,0.000023,0.000007,0.000018,1
0.000001,0.000001,0.000001,0.001262,0.000001,0.998734,5
0.000005,0.000001,0.000001,0.000471,0.000028,0.999495,5
0.004408,0.000792,0.994622,0.000016,0.000061,0.000102,2
0.000420,0.000033,0.000932,0.001611,0.996794,0.000210,4
0.000057,0.999926,0.000007,0.000004,0.000002,0.000005,1
0.002562,0.000578,0.004971,0.982243,0.007489,0.002157,3
0.000479,0.000833,0.000518,0.009125,0.987527,0.001517,4
0.000029,0.000081,0.999862,0.000002,0.000015,0.000011,2
0.000002,0.000001,0.000001,0.000152,0.000044,0.999800,5
0.000105,0.000085,0.000116,0.012514,0.986840,0.000340,4
0.000024,0.000006,0.000010,0.000275,0.999639,0.000047,4
0.000085,0.000021,0.999855,0.000004,0.000022,0.000013,2
0.000001,0.000007,0.000014,0.000098,0.000004,0.999875,5
0.000002,0.000000,0.000001,0.000905,0.000002,0.999090,5
0.976616,0.012756,0.009530,0.000189,0.000502,0.000406,0
0.000432,0.000026,0.999514,0.000008,0.000010,0.000010,2
0.999336,0.000462,0.000052,0.000025,0.000055,0.000070,0
0.000138,0.000070,0.000094,0.950654,0.048727,0.000317,3
0.000118,0.996929,0.000873,0.000506,0.001052,0.000522,1
0.000030,0.000011,0.000023,0.001320,0.998534,0.000081,4
0.000073,0.000163,0.999730,0.000004,0.000018,0.000012,2
0.000023,0.999886,0.000060,0.000005,0.000015,0.000011,1
0.999461,0.000267,0.000247,0.000004,0.000007,0.000014,0
0.000001,0.000002,0.000002,0.000074,0.000009,0.999911,5
0.000019,0.000022,0.000015,0.000437,0.999433,0.000074,4
0.000099,0.000077,0.000053,0.005790,0.993706,0.000274,4
0.999565,0.000360,0.000033,0.000005,0.000021,0.000015,0
0.999654,0.000036,0.000261,0.000022,0.000010,0.000018,0
0.999072,0.000717,0.000138,0.000023,0.000020,0.000031,0
0.999106,0.000378,0.000138,0.000070,0.000182,0.000126,0
0.000040,0.000008,0.000077,0.999212,0.000617,0.000047,3
0.000205,0.000302,0.000241,0.936031,0.062507,0.000714,3
0.000003,0.000001,0.000001,0.000125,0.000217,0.999653,5
0.000725,0.999049,0.000087,0.000006,0.000088,0.000045,1
0.000113,0.999286,0.000407,0.000028,0.000080,0.000086,1
0.000044,0.999348,0.000402,0.000066,0.000065,0.000074,1
0.000142,0.000045,0.000058,0.007834,0.991637,0.000284,4
0.999616,0.000060,0.000215,0.000051,0.000026,0.000032,0
0.998243,0.000970,0.000391,0.000075,0.000171,0.000149,0
0.000236,0.996905,0.001242,0.001216,0.000161,0.000241,1
0.000026,0.999786,0.000085,0.000024,0.000035,0.000044,1
0.000003,0.000002,0.000008,0.999971,0.000002,0.000012,3
0.000116,0.000086,0.000053,0.998155,0.001316,0.000274,3
0.000001,0.000002,0.000001,0.000601,0.000006,0.999390,5
0.000001,0.000003,0.000003,0.000024,0.000278,0.999692,5
0.000990,0.995883,0.002651,0.000040,0.000261,0.000175,1
0.000002,0.000001,0.000002,0.000103,0.000023,0.999869,5
0.999922,0.000039,0.000017,0.000003,0.000010,0.000009,0
0.000001,0.000001,0.000001,0.000068,0.000045,0.999884,5
0.000065,0.000006,0.999906,0.000006,0.000011,0.000006,2
0.999089,0.000533,0.000252,0.000012,0.000046,0.000068,0
0.000001,0.000001,0.000001,0.000323,0.000003,0.999673,5
0.000022,0.000797,0.999113,0.000005,0.000048,0.000015,2
0.000420,0.983482,0.015175,0.000213,0.000432,0.000278,1
0.999568,0.000328,0.000070,0.000006,0.000012,0.000015,0
0.000019,0.000197,0.999760,0.000001,0.000016,0.000007,2
0.000008,0.000003,0.000005,0.999894,0.000077,0.000013,3
0.993367,0.005594,0.000523,0.000211,0.000174,0.000131,0
0.000001,0.000002,0.000001,0.000199,0.000007,0.999790,5
0.000037,0.000015,0.000029,0.002988,0.996833,0.000099,4
0.000036,0.000054,0.000027,0.002720,0.997052,0.000111,4
0.000005,0.000005,0.000004,0.000056,0.999909,0.000021,4
0.000251,0.000326,0.000107,0.994656,0.004138,0.000522,3
0.000633,0.000595,0.998694,0.000011,0.000035,0.000033,2
0.000087,0.000045,0.000050,0.962322,0.037282,0.000213,3
0.000317,0.000296,0.000230,0.306461,0.691917,0.000779,4
0.000046,0.999030,0.000802,0.000012,0.000062,0.000048,1
0.000001,0.000001,0.000001,0.002252,0.000000,0.997744,5
0.000220,0.000192,0.999488,0.000037,0.000021,0.000042,2
0.000021,0.000003,0.000006,0.000121,0.999830,0.000019,4
0.000013,0.000005,0.000009,0.999582,0.000365,0.000026,3
0.999725,0.000155,0.000039,0.000018,0.000029,0.000034,0
0.000081,0.000012,0.000011,0.999693,0.000146,0.000057,3
0.000003,0.000001,0.000001,0.000085,0.000264,0.999646,5
0.000001,0.000001,0.000001,0.000230,0.000004,0.999763,5
0.000024,0.999923,0.000023,0.000007,0.000010,0.000012,1
0.000818,0.000165,0.998916,0.000010,0.000057,0.000034,2
0.000001,0.000001,0.000001,0.000160,0.000008,0.999830,5
0.000002,0.000002,0.000001,0.000110,0.000010,0.999875,5
0.000001,0.000002,0.000002,0.000130,0.000020,0.999844,5
0.000087,0.000039,0.000060,0.998500,0.001097,0.000218,3
0.000021,0.000011,0.000014,0.001876,0.998008,0.000070,4
0.000016,0.000041,0.000043,0.999644,0.000202,0.000055,3
0.000099,0.000185,0.000092,0.909834,0.089488,0.000303,3
0.000043,0.015071,0.984740,0.000023,0.000086,0.000037,2
0.000009,0.000008,0.000006,0.000059,0.999889,0.000029,4
0.999695,0.000280,0.000009,0.000002,0.000005,0.000010,0
0.998075,0.001550,0.000246,0.000019,0.000047,0.000063,0
0.000012,0.999858,0.000050,0.000031,0.000021,0.000029,1
0.000567,0.998564,0.000079,0.000107,0.000552,0.000131,1
0.000015,0.000007,0.000074,0.999859,0.000009,0.000036,3
0.000004,0.999971,0.000014,0.000002,0.000003,0.000006,1
0.999881,0.000020,0.000077,0.000004,0.000009,0.000009,0
0.000001,0.000001,0.000001,0.000153,0.000006,0.999837,5
0.001408,0.997950,0.000430,0.000053,0.000091,0.000067,1
0.000098,0.000064,0.999803,0.000004,0.000017,0.000014,2
0.000005,0.000002,0.000003,0.999971,0.000005,0.000014,3
0.999853,0.000044,0.000039,0.000023,0.000015,0.000026,0
0.000108,0.000088,0.999760,0.000004,0.000023,0.000016,2
0.999308,0.000350,0.000224,0.000016,0.000047,0.000055,0
0.000115,0.999797,0.000050,0.000003,0.000017,0.000019,1
0.000018,0.000005,0.000008,0.000065,0.999881,0.000024,4
0.000001,0.000001,0.000002,0.000672,0.000002,0.999322,5
0.002652,0.000719,0.996424,0.000020,0.000138,0.000047,2
0.000002,0.000002,0.000001,0.000068,0.000016,0.999911,5
0.000052,0.000515,0.999365,0.000006,0.000037,0.000024,2
0.000028,0.999860,0.000055,0.000007,0.000024,0.000026,1
0.000002,0.000001,0.000001,0.000027,0.000007,0.999963,5
0.999492,0.000303,0.000062,0.000036,0.000039,0.000069,0
0.952026,0.023714,0.013259,0.002370,0.003830,0.004801,0
0.000020,0.000018,0.000026,0.001228,0.998613,0.000096,4
0.000098,0.000283,0.999505,0.000032,0.000035,0.000047,2
0.000164,0.993218,0.006475,0.000020,0.000041,0.000083,1
0.000068,0.000068,0.000047,0.999191,0.000426,0.000199,3
0.000009,0.000008,0.000018,0.999906,0.000017,0.000043,3
0.000023,0.000008,0.000011,0.000362,0.999556,0.000040,4
0.000001,0.000002,0.000001,0.000067,0.000116,0.999814,5
0.000089,0.000028,0.000060,0.001457,0.998158,0.000209,4
0.056876,0.690113,0.249376,0.000127,0.002100,0.001410,1
0.003357,0.000419,0.995601,0.000095,0.000308,0.000220,2
0.999383,0.000056,0.000530,0.000013,0.000004,0.000014,0
0.000001,0.000002,0.000002,0.000539,0.000003,0.999454,5
0.000026,0.000009,0.000010,0.000172,0.999747,0.000036,4
0.000005,0.000008,0.000003,0.000094,0.999875,0.000015,4
0.962722,0.001143,0.035317,0.000059,0.000466,0.000293,0
0.000002,0.000001,0.000003,0.000046,0.000959,0.998989,5
0.000012,0.000005,0.000009,0.999898,0.000040,0.000035,3
0.000004,0.000001,0.000001,0.000168,0.000011,0.999815,5
