score0,score1,score2,score3,score4,score5,class
0.000001,0.000000,0.000001,0.000043,0.000001,0.999954,5
0.000212,0.999356,0.000367,0.000011,0.000012,0.000042,1
0.000503,0.000400,0.999050,0.000004,0.000015,0.000028,2
0.000014,0.000002,0.000005,0.999945,0.000011,0.000025,3
0.000013,0.000019,0.000047,0.999767,0.000063,0.000091,3
0.000001,0.000001,0.000003,0.999987,0.000001,0.000007,3
0.000029,0.001509,0.998427,0.000005,0.000008,0.000022,2
0.000028,0.000011,0.000028,0.975757,0.024042,0.000134,3
0.000015,0.000009,0.000013,0.999855,0.000011,0.000098,3
0.000001,0.000000,0.000001,0.000171,0.000000,0.999826,5
0.000015,0.000004,0.999976,0.000001,0.000002,0.000002,2
0.009171,0.989878,0.000362,0.000112,0.000251,0.000226,1
0.000042,0.999465,0.000133,0.000016,0.000272,0.000072,1
0.999778,0.000019,0.000052,0.000013,0.000038,0.000100,0
0.000001,0.000000,0.000001,0.000102,0.000000,0.999896,5
0.000002,0.000000,0.000001,0.000033,0.000106,0.999857,5
0.000030,0.999960,0.000004,0.000001,0.000001,0.000004,1
0.000001,0.000000,0.000000,0.000003,0.999994,0.000001,4
0.000001,0.000000,0.000001,0.000008,0.999984,0.000005,4
0.000012,0.000003,0.000004,0.000262,0.999698,0.000021,4
0.000036,0.993690,0.006254,0.000003,0.000005,0.000013,1
0.000002,0.000000,0.000001,0.000020,0.000002,0.999976,5
0.000005,0.000002,0.000001,0.000016,0.999963,0.000012,4
0.000002,0.000000,0.000001,0.000003,0.007071,0.992923,5
0.000001,0.000000,0.000001,0.000045,0.000010,0.999943,5
0.999481,0.000081,0.000412,0.000006,0.000002,0.000018,0
0.000001,0.000000,0.000001,0.000154,0.000000,0.999843,5
0.000080,0.999891,0.000015,0.000002,0.000003,0.000009,1
0.000004,0.000002,0.000002,0.000156,0.999820,0.000016,4
0.000007,0.999974,0.000006,0.000002,0.000004,0.000007,1
0.000002,0.000000,0.000001,0.000051,0.000000,0.999945,5
0.000182,0.999802,0.000004,0.000003,0.000002,0.000008,1
0.000001,0.000001,0.000001,0.000001,0.999992,0.000004,4
0.000007,0.000007,0.000005,0.986939,0.012991,0.000050,3
0.000006,0.000005,0.000004,0.000011,0.999946,0.000029,4
0.000001,0.000000,0.000001,0.000003,0.999991,0.000004,4
0.000007,0.000004,0.000008,0.021763,0.978169,0.000050,4
0.000001,0.000001,0.000001,0.999980,0.000008,0.000008,3
0.000017,0.999975,0.000003,0.000000,0.000001,0.000004,1
0.999965,0.000009,0.000004,0.000002,0.000010,0.000011,0
0.000001,0.000000,0.000002,0.000126,0.000002,0.999869,5
0.000026,0.000002,0.000004,0.000030,0.999908,0.000030,4
0.000012,0.000001,0.000002,0.000253,0.999722,0.000010,4
0.000001,0.000000,0.000001,0.000021,0.999973,0.000004,4
0.000016,0.000007,0.000008,0.002462,0.997421,0.000086,4
0.000020,0.999916,0.000030,0.000011,0.000006,0.000017,1
0.000016,0.001383,0.998530,0.000005,0.000024,0.000041,2
0.000002,0.000008,0.000002,0.000037,0.000051,0.999899,5
0.327406,0.564606,0.096359,0.007934,0.000680,0.003016,1
0.000063,0.999879,0.000023,0.000002,0.000019,0.000014,1
0.000001,0.000024,0.000026,0.001047,0.000022,0.998881,5
0.000145,0.000032,0.999804,0.000003,0.000005,0.000011,2
0.000014,0.000008,0.999972,0.000001,0.000003,0.000002,2
0.000001,0.000001,0.000003,0.999989,0.000001,0.000006,3
0.000003,0.999925,0.000039,0.000002,0.000016,0.000014,1
0.000005,0.000002,0.000003,0.000035,0.999935,0.000020,4
0.000005,0.000001,0.000001,0.000038,0.999944,0.000010,4
0.000129,0.000029,0.000031,0.692917,0.306591,0.000302,3
0.000008,0.000009,0.000006,0.002561,0.997381,0.000035,4
0.998135,0.001823,0.000014,0.000012,0.000003,0.000013,0
0.000001,0.000001,0.000002,0.000013,0.000001,0.999982,5
0.000001,0.000000,0.000001,0.000154,0.000001,0.999842,5
0.000014,0.000011,0.000014,0.000226,0.999659,0.000077,4
0.000000,0.000000,0.000000,0.000001,0.999997,0.000001,4
0.000014,0.000003,0.000008,0.999087,0.000838,0.000051,3
0.000031,0.000019,0.000012,0.001794,0.998052,0.000091,4
0.000001,0.000001,0.000001,0.000311,0.000030,0.999657,5
0.000001,0.000000,0.000001,0.000001,0.999994,0.000003,4
0.999658,0.000084,0.000210,0.000002,0.000016,0.000031,0
0.000244,0.000253,0.000213,0.006502,0.992267,0.000521,4
0.000004,0.000382,0.999595,0.000005,0.000005,0.000010,2
0.000002,0.000000,0.000001,0.000107,0.000000,0.999890,5
0.000005,0.000003,0.000003,0.000035,0.999942,0.000013,4
0.999397,0.000379,0.000170,0.000009,0.000007,0.000038,0
0.000002,0.000000,0.000001,0.000236,0.000000,0.999761,5
0.000010,0.000001,0.999985,0.000001,0.000001,0.000002,2
0.000001,0.000000,0.000001,0.000038,0.000002,0.999957,5
0.000001,0.000000,0.000001,0.000021,0.000005,0.999972,5
0.000111,0.000179,0.999677,0.000010,0.000004,0.000019,2
0.000046,0.000006,0.000017,0.000488,0.999379,0.000065,4
0.999956,0.000037,0.000002,0.000001,0.000001,0.000003,0
0.000382,0.000020,0.000068,0.048237,0.950931,0.000362,4
0.999878,0.000113,0.000005,0.000000,0.000001,0.000003,0
0.000001,0.000001,0.000001,0.000009,0.999982,0.000006,4
0.000001,0.000001,0.000001,0.000180,0.000001,0.999817,5
0.000079,0.999666,0.000089,0.000018,0.000057,0.000092,1
0.000005,0.000006,0.000003,0.000070,0.999891,0.000024,4
0.000146,0.000292,0.999459,0.000003,0.000056,0.000044,2
0.999994,0.000001,0.000001,0.000002,0.000000,0.000001,0
0.000003,0.000001,0.000003,0.000359,0.999613,0.000020,4
0.000004,0.000002,0.000001,0.000940,0.000004,0.999049,5
0.000004,0.000002,0.000003,0.000100,0.999867,0.000024,4
0.000001,0.000001,0.000002,0.000091,0.000000,0.999906,5
0.999983,0.000002,0.000003,0.000008,0.000001,0.000004,0
0.000049,0.999846,0.000069,0.000004,0.000014,0.000018,1
0.000012,0.000021,0.000013,0.000219,0.999693,0.000041,4
0.000046,0.000087,0.999844,0.000000,0.000012,0.000011,2
0.000018,0.000008,0.000009,0.986118,0.013775,0.000072,3
0.000044,0.000018,0.000031,0.000740,0.999012,0.000154,4
0.000001,0.000001,0.000001,0.000065,0.000003,0.999929,5
0.000029,0.000011,0.000025,0.002903,0.996919,0.000113,4
0.000005,0.000004,0.000009,0.999862,0.000085,0.000035,3
0.000150,0.000269,0.000122,0.000325,0.998609,0.000525,4
0.999966,0.000015,0.000003,0.000002,0.000005,0.000009,0
0.000004,0.000000,0.000001,0.000471,0.000002,0.999521,5
0.999971,0.000011,0.000006,0.000004,0.000003,0.000005,0
0.000031,0.000092,0.999867,0.000001,0.000002,0.000007,2
0.000005,0.000001,0.000001,0.000015,0.000007,0.999970,5
0.000002,0.000000,0.000001,0.000007,0.000009,0.999981,5
0.000001,0.000000,0.000001,0.000020,0.000001,0.999977,5
0.000048,0.999937,0.000006,0.000003,0.000001,0.000004,1
0.000013,0.999984,0.000001,0.000000,0.000000,0.000001,1
0.000005,0.000000,0.000001,0.000086,0.000002,0.999907,5
0.000002,0.000001,0.000001,0.000019,0.999969,0.000008,4
0.000007,0.000004,0.000007,0.999933,0.000004,0.000045,3
0.000010,0.999157,0.000745,0.000047,0.000016,0.000024,1
0.000001,0.000000,0.000001,0.000090,0.000000,0.999908,5
0.000003,0.000005,0.000008,0.999558,0.000405,0.000020,3
0.000036,0.998816,0.001101,0.000009,0.000014,0.000023,1
0.000001,0.000001,0.000001,0.000041,0.000268,0.999687,5
0.999849,0.000049,0.000022,0.000012,0.000018,0.000050,0
0.999808,0.000033,0.000116,0.000025,0.000003,0.000014,0
0.000007,0.000002,0.000006,0.999939,0.000010,0.000037,3
0.000367,0.002275,0.997256,0.000015,0.000042,0.000045,2
0.999989,0.000001,0.000001,0.000004,0.000002,0.000004,0
0.000001,0.000000,0.000001,0.000059,0.000001,0.999937,5
0.003786,0.000075,0.996067,0.000019,0.000013,0.000040,2
0.000006,0.000003,0.000002,0.000008,0.999971,0.000010,4
0.000038,0.000008,0.000022,0.999783,0.000041,0.000108,3
0.000003,0.000001,0.999991,0.000000,0.000003,0.000002,2
0.000004,0.999968,0.000017,0.000002,0.000003,0.000006,1
0.996464,0.000665,0.000457,0.000392,0.000601,0.001421,0
0.993474,0.000478,0.005882,0.000048,0.000016,0.000101,0
0.000004,0.000003,0.999990,0.000001,0.000001,0.000002,2
0.000001,0.000001,0.000001,0.999939,0.000052,0.000006,3
0.000003,0.000004,0.000007,0.999962,0.000007,0.000017,3
0.985135,0.007116,0.003640,0.000594,0.000624,0.002892,0
0.000009,0.000002,0.000005,0.001502,0.998449,0.000033,4
0.000031,0.000013,0.000017,0.015391,0.984421,0.000126,4
0.000009,0.999983,0.000004,0.000000,0.000002,0.000002,1
0.999951,0.000015,0.000005,0.000000,0.000022,0.000007,0
0.000045,0.000032,0.000029,0.013102,0.986603,0.000189,4
0.000003,0.002005,0.997983,0.000001,0.000003,0.000005,2
0.009929,0.989424,0.000116,0.000219,0.000097,0.000215,1
0.000001,0.000000,0.000001,0.000105,0.000002,0.999891,5
0.000001,0.999996,0.000001,0.000000,0.000000,0.000001,1
0.000002,0.000001,0.000002,0.999983,0.000003,0.000010,3
0.000002,0.000000,0.000001,0.000076,0.000003,0.999919,5
0.999747,0.000061,0.000054,0.000018,0.000053,0.000068,0
0.000028,0.006363,0.993498,0.000016,0.000041,0.000054,2
0.003719,0.000028,0.996168,0.000021,0.000016,0.000049,2
0.000000,0.000103,0.000144,0.000046,0.000002,0.999704,5
0.000001,0.000000,0.000001,0.999981,0.000014,0.000003,3
0.999652,0.000117,0.000132,0.000015,0.000029,0.000054,0
0.000001,0.000001,0.000001,0.000004,0.999989,0.000004,4
0.000001,0.000001,0.000001,0.000055,0.000001,0.999941,5
0.000020,0.000006,0.000012,0.000440,0.999454,0.000070,4
0.000003,0.000000,0.000001,0.999889,0.000102,0.000005,3
0.000001,0.000001,0.000000,0.000109,0.000001,0.999888,5
0.999584,0.000044,0.000334,0.000008,0.000011,0.000020,0
0.000001,0.999989,0.000003,0.000002,0.000002,0.000004,1
0.000078,0.000012,0.999900,0.000002,0.000002,0.000005,2
0.000043,0.999295,0.000594,0.000005,0.000015,0.000049,1
0.000356,0.000012,0.999553,0.000008,0.000037,0.000034,2
0.000052,0.000068,0.000018,0.007592,0.992161,0.000109,4
0.000063,0.000034,0.000185,0.075059,0.924289,0.000371,4
0.001102,0.998619,0.000197,0.000039,0.000011,0.000031,1
0.000264,0.999671,0.000033,0.000005,0.000010,0.000018,1
0.000227,0.000071,0.000095,0.001943,0.997055,0.000609,4
0.000001,0.000000,0.000000,0.000004,0.999991,0.000003,4
0.000007,0.000004,0.000005,0.000680,0.999276,0.000028,4
0.000010,0.999682,0.000261,0.000008,0.000017,0.000021,1
0.000050,0.000016,0.000024,0.999030,0.000713,0.000167,3
0.000125,0.000002,0.999865,0.000001,0.000002,0.000006,2
0.000404,0.000191,0.000111,0.002213,0.996323,0.000758,4
0.969998,0.029830,0.000025,0.000021,0.000023,0.000104,0
0.000002,0.000001,0.000001,0.000017,0.000025,0.999955,5
0.989809,0.009555,0.000129,0.000184,0.000044,0.000278,0
0.000003,0.000001,0.000002,0.000117,0.999867,0.000011,4
0.000001,0.000000,0.000003,0.000033,0.000001,0.999962,5
0.034121,0.963792,0.001918,0.000070,0.000030,0.000069,1
0.000001,0.000000,0.000001,0.000209,0.000000,0.999788,5
0.000009,0.000001,0.000003,0.000098,0.999869,0.000021,4
0.000094,0.000449,0.999406,0.000006,0.000014,0.000032,2
0.000001,0.000000,0.000001,0.000005,0.999990,0.000003,4
0.000001,0.000000,0.000001,0.000035,0.000001,0.999962,5
0.000002,0.000001,0.000001,0.999125,0.000865,0.000007,3
0.000010,0.000009,0.000006,0.000119,0.999796,0.000060,4
0.999875,0.000028,0.000069,0.000006,0.000005,0.000016,0
0.000056,0.999859,0.000046,0.000006,0.000006,0.000026,1
0.000045,0.000025,0.000022,0.979153,0.020559,0.000196,3
0.000002,0.000002,0.999994,0.000000,0.000001,0.000002,2
0.000023,0.000011,0.000011,0.989058,0.010820,0.000077,3
0.000000,0.000000,0.000000,0.000003,0.999995,0.000001,4
0.000002,0.000000,0.000001,0.000001,0.999991,0.000004,4
0.000008,0.000004,0.000004,0.000070,0.999894,0.000020,4
0.999905,0.000011,0.000053,0.000003,0.000014,0.000014,0
0.999804,0.000033,0.000061,0.000063,0.000012,0.000026,0
0.000001,0.000002,0.000001,0.000012,0.999979,0.000005,4
0.000046,0.999941,0.000003,0.000002,0.000001,0.000007,1
0.000053,0.000021,0.000028,0.921842,0.077870,0.000187,3
0.999955,0.000032,0.000004,0.000002,0.000002,0.000004,0
0.000002,0.999985,0.000010,0.000000,0.000001,0.000002,1
0.000001,0.000000,0.000001,0.000013,0.000000,0.999984,5
0.999977,0.000003,0.000014,0.000001,0.000002,0.000004,0
0.000033,0.999765,0.000118,0.000011,0.000051,0.000022,1
0.999980,0.000015,0.000001,0.000001,0.000001,0.000002,0
0.000002,0.000000,0.000001,0.000012,0.000001,0.999983,5
0.000056,0.000009,0.999918,0.000009,0.000001,0.000006,2
0.000004,0.000000,0.000002,0.000050,0.000003,0.999942,5
0.000003,0.000007,0.000004,0.000263,0.999711,0.000012,4
0.000118,0.000101,0.000035,0.000683,0.998761,0.000301,4
0.000003,0.000000,0.000003,0.000548,0.000000,0.999446,5
0.000004,0.000003,0.000002,0.000117,0.999857,0.000017,4
0.000414,0.000573,0.000220,0.000911,0.996952,0.000931,4
0.999864,0.000126,0.000003,0.000001,0.000002,0.000003,0
0.000075,0.000016,0.000026,0.000771,0.998924,0.000188,4
0.999988,0.000003,0.000004,0.000002,0.000001,0.000003,0
0.000013,0.000002,0.999980,0.000002,0.000001,0.000003,2
0.000474,0.000042,0.000107,0.998063,0.000550,0.000763,3
0.000045,0.000202,0.999707,0.000018,0.000013,0.000016,2
0.000268,0.000101,0.999511,0.000008,0.000075,0.000037,2
0.000002,0.000002,0.000001,0.000013,0.999975,0.000008,4
0.000016,0.000002,0.000009,0.000309,0.999626,0.000038,4
0.000001,0.000000,0.000001,0.000178,0.000000,0.999820,5
0.000001,0.000000,0.000001,0.000016,0.000001,0.999982,5
0.000003,0.000001,0.000001,0.000176,0.999810,0.000009,4
0.000011,0.000005,0.000005,0.000023,0.999928,0.000028,4
0.000008,0.000009,0.000005,0.000825,0.999120,0.000033,4
0.000021,0.000011,0.000009,0.999661,0.000213,0.000086,3
0.999989,0.000003,0.000002,0.000002,0.000001,0.000003,0
0.898835,0.002834,0.097836,0.000205,0.000063,0.000226,0
0.999559,0.000042,0.000292,0.000062,0.000005,0.000039,0
0.000114,0.000015,0.999848,0.000004,0.000009,0.000010,2
0.000001,0.000000,0.000003,0.999989,0.000000,0.000006,3
0.000009,0.000004,0.000008,0.999926,0.000007,0.000046,3
0.000001,0.000001,0.000001,0.000007,0.000123,0.999867,5
0.000058,0.000010,0.000010,0.000223,0.999642,0.000057,4
0.000001,0.000000,0.000001,0.000017,0.000007,0.999974,5
0.000004,0.000002,0.000005,0.999931,0.000036,0.000021,3
0.000311,0.000168,0.000334,0.884544,0.113357,0.001285,3
0.000092,0.000003,0.000007,0.999407,0.000448,0.000043,3
0.000008,0.000004,0.000006,0.999940,0.000003,0.000038,3
0.000611,0.999234,0.000074,0.000010,0.000014,0.000057,1
0.000023,0.000006,0.000012,0.993792,0.006104,0.000065,3
0.000002,0.000004,0.000010,0.999962,0.000003,0.000019,3
0.000002,0.000000,0.000001,0.000215,0.000001,0.999781,5
0.000003,0.999591,0.000392,0.000003,0.000002,0.000009,1
0.000003,0.000003,0.000001,0.000002,0.999982,0.000009,4
0.993880,0.002058,0.003331,0.000086,0.000167,0.000477,0
0.000002,0.000011,0.999984,0.000000,0.000001,0.000002,2
0.000028,0.000011,0.999948,0.000002,0.000005,0.000005,2
0.000019,0.000006,0.000013,0.001911,0.997985,0.000067,4
0.000090,0.000098,0.999783,0.000002,0.000010,0.000017,2
0.999992,0.000002,0.000001,0.000003,0.000000,0.000002,0
0.000011,0.000017,0.000005,0.000113,0.999809,0.000045,4
0.000011,0.000004,0.000007,0.999916,0.000013,0.000048,3
0.000004,0.000025,0.000036,0.999871,0.000025,0.000039,3
0.000004,0.000004,0.999989,0.000000,0.000002,0.000002,2
0.000051,0.000025,0.999901,0.000010,0.000006,0.000007,2
0.000068,0.999761,0.000099,0.000017,0.000013,0.000042,1
0.000002,0.000000,0.000001,0.000119,0.000001,0.999876,5
0.000004,0.000000,0.000004,0.001790,0.000000,0.998201,5
0.999965,0.000005,0.000006,0.000007,0.000005,0.000012,0
0.000003,0.000000,0.000001,0.000129,0.000002,0.999865,5
0.000062,0.000020,0.000022,0.000153,0.999621,0.000123,4
0.000005,0.999849,0.000126,0.000002,0.000011,0.000007,1
0.000137,0.999006,0.000541,0.000020,0.000149,0.000146,1
0.000013,0.000007,0.000007,0.000203,0.999724,0.000046,4
0.000001,0.000002,0.000002,0.999984,0.000001,0.000010,3
0.000455,0.000029,0.999506,0.000002,0.000003,0.000004,2
0.000007,0.000002,0.000002,0.000171,0.000055,0.999763,5
0.000036,0.000011,0.000025,0.999667,0.000120,0.000142,3
0.000007,0.000003,0.000004,0.999243,0.000717,0.000026,3
0.000056,0.000063,0.999859,0.000001,0.000010,0.000011,2
0.000002,0.000000,0.000001,0.000033,0.000003,0.999961,5
0.000016,0.000006,0.000008,0.015834,0.984082,0.000055,4
0.999989,0.000004,0.000002,0.000001,0.000002,0.000002,0
0.000001,0.000000,0.000000,0.000241,0.000002,0.999756,5
0.000005,0.000001,0.000003,0.999664,0.000309,0.000018,3
0.999968,0.000007,0.000014,0.000002,0.000001,0.000007,0
0.000050,0.000030,0.000150,0.998654,0.000768,0.000348,3
0.000238,0.000056,0.999685,0.000003,0.000007,0.000011,2
0.000001,0.000001,0.000000,0.000002,0.001952,0.998044,5
0.000001,0.999978,0.000012,0.000004,0.000002,0.000003,1
0.000001,0.000000,0.000001,0.000029,0.000004,0.999966,5
0.000582,0.000669,0.000410,0.967408,0.029515,0.001417,3
0.000050,0.000002,0.999942,0.000001,0.000002,0.000003,2
0.000011,0.999950,0.000017,0.000004,0.000005,0.000012,1
0.999002,0.000021,0.000873,0.000065,0.000013,0.000026,0
0.989723,0.009851,0.000125,0.000056,0.000060,0.000184,0
0.000008,0.000236,0.999739,0.000005,0.000001,0.000010,2
0.000008,0.999305,0.000438,0.000182,0.000042,0.000026,1
0.000022,0.000003,0.000003,0.000002,0.999955,0.000016,4
0.000002,0.000000,0.000001,0.000340,0.000000,0.999656,5
0.000019,0.000305,0.999663,0.000000,0.000006,0.000007,2
0.000002,0.000001,0.000001,0.000054,0.999934,0.000008,4
0.000005,0.999856,0.000110,0.000004,0.000014,0.000012,1
0.000118,0.999766,0.000095,0.000003,0.000003,0.000014,1
0.000000,0.000000,0.000000,0.000002,0.999996,0.000002,4
0.000003,0.000001,0.000001,0.000037,0.999951,0.000007,4
0.000007,0.000004,0.999984,0.000000,0.000001,0.000003,2
0.994323,0.003294,0.001824,0.000120,0.000102,0.000337,0
0.000090,0.998817,0.000846,0.000025,0.000087,0.000136,1
0.000001,0.000001,0.000001,0.000062,0.000000,0.999935,5
0.000001,0.000006,0.000072,0.000015,0.000003,0.999903,5
0.000001,0.000000,0.000001,0.000099,0.000000,0.999899,5
0.000002,0.999977,0.000006,0.000007,0.000001,0.000007,1
0.000001,0.000000,0.000001,0.000351,0.000000,0.999647,5
0.000004,0.000001,0.000001,0.000196,0.000015,0.999784,5
0.002509,0.000177,0.997236,0.000004,0.000025,0.000049,2
0.000205,0.000016,0.000928,0.000559,0.998110,0.000183,4
0.000002,0.999996,0.000001,0.000000,0.000000,0.000001,1
0.001048,0.000212,0.002642,0.991370,0.002679,0.002049,3
0.000144,0.000116,0.000095,0.001139,0.997965,0.000541,4
0.000006,0.000031,0.999951,0.000000,0.000006,0.000005,2
0.000002,0.000000,0.000001,0.000186,0.000020,0.999791,5
0.000052,0.000020,0.000045,0.005897,0.993788,0.000199,4
0.000006,0.000000,0.000001,0.000048,0.999934,0.000009,4
0.000014,0.000006,0.999970,0.000001,0.000005,0.000004,2
0.000002,0.000006,0.000019,0.000183,0.000006,0.999784,5
0.000002,0.000000,0.000001,0.000152,0.000001,0.999844,5
0.977453,0.011284,0.010315,0.000078,0.000461,0.000408,0
0.000037,0.000003,0.999955,0.000002,0.000001,0.000002,2
0.999869,0.000069,0.000008,0.000008,0.000012,0.000034,0
0.000064,0.000029,0.000045,0.984117,0.015504,0.000242,3
0.000011,0.999704,0.000154,0.000032,0.000044,0.000055,1
0.000017,0.000004,0.000008,0.000270,0.999646,0.000055,4
0.000042,0.000054,0.999897,0.000000,0.000001,0.000004,2
0.000003,0.999990,0.000002,0.000000,0.000002,0.000002,1
0.999607,0.000063,0.000314,0.000006,0.000001,0.000009,0
0.000001,0.000001,0.000002,0.000090,0.000001,0.999905,5
0.000008,0.000006,0.000005,0.000096,0.999850,0.000036,4
0.000057,0.000030,0.000020,0.001812,0.997928,0.000153,4
0.999930,0.000058,0.000003,0.000001,0.000005,0.000004,0
0.999969,0.000008,0.000012,0.000004,0.000001,0.000006,0
0.999670,0.000269,0.000036,0.000007,0.000007,0.000011,0
0.999870,0.000040,0.000010,0.000011,0.000033,0.000035,0
0.000005,0.000001,0.000010,0.999947,0.000020,0.000016,3
0.000311,0.000112,0.000215,0.864899,0.133251,0.001213,3
0.000007,0.000001,0.000001,0.000030,0.000113,0.999849,5
0.000086,0.999866,0.000025,0.000001,0.000008,0.000015,1
0.000050,0.999837,0.000056,0.000005,0.000017,0.000034,1
0.000032,0.999758,0.000105,0.000015,0.000019,0.000072,1
0.000024,0.000008,0.000009,0.001263,0.998616,0.000080,4
0.999911,0.000011,0.000057,0.000008,0.000005,0.000008,0
0.999673,0.000149,0.000062,0.000008,0.000035,0.000073,0
0.000041,0.999501,0.000094,0.000290,0.000018,0.000057,1
0.000013,0.999848,0.000101,0.000009,0.000010,0.000020,1
0.000003,0.000002,0.000010,0.999964,0.000001,0.000020,3
0.000092,0.000032,0.000028,0.999421,0.000148,0.000278,3
0.000002,0.000001,0.000001,0.000301,0.000004,0.999691,5
0.000000,0.000001,0.000002,0.000014,0.000061,0.999923,5
0.000141,0.999222,0.000529,0.000015,0.000029,0.000064,1
0.000003,0.000000,0.000003,0.000017,0.000013,0.999964,5
0.999984,0.000006,0.000004,0.000000,0.000002,0.000003,0
0.000001,0.000001,0.000001,0.000017,0.000029,0.999951,5
0.000019,0.000001,0.999974,0.000001,0.000003,0.000001,2
0.999906,0.000012,0.000061,0.000002,0.000004,0.000015,0
0.000001,0.000000,0.000001,0.000029,0.000001,0.999968,5
0.000003,0.000046,0.999946,0.000000,0.000002,0.000003,2
0.000175,0.995961,0.003545,0.000072,0.000088,0.000158,1
0.999951,0.000024,0.000017,0.000001,0.000002,0.000005,0
0.000006,0.000051,0.999935,0.000000,0.000004,0.000003,2
0.000004,0.000001,0.000002,0.999971,0.000012,0.000010,3
0.992348,0.007051,0.000271,0.000110,0.000146,0.000074,0
0.000001,0.000001,0.000001,0.000095,0.000002,0.999900,5
0.000018,0.000005,0.000010,0.001133,0.998771,0.000063,4
0.000003,0.000002,0.000001,0.000108,0.999876,0.000010,4
0.000001,0.000001,0.000001,0.000004,0.999990,0.000004,4
0.000115,0.000046,0.000029,0.998314,0.001214,0.000282,3
0.000096,0.000123,0.999751,0.000002,0.000014,0.000015,2
0.000028,0.000006,0.000010,0.998452,0.001415,0.000088,3
0.000284,0.000173,0.000198,0.599021,0.399172,0.001152,3
0.000010,0.999494,0.000461,0.000004,0.000016,0.000015,1
0.000001,0.000000,0.000001,0.000363,0.000000,0.999635,5
0.000104,0.000089,0.999759,0.000008,0.000007,0.000033,2
0.000006,0.000000,0.000001,0.000005,0.999983,0.000005,4
0.000007,0.000001,0.000003,0.999925,0.000050,0.000014,3
0.999969,0.000012,0.000003,0.000002,0.000007,0.000008,0
0.000020,0.000001,0.000002,0.999955,0.000007,0.000016,3
0.000004,0.000001,0.000001,0.000079,0.000065,0.999851,5
0.000001,0.000001,0.000001,0.000041,0.000001,0.999956,5
0.000013,0.999980,0.000002,0.000001,0.000002,0.000003,1
0.000073,0.000029,0.999883,0.000001,0.000007,0.000007,2
0.000001,0.000000,0.000001,0.000090,0.000002,0.999907,5
0.000002,0.000001,0.000001,0.000084,0.000002,0.999910,5
0.000001,0.000001,0.000002,0.000183,0.000002,0.999811,5
0.000026,0.000003,0.000009,0.999864,0.000046,0.000051,3
0.000015,0.000004,0.000007,0.000466,0.999451,0.000057,4
0.000006,0.000019,0.000022,0.999844,0.000065,0.000043,3
0.000027,0.000029,0.000018,0.989793,0.010021,0.000112,3
0.000027,0.013358,0.986490,0.000029,0.000064,0.000032,2
0.000009,0.000002,0.000003,0.000015,0.999946,0.000024,4
0.999929,0.000066,0.000001,0.000000,0.000001,0.000003,0
0.997494,0.002235,0.000112,0.000020,0.000042,0.000097,0
0.000003,0.999927,0.000047,0.000006,0.000006,0.000010,1
0.000178,0.999619,0.000021,0.000026,0.000102,0.000054,1
0.000013,0.000002,0.000102,0.999837,0.000003,0.000043,3
0.000001,0.999987,0.000007,0.000001,0.000001,0.000003,1
0.999959,0.000002,0.000026,0.000002,0.000005,0.000007,0
0.000001,0.000000,0.000001,0.000152,0.000001,0.999845,5
0.000488,0.999397,0.000027,0.000012,0.000055,0.000022,1
0.000017,0.000014,0.999965,0.000000,0.000001,0.000003,2
0.000006,0.000001,0.000002,0.999977,0.000001,0.000013,3
0.999940,0.000022,0.000008,0.000007,0.000004,0.000019,0
0.000006,0.000007,0.999983,0.000000,0.000001,0.000003,2
0.999766,0.000069,0.000110,0.000011,0.000014,0.000031,0
0.000036,0.999936,0.000016,0.000001,0.000003,0.000008,1
0.000006,0.000001,0.000003,0.000004,0.999974,0.000012,4
0.000001,0.000000,0.000002,0.000680,0.000000,0.999316,5
0.000813,0.000243,0.998867,0.000006,0.000048,0.000023,2
0.000002,0.000000,0.000001,0.000036,0.000005,0.999957,5
0.000007,0.000063,0.999920,0.000000,0.000004,0.000005,2
0.000003,0.999977,0.000007,0.000001,0.000007,0.000006,1
0.000002,0.000000,0.000001,0.000026,0.000008,0.999963,5
0.999865,0.000089,0.000012,0.000006,0.000005,0.000022,0
0.959690,0.026903,0.008253,0.000932,0.001943,0.002280,0
0.000002,0.000001,0.000001,0.000092,0.999892,0.000010,4
0.000053,0.000248,0.999642,0.000009,0.000012,0.000036,2
0.000009,0.999700,0.000279,0.000001,0.000002,0.000008,1
0.000080,0.000021,0.000041,0.999321,0.000239,0.000298,3
0.000004,0.000003,0.000007,0.999952,0.000003,0.000031,3
0.000018,0.000003,0.000008,0.000053,0.999883,0.000034,4
0.000001,0.000002,0.000001,0.000013,0.000110,0.999873,5
0.000050,0.000009,0.000024,0.000136,0.999647,0.000133,4
0.014664,0.888645,0.095306,0.000031,0.000599,0.000755,1
0.007042,0.000194,0.992285,0.000039,0.000224,0.000215,2
0.999899,0.000014,0.000076,0.000006,0.000001,0.000005,0
0.000001,0.000001,0.000003,0.000075,0.000000,0.999920,5
0.000006,0.000001,0.000001,0.000006,0.999977,0.000009,4
0.000003,0.000002,0.000001,0.000005,0.999983,0.000007,4
0.993705,0.000290,0.005913,0.000007,0.000035,0.000050,0
0.000002,0.000001,0.000002,0.000060,0.000376,0.999560,5
0.000006,0.000001,0.000003,0.999962,0.000005,0.000022,3
0.000006,0.000000,0.000001,0.000038,0.000004,0.999951,5
