score0,score1,score2,score3,score4,score5,class
0.000000,0.000000,0.000000,0.000007,0.000001,0.999991,5
0.000069,0.999819,0.000059,0.000003,0.000030,0.000021,1
0.000302,0.000806,0.998835,0.000005,0.000031,0.000022,2
0.000003,0.000001,0.000002,0.999974,0.000001,0.000020,3
0.000001,0.000001,0.000024,0.999949,0.000001,0.000024,3
0.000000,0.000000,0.000010,0.999975,0.000007,0.000007,3
0.000007,0.004780,0.995180,0.000008,0.000012,0.000013,2
0.000068,0.000008,0.000034,0.648824,0.350743,0.000322,3
0.000001,0.000001,0.000002,0.999971,0.000003,0.000022,3
0.000000,0.000000,0.000001,0.000334,0.000000,0.999665,5
0.000004,0.000000,0.999995,0.000000,0.000001,0.000000,2
0.002875,0.996718,0.000091,0.000020,0.000180,0.000116,1
0.000013,0.999917,0.000024,0.000005,0.000019,0.000022,1
0.999961,0.000003,0.000001,0.000004,0.000012,0.000019,0
0.000000,0.000000,0.000001,0.000198,0.000000,0.999801,5
0.000001,0.000000,0.000000,0.000016,0.000002,0.999982,5
0.000014,0.999984,0.000001,0.000000,0.000000,0.000001,1
0.000000,0.000000,0.000000,0.000000,0.999999,0.000000,4
0.000002,0.000000,0.000002,0.000006,0.999984,0.000005,4
0.000012,0.000002,0.000005,0.007252,0.992670,0.000059,4
0.000016,0.996612,0.003309,0.000014,0.000023,0.000027,1
0.000000,0.000000,0.000000,0.000005,0.000004,0.999990,5
0.000001,0.000000,0.000000,0.000001,0.999997,0.000001,4
0.000000,0.000000,0.000000,0.000000,0.017670,0.982330,5
0.000000,0.000000,0.000000,0.000058,0.000001,0.999941,5
0.999225,0.000283,0.000407,0.000008,0.000043,0.000034,0
0.000000,0.000000,0.000000,0.000070,0.000000,0.999929,5
0.000114,0.999876,0.000002,0.000001,0.000004,0.000003,1
0.000001,0.000000,0.000000,0.000005,0.999991,0.000003,4
0.000003,0.999975,0.000007,0.000002,0.000004,0.000009,1
0.000000,0.000000,0.000000,0.000068,0.000000,0.999931,5
0.000480,0.999499,0.000002,0.000001,0.000010,0.000008,1
0.000000,0.000000,0.000000,0.000000,0.999998,0.000001,4
0.000005,0.000001,0.000004,0.994457,0.005490,0.000042,3
0.000003,0.000002,0.000001,0.000065,0.999904,0.000025,4
0.000000,0.000000,0.000000,0.000001,0.999997,0.000002,4
0.000041,0.000006,0.000034,0.029112,0.970539,0.000268,4
0.000003,0.000000,0.000001,0.999965,0.000017,0.000014,3
0.000005,0.999994,0.000000,0.000000,0.000000,0.000001,1
0.999933,0.000020,0.000003,0.000019,0.000011,0.000014,0
0.000000,0.000000,0.000001,0.000665,0.000000,0.999334,5
0.000013,0.000003,0.000001,0.000126,0.999816,0.000042,4
0.000031,0.000001,0.000002,0.002138,0.997813,0.000016,4
0.000001,0.000000,0.000000,0.000035,0.999962,0.000003,4
0.000011,0.000004,0.000005,0.001030,0.998866,0.000083,4
0.000002,0.999983,0.000010,0.000001,0.000002,0.000003,1
0.000000,0.000992,0.998992,0.000001,0.000006,0.000008,2
0.000001,0.000002,0.000000,0.000049,0.000002,0.999946,5
0.602953,0.330744,0.056867,0.007478,0.000542,0.001417,0
0.000010,0.999974,0.000006,0.000001,0.000004,0.000006,1
0.000000,0.000003,0.000002,0.000990,0.000004,0.999001,5
0.000197,0.000024,0.999751,0.000004,0.000014,0.000009,2
0.000017,0.000001,0.999980,0.000000,0.000001,0.000001,2
0.000001,0.000001,0.000048,0.999923,0.000007,0.000021,3
0.000001,0.999973,0.000006,0.000001,0.000012,0.000007,1
0.000000,0.000000,0.000000,0.000001,0.999995,0.000003,4
0.000000,0.000000,0.000000,0.000002,0.999996,0.000001,4
0.000297,0.000027,0.000017,0.616120,0.382996,0.000543,3
0.000056,0.000013,0.000018,0.017531,0.982105,0.000277,4
0.995233,0.004602,0.000032,0.000091,0.000014,0.000028,0
0.000000,0.000000,0.000000,0.000058,0.000002,0.999940,5
0.000000,0.000000,0.000000,0.000181,0.000000,0.999818,5
0.000002,0.000002,0.000004,0.000071,0.999900,0.000022,4
0.000000,0.000000,0.000000,0.000000,0.999999,0.000001,4
0.000018,0.000003,0.000003,0.990993,0.008916,0.000066,3
0.000030,0.000003,0.000002,0.002872,0.997024,0.000070,4
0.000001,0.000000,0.000000,0.000081,0.000003,0.999915,5
0.000000,0.000000,0.000000,0.000000,0.999998,0.000001,4
0.999536,0.000155,0.000211,0.000011,0.000045,0.000043,0
0.000088,0.000037,0.000536,0.003390,0.995186,0.000764,4
0.000000,0.000044,0.999953,0.000001,0.000001,0.000001,2
0.000000,0.000000,0.000000,0.000277,0.000000,0.999722,5
0.000001,0.000001,0.000001,0.000008,0.999979,0.000010,4
0.999373,0.000368,0.000186,0.000014,0.000031,0.000029,0
0.000000,0.000000,0.000001,0.000283,0.000000,0.999715,5
0.000011,0.000002,0.999983,0.000001,0.000001,0.000002,2
0.000000,0.000000,0.000001,0.000023,0.000000,0.999976,5
0.000000,0.000000,0.000000,0.000010,0.000003,0.999986,5
0.000005,0.000016,0.999962,0.000003,0.000008,0.000006,2
0.000017,0.000001,0.000002,0.000355,0.999593,0.000032,4
0.999936,0.000058,0.000001,0.000002,0.000001,0.000001,0
0.000260,0.000018,0.000029,0.086908,0.912335,0.000449,4
0.999920,0.000078,0.000001,0.000000,0.000001,0.000001,0
0.000001,0.000000,0.000000,0.000007,0.999988,0.000004,4
0.000000,0.000000,0.000000,0.000025,0.000001,0.999974,5
0.000021,0.999715,0.000014,0.000043,0.000127,0.000081,1
0.000002,0.000002,0.000000,0.000056,0.999926,0.000013,4
0.000072,0.000488,0.999369,0.000004,0.000038,0.000030,2
0.999993,0.000001,0.000003,0.000001,0.000001,0.000001,0
0.000002,0.000000,0.000001,0.000095,0.999893,0.000009,4
0.000000,0.000000,0.000001,0.000378,0.000000,0.999620,5
0.000001,0.000000,0.000000,0.000074,0.999919,0.000006,4
0.000000,0.000000,0.000002,0.000051,0.000001,0.999946,5
0.999986,0.000001,0.000007,0.000002,0.000002,0.000002,0
0.000012,0.999823,0.000150,0.000001,0.000007,0.000007,1
0.000006,0.000010,0.000002,0.000350,0.999601,0.000032,4
0.000099,0.000050,0.999830,0.000001,0.000009,0.000011,2
0.000020,0.000003,0.000002,0.995468,0.004441,0.000065,3
0.000266,0.000037,0.000084,0.086520,0.911822,0.001271,4
0.000000,0.000000,0.000000,0.000057,0.000001,0.999941,5
0.000028,0.000004,0.000005,0.001995,0.997896,0.000072,4
0.000004,0.000001,0.000008,0.999835,0.000129,0.000024,3
0.000086,0.000267,0.000030,0.001072,0.997913,0.000632,4
0.999990,0.000004,0.000001,0.000000,0.000003,0.000002,0
0.000001,0.000000,0.000000,0.000181,0.000001,0.999817,5
0.999994,0.000003,0.000001,0.000001,0.000001,0.000001,0
0.000061,0.000125,0.999778,0.000001,0.000022,0.000013,2
0.000000,0.000000,0.000000,0.000016,0.000006,0.999978,5
0.000000,0.000000,0.000000,0.000004,0.000005,0.999991,5
0.000000,0.000000,0.000000,0.000007,0.000000,0.999992,5
0.000010,0.999987,0.000001,0.000000,0.000001,0.000002,1
0.000003,0.999992,0.000004,0.000000,0.000000,0.000001,1
0.000001,0.000000,0.000000,0.000079,0.000000,0.999919,5
0.000001,0.000000,0.000000,0.000029,0.999965,0.000004,4
0.000004,0.000002,0.000016,0.999881,0.000011,0.000085,3
0.000002,0.999821,0.000113,0.000011,0.000039,0.000015,1
0.000000,0.000000,0.000000,0.000098,0.000000,0.999902,5
0.000007,0.000005,0.000044,0.994630,0.005226,0.000089,3
0.000073,0.999306,0.000545,0.000011,0.000032,0.000033,1
0.000000,0.000000,0.000000,0.000006,0.000573,0.999421,5
0.999417,0.000085,0.000027,0.000013,0.000300,0.000159,0
0.999924,0.000006,0.000026,0.000028,0.000005,0.000011,0
0.000002,0.000001,0.000001,0.999975,0.000003,0.000019,3
0.000069,0.000208,0.999700,0.000002,0.000010,0.000011,2
0.999994,0.000000,0.000001,0.000003,0.000001,0.000001,0
0.000000,0.000000,0.000000,0.000112,0.000000,0.999888,5
0.008568,0.000055,0.991263,0.000017,0.000041,0.000055,2
0.000001,0.000002,0.000001,0.000020,0.999959,0.000016,4
0.000007,0.000004,0.000036,0.999811,0.000010,0.000133,3
0.000000,0.000000,0.999998,0.000000,0.000001,0.000001,2
0.000000,0.999990,0.000004,0.000001,0.000003,0.000002,1
0.999252,0.000106,0.000092,0.000044,0.000207,0.000298,0
0.981290,0.010636,0.007234,0.000082,0.000410,0.000348,0
0.000001,0.000001,0.999996,0.000001,0.000001,0.000001,2
0.000010,0.000001,0.000003,0.999683,0.000261,0.000042,3
0.000001,0.000000,0.000007,0.999983,0.000001,0.000008,3
0.989547,0.004412,0.001406,0.000343,0.002580,0.001712,0
0.000024,0.000005,0.000009,0.002207,0.997633,0.000121,4
0.000033,0.000005,0.000008,0.090731,0.909106,0.000117,4
0.000001,0.999997,0.000000,0.000000,0.000000,0.000001,1
0.999969,0.000011,0.000008,0.000000,0.000008,0.000004,0
0.000159,0.000041,0.000042,0.072220,0.926596,0.000942,4
0.000000,0.001721,0.998278,0.000000,0.000000,0.000001,2
0.009522,0.990157,0.000066,0.000104,0.000052,0.000099,1
0.000000,0.000000,0.000000,0.000497,0.000000,0.999502,5
0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,1
0.000000,0.000000,0.000000,0.999996,0.000000,0.000003,3
0.000000,0.000000,0.000000,0.000408,0.000000,0.999591,5
0.999953,0.000004,0.000012,0.000005,0.000015,0.000011,0
0.000001,0.000967,0.998996,0.000001,0.000022,0.000014,2
0.001709,0.000010,0.998232,0.000020,0.000011,0.000017,2
0.000000,0.000022,0.000028,0.000028,0.000001,0.999921,5
0.000001,0.000000,0.000000,0.999993,0.000003,0.000002,3
0.999821,0.000070,0.000043,0.000039,0.000010,0.000018,0
0.000000,0.000000,0.000000,0.000003,0.999994,0.000003,4
0.000000,0.000000,0.000001,0.000024,0.000000,0.999975,5
0.000011,0.000001,0.000001,0.000851,0.999106,0.000029,4
0.000002,0.000000,0.000000,0.999883,0.000108,0.000005,3
0.000000,0.000000,0.000000,0.000013,0.000001,0.999986,5
0.999554,0.000013,0.000394,0.000008,0.000018,0.000013,0
0.000000,0.999997,0.000001,0.000001,0.000001,0.000001,1
0.000002,0.000002,0.999994,0.000000,0.000001,0.000001,2
0.000003,0.999778,0.000195,0.000002,0.000007,0.000015,1
0.001944,0.000049,0.997599,0.000121,0.000118,0.000169,2
0.000059,0.000030,0.000014,0.034620,0.965072,0.000205,4
0.000044,0.000006,0.000079,0.025575,0.974069,0.000227,4
0.015952,0.983561,0.000063,0.000365,0.000018,0.000041,1
0.000287,0.999634,0.000039,0.000003,0.000010,0.000027,1
0.000275,0.000054,0.000078,0.013799,0.984401,0.001394,4
0.000001,0.000000,0.000000,0.000045,0.999949,0.000004,4
0.000007,0.000001,0.000002,0.000797,0.999170,0.000024,4
0.000020,0.999301,0.000494,0.000016,0.000090,0.000081,1
0.000071,0.000005,0.000013,0.998194,0.001491,0.000225,3
0.000054,0.000002,0.999928,0.000003,0.000006,0.000007,2
0.000070,0.000047,0.000008,0.001290,0.998282,0.000301,4
0.979123,0.020832,0.000001,0.000005,0.000013,0.000026,0
0.000000,0.000000,0.000000,0.000001,0.000019,0.999979,5
0.992601,0.006750,0.000139,0.000052,0.000235,0.000223,0
0.000002,0.000000,0.000000,0.000059,0.999931,0.000007,4
0.000000,0.000000,0.000000,0.000010,0.000001,0.999989,5
0.091344,0.907827,0.000583,0.000193,0.000015,0.000039,1
0.000001,0.000000,0.000000,0.000229,0.000000,0.999770,5
0.000004,0.000000,0.000001,0.000022,0.999963,0.000010,4
0.000017,0.000768,0.999115,0.000004,0.000058,0.000037,2
0.000005,0.000000,0.000000,0.000112,0.999872,0.000010,4
0.000000,0.000000,0.000000,0.000034,0.000000,0.999965,5
0.000001,0.000000,0.000000,0.999402,0.000592,0.000004,3
0.000003,0.000001,0.000001,0.000038,0.999940,0.000017,4
0.999947,0.000003,0.000038,0.000001,0.000006,0.000005,0
0.000070,0.999854,0.000026,0.000006,0.000012,0.000033,1
0.000017,0.000007,0.000007,0.989592,0.010248,0.000129,3
0.000003,0.000006,0.999978,0.000004,0.000005,0.000004,2
0.000064,0.000009,0.000007,0.880644,0.119115,0.000161,3
0.000000,0.000000,0.000000,0.000001,0.999999,0.000000,4
0.000003,0.000000,0.000000,0.000001,0.999991,0.000004,4
0.000017,0.000007,0.000006,0.000705,0.999186,0.000079,4
0.999745,0.000020,0.000193,0.000002,0.000024,0.000016,0
0.999960,0.000001,0.000016,0.000015,0.000002,0.000006,0
0.000001,0.000001,0.000002,0.000016,0.999969,0.000012,4
0.000082,0.999886,0.000009,0.000003,0.000006,0.000013,1
0.000054,0.000003,0.000014,0.902304,0.097512,0.000114,3
0.999995,0.000002,0.000001,0.000001,0.000001,0.000001,0
0.000000,0.999993,0.000004,0.000000,0.000001,0.000001,1
0.000000,0.000000,0.000000,0.000018,0.000002,0.999979,5
0.999993,0.000001,0.000003,0.000000,0.000002,0.000002,0
0.000002,0.999955,0.000014,0.000001,0.000021,0.000006,1
0.999966,0.000032,0.000000,0.000000,0.000001,0.000001,0
0.000000,0.000000,0.000000,0.000009,0.000001,0.999990,5
0.000005,0.000004,0.999984,0.000003,0.000002,0.000002,2
0.000001,0.000000,0.000000,0.000035,0.000001,0.999963,5
0.000007,0.000010,0.000009,0.000471,0.999458,0.000045,4
0.000019,0.000005,0.000004,0.000041,0.999864,0.000067,4
0.000000,0.000000,0.000001,0.000452,0.000000,0.999546,5
0.000002,0.000001,0.000000,0.000052,0.999938,0.000008,4
0.000015,0.000026,0.000007,0.000237,0.999586,0.000128,4
0.999976,0.000021,0.000000,0.000000,0.000002,0.000001,0
0.000239,0.000060,0.000078,0.012072,0.986410,0.001140,4
0.999992,0.000002,0.000002,0.000001,0.000001,0.000002,0
0.000003,0.000001,0.999991,0.000002,0.000001,0.000001,2
0.000021,0.000001,0.000002,0.999927,0.000011,0.000037,3
0.000003,0.000005,0.999988,0.000001,0.000001,0.000002,2
0.000132,0.000077,0.999660,0.000011,0.000069,0.000051,2
0.000001,0.000000,0.000000,0.000005,0.999991,0.000003,4
0.000003,0.000000,0.000000,0.000095,0.999896,0.000005,4
0.000000,0.000000,0.000000,0.000054,0.000000,0.999945,5
0.000000,0.000000,0.000000,0.000013,0.000000,0.999986,5
0.000017,0.000006,0.000010,0.003164,0.996671,0.000132,4
0.000004,0.000005,0.000002,0.000075,0.999886,0.000027,4
0.000033,0.000006,0.000005,0.010353,0.989486,0.000117,4
0.000007,0.000002,0.000002,0.999635,0.000322,0.000032,3
0.999996,0.000001,0.000000,0.000001,0.000001,0.000001,0
0.888763,0.001572,0.108962,0.000391,0.000102,0.000211,0
0.998431,0.000989,0.000239,0.000212,0.000038,0.000090,0
0.000003,0.000001,0.999992,0.000001,0.000002,0.000002,2
0.000000,0.000000,0.000016,0.999970,0.000000,0.000013,3
0.000002,0.000000,0.000004,0.999975,0.000001,0.000018,3
0.000000,0.000000,0.000000,0.000003,0.000047,0.999949,5
0.000041,0.000034,0.000068,0.005334,0.994030,0.000493,4
0.000000,0.000000,0.000000,0.000007,0.000002,0.999991,5
0.000004,0.000001,0.000003,0.999662,0.000306,0.000024,3
0.000026,0.000006,0.000125,0.988862,0.010804,0.000177,3
0.000055,0.000001,0.000002,0.997703,0.002212,0.000026,3
0.000011,0.000003,0.000004,0.999855,0.000052,0.000074,3
0.000117,0.999741,0.000068,0.000005,0.000032,0.000037,1
0.000004,0.000001,0.000001,0.997963,0.002019,0.000012,3
0.000001,0.000001,0.000022,0.999959,0.000001,0.000017,3
0.000001,0.000000,0.000000,0.000187,0.000000,0.999812,5
0.000001,0.999383,0.000559,0.000005,0.000023,0.000029,1
0.000001,0.000001,0.000000,0.000002,0.999992,0.000005,4
0.983463,0.000461,0.015626,0.000016,0.000218,0.000216,0
0.000001,0.000022,0.999973,0.000000,0.000003,0.000002,2
0.000003,0.000000,0.999995,0.000000,0.000000,0.000000,2
0.000011,0.000002,0.000006,0.000601,0.999338,0.000043,4
0.000035,0.000137,0.999805,0.000003,0.000009,0.000011,2
0.999997,0.000001,0.000001,0.000000,0.000000,0.000001,0
0.000002,0.000006,0.000001,0.000028,0.999938,0.000025,4
0.000017,0.000004,0.000015,0.999790,0.000039,0.000135,3
0.000003,0.000007,0.000136,0.999732,0.000015,0.000108,3
0.000001,0.000001,0.999997,0.000000,0.000001,0.000000,2
0.000016,0.000002,0.999971,0.000008,0.000001,0.000002,2
0.000020,0.999867,0.000013,0.000004,0.000061,0.000035,1
0.000000,0.000000,0.000000,0.000072,0.000000,0.999927,5
0.000000,0.000000,0.000001,0.000817,0.000000,0.999182,5
0.999978,0.000002,0.000002,0.000001,0.000013,0.000003,0
0.000001,0.000000,0.000000,0.000126,0.000000,0.999873,5
0.000027,0.000034,0.000012,0.000788,0.998944,0.000193,4
0.000000,0.999961,0.000029,0.000000,0.000005,0.000003,1
0.000277,0.995485,0.002780,0.000110,0.000669,0.000678,1
0.000050,0.000013,0.000005,0.002472,0.997285,0.000174,4
0.000000,0.000000,0.000001,0.999994,0.000000,0.000005,3
0.000275,0.000013,0.999691,0.000002,0.000012,0.000006,2
0.000000,0.000001,0.000001,0.000012,0.000054,0.999932,5
0.000153,0.000025,0.000087,0.998806,0.000109,0.000820,3
0.000002,0.000001,0.000001,0.999197,0.000790,0.000009,3
0.000009,0.000002,0.999987,0.000000,0.000001,0.000001,2
0.000000,0.000000,0.000000,0.000029,0.000001,0.999970,5
0.000008,0.000001,0.000001,0.007065,0.992904,0.000022,4
0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0.000080,0.000001,0.999918,5
0.000006,0.000001,0.000006,0.998980,0.000974,0.000032,3
0.999993,0.000001,0.000004,0.000000,0.000001,0.000001,0
0.000129,0.000062,0.000845,0.993487,0.003635,0.001842,3
0.000005,0.000007,0.999985,0.000001,0.000001,0.000001,2
0.000000,0.000000,0.000000,0.000000,0.001404,0.998596,5
0.000000,0.999985,0.000008,0.000002,0.000002,0.000003,1
0.000000,0.000000,0.000001,0.000034,0.000000,0.999965,5
0.000363,0.000127,0.000822,0.946175,0.049042,0.003471,3
0.000008,0.000000,0.999989,0.000000,0.000001,0.000001,2
0.000004,0.999906,0.000040,0.000010,0.000021,0.000019,1
0.998307,0.000008,0.001655,0.000018,0.000006,0.000008,0
0.993276,0.005780,0.000075,0.000043,0.000482,0.000343,0
0.000002,0.001224,0.998751,0.000008,0.000006,0.000009,2
0.000001,0.999904,0.000059,0.000027,0.000003,0.000005,1
0.000003,0.000000,0.000000,0.000001,0.999990,0.000006,4
0.000001,0.000000,0.000000,0.000056,0.000000,0.999943,5
0.000007,0.000147,0.999834,0.000001,0.000004,0.000007,2
0.000002,0.000000,0.000000,0.000064,0.999927,0.000006,4
0.000000,0.999992,0.000002,0.000001,0.000003,0.000003,1
0.000019,0.999976,0.000002,0.000000,0.000002,0.000001,1
0.000000,0.000000,0.000000,0.000006,0.999992,0.000001,4
0.000002,0.000001,0.000000,0.000121,0.999868,0.000008,4
0.000003,0.000019,0.999970,0.000002,0.000003,0.000003,2
0.998114,0.000702,0.000465,0.000034,0.000455,0.000230,0
0.000030,0.998780,0.000840,0.000010,0.000221,0.000119,1
0.000000,0.000000,0.000000,0.000096,0.000001,0.999903,5
0.000000,0.000001,0.000007,0.000011,0.000001,0.999980,5
0.000000,0.000000,0.000000,0.000053,0.000000,0.999946,5
0.000000,0.999998,0.000001,0.000000,0.000001,0.000001,1
0.000000,0.000000,0.000001,0.000068,0.000000,0.999932,5
0.000000,0.000000,0.000000,0.000055,0.000003,0.999941,5
0.000334,0.000107,0.999522,0.000003,0.000015,0.000018,2
0.000024,0.000001,0.000051,0.000046,0.999823,0.000054,4
0.000001,0.999998,0.000000,0.000000,0.000000,0.000000,1
0.000231,0.000045,0.000440,0.990567,0.007642,0.001077,3
0.000036,0.000014,0.000037,0.000159,0.999586,0.000168,4
0.000001,0.000001,0.999997,0.000000,0.000001,0.000000,2
0.000000,0.000000,0.000000,0.000065,0.000002,0.999932,5
0.000014,0.000004,0.000015,0.000647,0.999230,0.000091,4
0.000017,0.000001,0.000001,0.000499,0.999458,0.000024,4
0.000003,0.000001,0.999994,0.000000,0.000001,0.000001,2
0.000000,0.000001,0.000003,0.000182,0.000001,0.999813,5
0.000000,0.000000,0.000000,0.000087,0.000000,0.999912,5
0.983576,0.014424,0.001571,0.000050,0.000202,0.000175,0
0.000083,0.000002,0.999897,0.000006,0.000007,0.000005,2
0.999934,0.000019,0.000003,0.000001,0.000027,0.000016,0
0.000010,0.000002,0.000004,0.998130,0.001812,0.000042,3
0.000011,0.998865,0.000395,0.000065,0.000354,0.000310,1
0.000009,0.000001,0.000006,0.000511,0.999438,0.000036,4
0.000004,0.000087,0.999901,0.000000,0.000005,0.000003,2
0.000002,0.999991,0.000003,0.000000,0.000002,0.000002,1
0.999806,0.000119,0.000063,0.000001,0.000005,0.000006,0
0.000000,0.000000,0.000001,0.000170,0.000001,0.999828,5
0.000004,0.000005,0.000001,0.000035,0.999932,0.000024,4
0.000043,0.000040,0.000005,0.006066,0.993662,0.000184,4
0.999930,0.000066,0.000000,0.000001,0.000001,0.000001,0
0.999987,0.000001,0.000007,0.000001,0.000002,0.000002,0
0.999816,0.000140,0.000012,0.000016,0.000007,0.000008,0
0.999833,0.000052,0.000005,0.000005,0.000061,0.000044,0
0.000001,0.000000,0.000003,0.999983,0.000008,0.000005,3
0.000018,0.000004,0.000015,0.992673,0.007184,0.000107,3
0.000001,0.000000,0.000000,0.000019,0.000014,0.999965,5
0.000699,0.999220,0.000018,0.000003,0.000031,0.000030,1
0.000005,0.999958,0.000007,0.000007,0.000007,0.000015,1
0.000002,0.999837,0.000069,0.000004,0.000055,0.000033,1
0.000030,0.000002,0.000002,0.000371,0.999533,0.000061,4
0.999899,0.000013,0.000049,0.000027,0.000004,0.000008,0
0.999267,0.000512,0.000026,0.000013,0.000063,0.000119,0
0.000080,0.999585,0.000049,0.000122,0.000114,0.000050,1
0.000000,0.999991,0.000003,0.000001,0.000001,0.000003,1
0.000001,0.000000,0.000006,0.999981,0.000001,0.000011,3
0.000022,0.000003,0.000003,0.999884,0.000011,0.000078,3
0.000000,0.000000,0.000000,0.000222,0.000001,0.999776,5
0.000000,0.000000,0.000001,0.000004,0.000063,0.999932,5
0.000020,0.999507,0.000412,0.000003,0.000031,0.000028,1
0.000000,0.000000,0.000001,0.000053,0.000001,0.999945,5
0.999998,0.000000,0.000000,0.000000,0.000001,0.000000,0
0.000000,0.000000,0.000000,0.000006,0.000010,0.999984,5
0.000004,0.000000,0.999994,0.000000,0.000001,0.000001,2
0.999878,0.000080,0.000010,0.000002,0.000014,0.000016,0
0.000000,0.000000,0.000000,0.000034,0.000000,0.999965,5
0.000001,0.000002,0.999996,0.000000,0.000001,0.000001,2
0.000078,0.995845,0.003596,0.000020,0.000277,0.000183,1
0.999872,0.000117,0.000007,0.000000,0.000002,0.000002,0
0.000001,0.000006,0.999990,0.000000,0.000001,0.000001,2
0.000002,0.000000,0.000001,0.999993,0.000001,0.000003,3
0.999022,0.000915,0.000030,0.000015,0.000008,0.000010,0
0.000000,0.000000,0.000000,0.000271,0.000000,0.999728,5
0.000011,0.000002,0.000005,0.001280,0.998658,0.000044,4
0.000007,0.000001,0.000000,0.000712,0.999256,0.000024,4
0.000001,0.000000,0.000000,0.000017,0.999977,0.000005,4
0.000018,0.000010,0.000004,0.999619,0.000225,0.000124,3
0.000028,0.000082,0.999882,0.000000,0.000003,0.000005,2
0.000016,0.000001,0.000002,0.998753,0.001187,0.000041,3
0.000069,0.000009,0.000012,0.022593,0.977117,0.000200,4
0.000001,0.999904,0.000078,0.000000,0.000012,0.000005,1
0.000000,0.000000,0.000001,0.000358,0.000000,0.999641,5
0.000070,0.000004,0.999887,0.000004,0.000021,0.000014,2
0.000003,0.000000,0.000001,0.000003,0.999987,0.000006,4
0.000011,0.000001,0.000006,0.999844,0.000113,0.000026,3
0.999990,0.000004,0.000000,0.000000,0.000003,0.000002,0
0.000007,0.000001,0.000000,0.999971,0.000001,0.000019,3
0.000001,0.000000,0.000000,0.000066,0.000006,0.999927,5
0.000000,0.000000,0.000000,0.000064,0.000000,0.999935,5
0.000002,0.999994,0.000001,0.000001,0.000001,0.000001,1
0.000015,0.000008,0.999974,0.000000,0.000002,0.000001,2
0.000000,0.000000,0.000000,0.000125,0.000000,0.999875,5
0.000000,0.000000,0.000000,0.000054,0.000000,0.999945,5
0.000000,0.000000,0.000001,0.000317,0.000001,0.999681,5
0.000043,0.000002,0.000016,0.999766,0.000072,0.000101,3
0.000005,0.000001,0.000001,0.000073,0.999897,0.000023,4
0.000002,0.000005,0.000068,0.999731,0.000126,0.000068,3
0.000005,0.000002,0.000004,0.995156,0.004813,0.000019,3
0.000001,0.024491,0.975473,0.000012,0.000011,0.000011,2
0.000000,0.000000,0.000000,0.000001,0.999995,0.000003,4
0.999988,0.000010,0.000000,0.000000,0.000001,0.000001,0
0.998696,0.001215,0.000014,0.000019,0.000026,0.000030,0
0.000000,0.999987,0.000005,0.000001,0.000003,0.000003,1
0.000026,0.999867,0.000003,0.000010,0.000051,0.000042,1
0.000002,0.000001,0.000021,0.999954,0.000002,0.000021,3
0.000000,0.999999,0.000000,0.000000,0.000000,0.000000,1
0.999992,0.000000,0.000001,0.000004,0.000001,0.000001,0
0.000000,0.000000,0.000000,0.000202,0.000000,0.999798,5
0.001350,0.998354,0.000136,0.000014,0.000086,0.000060,1
0.000003,0.000009,0.999981,0.000000,0.000004,0.000002,2
0.000003,0.000000,0.000000,0.999989,0.000001,0.000007,3
0.999976,0.000002,0.000010,0.000003,0.000002,0.000007,0
0.000003,0.000002,0.999992,0.000000,0.000001,0.000001,2
0.999979,0.000013,0.000001,0.000000,0.000004,0.000002,0
0.000002,0.999993,0.000002,0.000000,0.000001,0.000002,1
0.000001,0.000000,0.000000,0.000000,0.999998,0.000001,4
0.000000,0.000000,0.000001,0.000221,0.000000,0.999778,5
0.000049,0.000123,0.999815,0.000000,0.000007,0.000006,2
0.000001,0.000000,0.000000,0.000016,0.000002,0.999981,5
0.000019,0.000068,0.999893,0.000001,0.000011,0.000008,2
0.000001,0.999989,0.000001,0.000002,0.000003,0.000004,1
0.000000,0.000000,0.000000,0.000010,0.000000,0.999989,5
0.999841,0.000095,0.000006,0.000026,0.000013,0.000019,0
0.976890,0.016122,0.000852,0.000242,0.003487,0.002406,0
0.000002,0.000001,0.000002,0.000239,0.999734,0.000023,4
0.000015,0.000020,0.999936,0.000001,0.000019,0.000009,2
0.000000,0.999909,0.000086,0.000001,0.000001,0.000003,1
0.000016,0.000002,0.000002,0.999859,0.000062,0.000059,3
0.000000,0.000000,0.000001,0.999991,0.000000,0.000007,3
0.000005,0.000001,0.000002,0.000198,0.999773,0.000021,4
0.000000,0.000000,0.000000,0.000016,0.000023,0.999961,5
0.000019,0.000002,0.000011,0.000376,0.999506,0.000086,4
0.006819,0.745624,0.246226,0.000074,0.000678,0.000579,1
0.001728,0.000099,0.997490,0.000077,0.000341,0.000266,2
0.999946,0.000005,0.000029,0.000006,0.000008,0.000006,0
0.000000,0.000000,0.000000,0.000119,0.000001,0.999880,5
0.000002,0.000000,0.000000,0.000003,0.999993,0.000002,4
0.000001,0.000001,0.000000,0.000003,0.999990,0.000005,4
0.974763,0.000238,0.024719,0.000040,0.000124,0.000116,0
0.000001,0.000000,0.000001,0.000002,0.001129,0.998868,5
0.000001,0.000000,0.000000,0.999989,0.000001,0.000008,3
0.000001,0.000000,0.000000,0.000105,0.000001,0.999893,5
