score0,score1,score2,score3,score4,score5,class
0.000001,0.000001,0.000001,0.000049,0.000005,0.999943,5
0.000749,0.998094,0.000888,0.000047,0.000094,0.000128,1
0.001794,0.002421,0.995027,0.000034,0.000601,0.000123,2
0.000034,0.000007,0.000013,0.999886,0.000018,0.000043,3
0.000015,0.000028,0.000056,0.999765,0.000077,0.000060,3
0.000005,0.000006,0.000025,0.999943,0.000007,0.000014,3
0.000138,0.005761,0.993911,0.000019,0.000094,0.000076,2
0.000099,0.000075,0.000082,0.807509,0.191934,0.000300,3
0.000018,0.000012,0.000017,0.999868,0.000027,0.000057,3
0.000001,0.000001,0.000002,0.001394,0.000001,0.998601,5
0.000064,0.000012,0.999905,0.000004,0.000009,0.000007,2
0.014388,0.980932,0.002781,0.000473,0.000713,0.000713,1
0.000174,0.999058,0.000284,0.000061,0.000318,0.000104,1
0.999359,0.000177,0.000150,0.000032,0.000135,0.000147,0
0.000001,0.000001,0.000001,0.000920,0.000002,0.999075,5
0.000002,0.000001,0.000001,0.000075,0.000071,0.999850,5
0.000342,0.999611,0.000022,0.000003,0.000011,0.000010,1
0.000005,0.000001,0.000002,0.000032,0.999954,0.000006,4
0.000005,0.000004,0.000008,0.000085,0.999885,0.000014,4
0.000055,0.000011,0.000018,0.000830,0.999020,0.000066,4
0.000153,0.994198,0.005508,0.000014,0.000065,0.000062,1
0.000002,0.000001,0.000001,0.000046,0.000018,0.999932,5
0.000012,0.000008,0.000004,0.000203,0.999752,0.000021,4
0.000002,0.000001,0.000001,0.000013,0.010574,0.989410,5
0.000001,0.000000,0.000001,0.000103,0.000019,0.999875,5
0.992733,0.000602,0.006286,0.000169,0.000074,0.000137,0
0.000001,0.000001,0.000001,0.000095,0.000002,0.999901,5
0.000280,0.999629,0.000049,0.000015,0.000009,0.000018,1
0.000020,0.000013,0.000011,0.000393,0.999505,0.000058,4
0.000039,0.999896,0.000026,0.000006,0.000013,0.000019,1
0.000002,0.000001,0.000001,0.000161,0.000002,0.999834,5
0.001442,0.998467,0.000032,0.000018,0.000016,0.000025,1
0.000004,0.000002,0.000002,0.000008,0.999975,0.000009,4
0.000030,0.000020,0.000030,0.948596,0.051221,0.000103,3
0.000012,0.000020,0.000009,0.000155,0.999763,0.000041,4
0.000004,0.000003,0.000003,0.000068,0.999910,0.000013,4
0.000022,0.000012,0.000023,0.025998,0.973869,0.000075,4
0.000012,0.000006,0.000008,0.999791,0.000147,0.000037,3
0.000080,0.999885,0.000017,0.000001,0.000007,0.000009,1
0.999760,0.000106,0.000064,0.000005,0.000038,0.000027,0
0.000001,0.000002,0.000002,0.000408,0.000002,0.999586,5
0.000110,0.000016,0.000021,0.000518,0.999237,0.000099,4
0.000091,0.000018,0.000026,0.007577,0.992207,0.000081,4
0.000009,0.000004,0.000005,0.000362,0.999594,0.000026,4
0.000076,0.000027,0.000067,0.013189,0.986414,0.000227,4
0.000224,0.999318,0.000284,0.000027,0.000062,0.000085,1
0.000022,0.003459,0.996434,0.000005,0.000044,0.000036,2
0.000003,0.000011,0.000002,0.000082,0.000016,0.999886,5
0.362488,0.555299,0.071743,0.007235,0.001152,0.002083,1
0.000205,0.999691,0.000035,0.000012,0.000025,0.000031,1
0.000001,0.000024,0.000005,0.000981,0.000212,0.998777,5
0.000614,0.000194,0.999074,0.000027,0.000060,0.000032,2
0.000081,0.000027,0.999850,0.000009,0.000019,0.000015,2
0.000002,0.000004,0.000016,0.999967,0.000003,0.000008,3
0.000024,0.999792,0.000068,0.000024,0.000049,0.000043,1
0.000007,0.000005,0.000004,0.000167,0.999799,0.000018,4
0.000019,0.000009,0.000005,0.000240,0.999697,0.000030,4
0.000416,0.000120,0.000140,0.355113,0.643535,0.000676,4
0.000052,0.000058,0.000035,0.040936,0.958765,0.000154,4
0.984280,0.015434,0.000188,0.000019,0.000030,0.000048,0
0.000001,0.000003,0.000001,0.000069,0.000007,0.999919,5
0.000001,0.000001,0.000001,0.000241,0.000004,0.999753,5
0.000024,0.000024,0.000034,0.000609,0.999226,0.000084,4
0.000002,0.000001,0.000001,0.000008,0.999984,0.000004,4
0.000132,0.000050,0.000087,0.946153,0.053223,0.000356,3
0.000036,0.000056,0.000015,0.001555,0.998243,0.000094,4
0.000001,0.000002,0.000001,0.000223,0.000038,0.999734,5
0.000003,0.000002,0.000002,0.000014,0.999971,0.000008,4
0.998573,0.000194,0.000958,0.000018,0.000167,0.000090,0
0.000318,0.000170,0.000913,0.002732,0.995295,0.000572,4
0.000015,0.000215,0.999750,0.000005,0.000007,0.000009,2
0.000002,0.000001,0.000002,0.000521,0.000001,0.999474,5
0.000040,0.000020,0.000018,0.000146,0.999715,0.000061,4
0.997878,0.001013,0.000911,0.000016,0.000102,0.000080,0
0.000002,0.000001,0.000001,0.001098,0.000001,0.998898,5
0.000078,0.000008,0.999891,0.000004,0.000009,0.000009,2
0.000001,0.000001,0.000002,0.000095,0.000003,0.999898,5
0.000001,0.000001,0.000001,0.000026,0.000020,0.999951,5
0.000518,0.000557,0.998803,0.000032,0.000033,0.000058,2
0.000064,0.000016,0.000024,0.000523,0.999284,0.000089,4
0.999689,0.000224,0.000038,0.000018,0.000014,0.000018,0
0.000329,0.000062,0.000139,0.091523,0.907537,0.000411,4
0.999837,0.000128,0.000019,0.000001,0.000008,0.000006,0
0.000006,0.000005,0.000004,0.000139,0.999829,0.000017,4
0.000001,0.000001,0.000001,0.000147,0.000006,0.999843,5
0.000171,0.999062,0.000208,0.000148,0.000244,0.000168,1
0.000025,0.000020,0.000013,0.000386,0.999490,0.000067,4
0.000470,0.002114,0.997117,0.000042,0.000131,0.000126,2
0.999930,0.000026,0.000022,0.000007,0.000005,0.000010,0
0.000015,0.000006,0.000017,0.001706,0.998208,0.000048,4
0.000002,0.000002,0.000002,0.000786,0.000008,0.999199,5
0.000013,0.000005,0.000007,0.000508,0.999434,0.000033,4
0.000001,0.000002,0.000003,0.000180,0.000001,0.999814,5
0.999863,0.000011,0.000101,0.000009,0.000006,0.000010,0
0.000512,0.997489,0.001705,0.000059,0.000094,0.000141,1
0.000039,0.000056,0.000019,0.001355,0.998445,0.000086,4
0.000139,0.000383,0.999393,0.000003,0.000063,0.000020,2
0.000051,0.000066,0.000033,0.983452,0.016240,0.000158,3
0.000106,0.000038,0.000062,0.007015,0.992596,0.000183,4
0.000001,0.000002,0.000001,0.000215,0.000006,0.999776,5
0.000060,0.000035,0.000043,0.020022,0.979660,0.000180,4
0.000028,0.000026,0.000050,0.998657,0.001148,0.000091,3
0.000578,0.000793,0.000338,0.000405,0.997098,0.000788,4
0.999544,0.000347,0.000037,0.000010,0.000026,0.000035,0
0.000004,0.000000,0.000001,0.000372,0.000005,0.999618,5
0.999868,0.000079,0.000025,0.000010,0.000008,0.000010,0
0.000388,0.000280,0.999259,0.000008,0.000032,0.000032,2
0.000002,0.000001,0.000002,0.000058,0.000034,0.999903,5
0.000002,0.000001,0.000001,0.000022,0.000027,0.999947,5
0.000001,0.000001,0.000001,0.000025,0.000003,0.999969,5
0.000262,0.999682,0.000027,0.000008,0.000008,0.000014,1
0.000121,0.999740,0.000116,0.000003,0.000009,0.000011,1
0.000003,0.000000,0.000001,0.000124,0.000009,0.999861,5
0.000007,0.000004,0.000004,0.000125,0.999838,0.000022,4
0.000016,0.000013,0.000019,0.999880,0.000018,0.000054,3
0.000075,0.997930,0.001673,0.000056,0.000140,0.000127,1
0.000001,0.000001,0.000001,0.000224,0.000001,0.999772,5
0.000018,0.000036,0.000054,0.998414,0.001418,0.000061,3
0.000288,0.996833,0.002661,0.000064,0.000050,0.000105,1
0.000001,0.000001,0.000001,0.000040,0.001176,0.998780,5
0.999476,0.000120,0.000073,0.000027,0.000191,0.000113,0
0.999506,0.000084,0.000323,0.000034,0.000019,0.000033,0
0.000043,0.000016,0.000029,0.999525,0.000270,0.000117,3
0.000583,0.006733,0.992543,0.000013,0.000065,0.000064,2
0.999961,0.000005,0.000010,0.000010,0.000006,0.000009,0
0.000001,0.000001,0.000001,0.000455,0.000002,0.999540,5
0.005231,0.000177,0.994373,0.000025,0.000136,0.000058,2
0.000041,0.000035,0.000018,0.000177,0.999679,0.000050,4
0.000065,0.000023,0.000050,0.999633,0.000095,0.000134,3
0.000017,0.000007,0.999951,0.000001,0.000016,0.000008,2
0.000022,0.999848,0.000073,0.000018,0.000016,0.000023,1
0.996228,0.000931,0.000776,0.000280,0.000981,0.000804,0
0.980237,0.003447,0.015504,0.000125,0.000285,0.000402,0
0.000030,0.000017,0.999933,0.000002,0.000011,0.000007,2
0.000033,0.000030,0.000026,0.996550,0.003271,0.000089,3
0.000025,0.000032,0.000081,0.999605,0.000201,0.000056,3
0.987978,0.007119,0.002347,0.000201,0.001324,0.001031,0
0.000051,0.000027,0.000038,0.014361,0.985400,0.000122,4
0.000052,0.000028,0.000040,0.031447,0.968288,0.000145,4
0.000105,0.999834,0.000026,0.000001,0.000021,0.000011,1
0.999714,0.000069,0.000118,0.000003,0.000073,0.000023,0
0.000158,0.000145,0.000108,0.126867,0.872259,0.000463,4
0.000009,0.005155,0.994808,0.000002,0.000016,0.000010,2
0.021373,0.976070,0.000971,0.000591,0.000373,0.000622,1
0.000002,0.000001,0.000001,0.000348,0.000001,0.999648,5
0.000027,0.999952,0.000013,0.000002,0.000003,0.000004,1
0.000006,0.000007,0.000007,0.999954,0.000006,0.000020,3
0.000002,0.000000,0.000001,0.000308,0.000008,0.999681,5
0.999143,0.000298,0.000163,0.000086,0.000179,0.000131,0
0.000067,0.006679,0.993107,0.000018,0.000076,0.000054,2
0.013904,0.000258,0.985403,0.000088,0.000146,0.000200,2
0.000000,0.000075,0.000084,0.000047,0.000009,0.999784,5
0.000005,0.000004,0.000006,0.999906,0.000064,0.000016,3
0.998900,0.000586,0.000348,0.000022,0.000079,0.000064,0
0.000002,0.000006,0.000002,0.000087,0.999894,0.000009,4
0.000002,0.000002,0.000001,0.000168,0.000010,0.999818,5
0.000017,0.000006,0.000010,0.001970,0.997951,0.000046,4
0.000006,0.000002,0.000003,0.999737,0.000242,0.000011,3
0.000001,0.000001,0.000001,0.000080,0.000013,0.999904,5
0.997016,0.000103,0.002633,0.000039,0.000141,0.000067,0
0.000005,0.999943,0.000015,0.000011,0.000013,0.000013,1
0.000147,0.000028,0.999805,0.000002,0.000010,0.000008,2
0.000198,0.997875,0.001662,0.000015,0.000153,0.000097,1
0.000898,0.000128,0.998738,0.000024,0.000110,0.000101,2
0.000418,0.000275,0.000171,0.008226,0.990313,0.000598,4
0.000277,0.000138,0.000753,0.064963,0.933069,0.000799,4
0.011510,0.988098,0.000278,0.000037,0.000021,0.000057,1
0.001233,0.998519,0.000119,0.000035,0.000035,0.000060,1
0.001276,0.000581,0.000464,0.022681,0.973106,0.001892,4
0.000008,0.000004,0.000006,0.000074,0.999880,0.000027,4
0.000062,0.000043,0.000047,0.018206,0.981457,0.000185,4
0.000101,0.997359,0.002289,0.000050,0.000092,0.000108,1
0.000069,0.000032,0.000063,0.998009,0.001641,0.000187,3
0.000686,0.000056,0.999035,0.000011,0.000153,0.000059,2
0.000424,0.000335,0.000174,0.002387,0.995968,0.000711,4
0.990126,0.009501,0.000061,0.000081,0.000103,0.000130,0
0.000002,0.000002,0.000001,0.000021,0.000046,0.999927,5
0.975513,0.022157,0.000881,0.000656,0.000227,0.000565,0
0.000015,0.000006,0.000008,0.001863,0.998061,0.000047,4
0.000001,0.000002,0.000004,0.000036,0.000004,0.999953,5
0.032215,0.962463,0.004945,0.000209,0.000055,0.000112,1
0.000002,0.000001,0.000001,0.000752,0.000002,0.999243,5
0.000013,0.000006,0.000009,0.000778,0.999165,0.000030,4
0.000385,0.002949,0.996219,0.000089,0.000223,0.000135,2
0.000013,0.000006,0.000006,0.000306,0.999640,0.000030,4
0.000001,0.000001,0.000001,0.000093,0.000004,0.999900,5
0.000013,0.000009,0.000011,0.992397,0.007530,0.000040,3
0.000015,0.000018,0.000020,0.000433,0.999463,0.000051,4
0.999202,0.000067,0.000627,0.000036,0.000037,0.000031,0
0.000203,0.999558,0.000170,0.000010,0.000020,0.000038,1
0.000101,0.000068,0.000063,0.949326,0.050168,0.000274,3
0.000016,0.000017,0.999944,0.000003,0.000013,0.000008,2
0.000055,0.000028,0.000028,0.930906,0.068842,0.000141,3
0.000002,0.000001,0.000001,0.000064,0.999924,0.000007,4
0.000011,0.000002,0.000004,0.000012,0.999958,0.000013,4
0.000100,0.000051,0.000053,0.000477,0.999160,0.000159,4
0.999179,0.000108,0.000440,0.000041,0.000165,0.000067,0
0.999552,0.000076,0.000210,0.000103,0.000014,0.000044,0
0.000008,0.000019,0.000008,0.000135,0.999804,0.000027,4
0.000239,0.999682,0.000030,0.000010,0.000019,0.000021,1
0.000132,0.000166,0.000134,0.740380,0.258773,0.000415,3
0.999820,0.000151,0.000009,0.000006,0.000005,0.000009,0
0.000016,0.999924,0.000044,0.000003,0.000006,0.000007,1
0.000001,0.000001,0.000001,0.000127,0.000005,0.999865,5
0.999481,0.000067,0.000332,0.000010,0.000072,0.000039,0
0.000160,0.999301,0.000264,0.000049,0.000166,0.000060,1
0.999874,0.000077,0.000028,0.000004,0.000007,0.000011,0
0.000002,0.000001,0.000001,0.000029,0.000005,0.999962,5
0.000122,0.000015,0.999825,0.000024,0.000005,0.000010,2
0.000006,0.000001,0.000002,0.000136,0.000005,0.999850,5
0.000018,0.000046,0.000017,0.002779,0.997089,0.000052,4
0.000137,0.000058,0.000084,0.000574,0.998943,0.000204,4
0.000003,0.000001,0.000003,0.001427,0.000000,0.998566,5
0.000013,0.000013,0.000008,0.003350,0.996576,0.000041,4
0.000424,0.000350,0.000144,0.001070,0.997425,0.000587,4
0.999753,0.000222,0.000008,0.000002,0.000008,0.000007,0
0.000121,0.000029,0.000049,0.002004,0.997603,0.000194,4
0.999910,0.000024,0.000028,0.000014,0.000012,0.000011,0
0.000051,0.000027,0.999879,0.000012,0.000016,0.000016,2
0.000183,0.000033,0.000042,0.999213,0.000333,0.000196,3
0.000104,0.000292,0.999513,0.000025,0.000035,0.000032,2
0.000579,0.000501,0.998646,0.000048,0.000135,0.000091,2
0.000004,0.000004,0.000003,0.000098,0.999878,0.000013,4
0.000056,0.000014,0.000025,0.010023,0.989787,0.000095,4
0.000001,0.000001,0.000001,0.000343,0.000003,0.999651,5
0.000001,0.000001,0.000001,0.000061,0.000006,0.999930,5
0.000043,0.000014,0.000022,0.004581,0.995267,0.000072,4
0.000089,0.000054,0.000048,0.002364,0.997289,0.000156,4
0.000055,0.000111,0.000029,0.000729,0.998920,0.000156,4
0.000030,0.000040,0.000020,0.998430,0.001393,0.000087,3
0.999968,0.000009,0.000003,0.000003,0.000011,0.000005,0
0.871966,0.010719,0.115108,0.000738,0.000291,0.001178,0
0.997450,0.000832,0.001466,0.000055,0.000083,0.000115,0
0.000298,0.000066,0.999544,0.000010,0.000048,0.000034,2
0.000013,0.000005,0.000036,0.999901,0.000008,0.000036,3
0.000020,0.000011,0.000020,0.999866,0.000024,0.000059,3
0.000002,0.000001,0.000001,0.000022,0.000260,0.999714,5
0.000146,0.000081,0.000082,0.002875,0.996610,0.000206,4
0.000001,0.000001,0.000001,0.000038,0.000032,0.999928,5
0.000040,0.000033,0.000052,0.998430,0.001332,0.000114,3
0.000069,0.000086,0.000182,0.985836,0.013585,0.000242,3
0.000052,0.000007,0.000012,0.993219,0.006665,0.000044,3
0.000019,0.000014,0.000012,0.999852,0.000047,0.000055,3
0.001960,0.997328,0.000270,0.000063,0.000161,0.000218,1
0.000066,0.000027,0.000049,0.953170,0.046512,0.000177,3
0.000010,0.000026,0.000070,0.999832,0.000023,0.000039,3
0.000002,0.000001,0.000001,0.000614,0.000001,0.999381,5
0.000030,0.998784,0.001076,0.000031,0.000040,0.000038,1
0.000015,0.000020,0.000006,0.000056,0.999867,0.000036,4
0.971349,0.006097,0.021269,0.000072,0.000445,0.000768,0
0.000051,0.000279,0.999613,0.000002,0.000035,0.000019,2
0.000085,0.000012,0.999855,0.000016,0.000018,0.000013,2
0.000085,0.000036,0.000110,0.021238,0.978301,0.000230,4
0.000164,0.001051,0.998633,0.000016,0.000068,0.000068,2
0.999926,0.000024,0.000029,0.000005,0.000008,0.000008,0
0.000061,0.000107,0.000032,0.004640,0.994986,0.000174,4
0.000041,0.000030,0.000038,0.999643,0.000126,0.000121,3
0.000014,0.000044,0.000100,0.999526,0.000246,0.000070,3
0.000045,0.000061,0.999861,0.000003,0.000020,0.000010,2
0.000083,0.000075,0.999773,0.000028,0.000017,0.000023,2
0.000127,0.999528,0.000117,0.000121,0.000043,0.000065,1
0.000001,0.000001,0.000002,0.000191,0.000002,0.999803,5
0.000002,0.000001,0.000006,0.001847,0.000000,0.998144,5
0.999898,0.000016,0.000019,0.000016,0.000032,0.000018,0
0.000003,0.000001,0.000001,0.000284,0.000011,0.999700,5
0.000164,0.000095,0.000068,0.003001,0.996468,0.000204,4
0.000019,0.999713,0.000190,0.000018,0.000037,0.000024,1
0.000308,0.994694,0.004210,0.000117,0.000332,0.000339,1
0.000049,0.000043,0.000018,0.001461,0.998323,0.000106,4
0.000006,0.000009,0.000006,0.999954,0.000004,0.000022,3
0.002142,0.000310,0.997422,0.000025,0.000055,0.000047,2
0.000004,0.000004,0.000003,0.000310,0.000082,0.999598,5
0.000090,0.000041,0.000077,0.999287,0.000253,0.000252,3
0.000024,0.000010,0.000020,0.998135,0.001747,0.000064,3
0.000122,0.000123,0.999692,0.000003,0.000049,0.000012,2
0.000002,0.000001,0.000001,0.000193,0.000008,0.999796,5
0.000030,0.000029,0.000019,0.025564,0.974256,0.000101,4
0.999880,0.000084,0.000006,0.000002,0.000018,0.000009,0
0.000001,0.000001,0.000001,0.000203,0.000008,0.999786,5
0.000031,0.000016,0.000034,0.995944,0.003892,0.000083,3
0.999783,0.000027,0.000153,0.000005,0.000016,0.000017,0
0.000631,0.000580,0.001639,0.944980,0.050046,0.002123,3
0.000320,0.000209,0.999392,0.000022,0.000028,0.000029,2
0.000001,0.000001,0.000001,0.000005,0.005301,0.994691,5
0.000016,0.999622,0.000281,0.000031,0.000025,0.000025,1
0.000002,0.000001,0.000002,0.000137,0.000006,0.999851,5
0.000860,0.000486,0.000539,0.985264,0.011651,0.001201,3
0.000168,0.000011,0.999787,0.000003,0.000021,0.000010,2
0.000025,0.999787,0.000114,0.000023,0.000022,0.000029,1
0.997368,0.000107,0.002324,0.000087,0.000058,0.000056,0
0.993365,0.005934,0.000213,0.000066,0.000217,0.000206,0
0.000059,0.002092,0.997784,0.000014,0.000015,0.000036,2
0.000050,0.998514,0.001153,0.000187,0.000050,0.000045,1
0.000051,0.000005,0.000006,0.000027,0.999880,0.000030,4
0.000002,0.000001,0.000001,0.000189,0.000003,0.999805,5
0.000039,0.002128,0.997657,0.000006,0.000136,0.000033,2
0.000011,0.000006,0.000005,0.000178,0.999776,0.000025,4
0.000016,0.999766,0.000114,0.000014,0.000051,0.000039,1
0.000266,0.999322,0.000342,0.000020,0.000017,0.000033,1
0.000005,0.000003,0.000003,0.000141,0.999835,0.000013,4
0.000007,0.000006,0.000004,0.000227,0.999741,0.000016,4
0.000035,0.000037,0.999905,0.000003,0.000009,0.000010,2
0.996683,0.001090,0.001529,0.000149,0.000335,0.000214,0
0.000319,0.996340,0.002776,0.000066,0.000269,0.000230,1
0.000001,0.000002,0.000001,0.000227,0.000006,0.999762,5
0.000002,0.000012,0.000033,0.000014,0.000015,0.999925,5
0.000001,0.000000,0.000001,0.000105,0.000001,0.999891,5
0.000007,0.999893,0.000032,0.000032,0.000017,0.000019,1
0.000002,0.000001,0.000002,0.001439,0.000001,0.998556,5
0.000007,0.000001,0.000001,0.000506,0.000043,0.999442,5
0.005661,0.000566,0.993645,0.000008,0.000046,0.000074,2
0.000269,0.000049,0.002348,0.002499,0.994527,0.000307,4
0.000028,0.999942,0.000017,0.000004,0.000003,0.000006,1
0.002474,0.000658,0.003211,0.982492,0.009247,0.001919,3
0.000375,0.000467,0.000374,0.001762,0.996117,0.000904,4
0.000010,0.000049,0.999925,0.000001,0.000009,0.000007,2
0.000002,0.000001,0.000001,0.000097,0.000036,0.999863,5
0.000121,0.000086,0.000110,0.005541,0.993815,0.000327,4
0.000050,0.000009,0.000016,0.000527,0.999329,0.000069,4
0.000065,0.000029,0.999848,0.000005,0.000034,0.000019,2
0.000001,0.000013,0.000012,0.000288,0.000008,0.999677,5
0.000002,0.000000,0.000001,0.000803,0.000002,0.999191,5
0.979525,0.009061,0.010245,0.000273,0.000388,0.000508,0
0.000270,0.000044,0.999652,0.000010,0.000010,0.000014,2
0.999655,0.000196,0.000041,0.000036,0.000031,0.000041,0
0.000072,0.000043,0.000066,0.980514,0.019112,0.000193,3
0.000097,0.998084,0.000512,0.000546,0.000374,0.000387,1
0.000047,0.000016,0.000048,0.005627,0.994130,0.000131,4
0.000093,0.000261,0.999603,0.000005,0.000020,0.000017,2
0.000014,0.999903,0.000042,0.000005,0.000025,0.000011,1
0.999330,0.000284,0.000354,0.000010,0.000007,0.000015,0
0.000001,0.000002,0.000002,0.000129,0.000009,0.999857,5
0.000045,0.000038,0.000035,0.000944,0.998790,0.000148,4
0.000180,0.000103,0.000080,0.009869,0.989371,0.000398,4
0.999502,0.000448,0.000024,0.000004,0.000009,0.000012,0
0.999807,0.000015,0.000140,0.000014,0.000010,0.000014,0
0.999341,0.000409,0.000137,0.000029,0.000049,0.000036,0
0.999048,0.000608,0.000072,0.000050,0.000129,0.000093,0
0.000030,0.000006,0.000089,0.999353,0.000478,0.000044,3
0.000102,0.000100,0.000154,0.965732,0.033603,0.000310,3
0.000005,0.000001,0.000001,0.000062,0.000243,0.999688,5
0.000494,0.999264,0.000143,0.000005,0.000060,0.000035,1
0.000079,0.999345,0.000377,0.000050,0.000065,0.000083,1
0.000037,0.999546,0.000281,0.000024,0.000057,0.000055,1
0.000059,0.000020,0.000025,0.005799,0.993976,0.000121,4
0.999465,0.000104,0.000311,0.000055,0.000025,0.000040,0
0.996058,0.001920,0.001381,0.000108,0.000249,0.000283,0
0.000141,0.998632,0.000620,0.000385,0.000078,0.000144,1
0.000025,0.999766,0.000126,0.000023,0.000020,0.000040,1
0.000006,0.000004,0.000014,0.999953,0.000003,0.000020,3
0.000088,0.000045,0.000032,0.999287,0.000374,0.000174,3
0.000002,0.000001,0.000001,0.000515,0.000005,0.999476,5
0.000001,0.000002,0.000004,0.000032,0.000545,0.999417,5
0.000333,0.997644,0.001776,0.000025,0.000119,0.000103,1
0.000003,0.000001,0.000003,0.000341,0.000006,0.999646,5
0.999903,0.000039,0.000021,0.000008,0.000015,0.000013,0
0.000001,0.000001,0.000001,0.000030,0.000067,0.999901,5
0.000052,0.000005,0.999916,0.000008,0.000015,0.000005,2
0.999334,0.000502,0.000076,0.000008,0.000040,0.000039,0
0.000001,0.000001,0.000001,0.000106,0.000003,0.999888,5
0.000009,0.000301,0.999654,0.000002,0.000024,0.000009,2
0.001022,0.964304,0.033553,0.000251,0.000424,0.000446,1
0.999747,0.000208,0.000020,0.000006,0.000009,0.000010,0
0.000028,0.000254,0.999681,0.000001,0.000024,0.000011,2
0.000004,0.000001,0.000003,0.999965,0.000020,0.000007,3
0.993298,0.005456,0.000672,0.000328,0.000111,0.000135,0
0.000001,0.000001,0.000001,0.000210,0.000005,0.999782,5
0.000029,0.000012,0.000027,0.002790,0.997065,0.000077,4
0.000013,0.000019,0.000009,0.001225,0.998687,0.000047,4
0.000006,0.000004,0.000004,0.000077,0.999891,0.000017,4
0.000242,0.000182,0.000106,0.996224,0.002758,0.000488,3
0.000822,0.000525,0.998563,0.000025,0.000034,0.000031,2
0.000096,0.000057,0.000065,0.977006,0.022528,0.000248,3
0.000302,0.000258,0.000187,0.139720,0.858827,0.000706,4
0.000041,0.998890,0.000908,0.000025,0.000090,0.000045,1
0.000001,0.000001,0.000002,0.002490,0.000000,0.997506,5
0.000759,0.000148,0.998912,0.000056,0.000060,0.000064,2
0.000034,0.000006,0.000011,0.000651,0.999264,0.000034,4
0.000028,0.000008,0.000021,0.999289,0.000603,0.000051,3
0.999700,0.000175,0.000030,0.000021,0.000048,0.000026,0
0.000036,0.000005,0.000006,0.999894,0.000032,0.000027,3
0.000003,0.000001,0.000001,0.000091,0.000310,0.999593,5
0.000001,0.000001,0.000001,0.000301,0.000002,0.999693,5
0.000016,0.999929,0.000026,0.000007,0.000009,0.000013,1
0.000394,0.000091,0.999443,0.000005,0.000048,0.000019,2
0.000001,0.000001,0.000001,0.000132,0.000007,0.999858,5
0.000001,0.000002,0.000002,0.000207,0.000006,0.999782,5
0.000001,0.000003,0.000003,0.000372,0.000011,0.999610,5
0.000138,0.000049,0.000082,0.998636,0.000836,0.000258,3
0.000029,0.000011,0.000022,0.005300,0.994558,0.000080,4
0.000023,0.000036,0.000055,0.999644,0.000178,0.000064,3
0.000062,0.000081,0.000083,0.982108,0.017487,0.000178,3
0.000021,0.005255,0.994652,0.000015,0.000030,0.000027,2
0.000016,0.000012,0.000008,0.000055,0.999867,0.000041,4
0.999743,0.000215,0.000009,0.000004,0.000017,0.000013,0
0.996707,0.002931,0.000160,0.000046,0.000062,0.000095,0
0.000021,0.999739,0.000075,0.000069,0.000047,0.000049,1
0.000431,0.999096,0.000053,0.000064,0.000243,0.000112,1
0.000010,0.000004,0.000045,0.999916,0.000005,0.000020,3
0.000002,0.999966,0.000015,0.000003,0.000007,0.000006,1
0.999814,0.000020,0.000097,0.000014,0.000038,0.000018,0
0.000001,0.000001,0.000001,0.000403,0.000001,0.999593,5
0.002110,0.997389,0.000265,0.000050,0.000123,0.000063,1
0.000184,0.000101,0.999645,0.000008,0.000038,0.000024,2
0.000009,0.000002,0.000003,0.999970,0.000002,0.000014,3
0.999766,0.000080,0.000070,0.000026,0.000023,0.000036,0
0.000068,0.000042,0.999848,0.000003,0.000024,0.000014,2
0.999051,0.000477,0.000214,0.000034,0.000122,0.000102,0
0.000051,0.999904,0.000025,0.000002,0.000008,0.000010,1
0.000009,0.000001,0.000002,0.000007,0.999972,0.000009,4
0.000001,0.000001,0.000003,0.000611,0.000001,0.999384,5
0.001146,0.000181,0.998534,0.000012,0.000105,0.000023,2
0.000002,0.000002,0.000001,0.000058,0.000074,0.999863,5
0.000043,0.000554,0.999345,0.000005,0.000032,0.000022,2
0.000027,0.999893,0.000041,0.000005,0.000014,0.000020,1
0.000002,0.000001,0.000001,0.000046,0.000006,0.999945,5
0.999590,0.000234,0.000048,0.000022,0.000062,0.000043,0
0.919987,0.052311,0.016346,0.001816,0.005952,0.003588,0
0.000019,0.000012,0.000016,0.000672,0.999216,0.000065,4
0.000229,0.001058,0.998469,0.000098,0.000053,0.000093,2
0.000020,0.997776,0.002142,0.000006,0.000029,0.000027,1
0.000024,0.000018,0.000016,0.999742,0.000131,0.000069,3
0.000007,0.000005,0.000010,0.999938,0.000014,0.000026,3
0.000034,0.000008,0.000015,0.000256,0.999641,0.000047,4
0.000002,0.000001,0.000002,0.000059,0.000118,0.999818,5
0.000070,0.000019,0.000041,0.000950,0.998793,0.000127,4
0.033538,0.562527,0.399388,0.000105,0.003375,0.001066,1
0.003085,0.000132,0.996306,0.000041,0.000296,0.000140,2
0.999230,0.000067,0.000614,0.000042,0.000017,0.000030,0
0.000001,0.000002,0.000003,0.000317,0.000004,0.999674,5
0.000011,0.000003,0.000005,0.000042,0.999922,0.000016,4
0.000004,0.000006,0.000002,0.000046,0.999932,0.000010,4
0.963617,0.000675,0.035005,0.000035,0.000451,0.000217,0
0.000002,0.000001,0.000003,0.000045,0.001228,0.998721,5
0.000016,0.000008,0.000010,0.999883,0.000035,0.000048,3
0.000005,0.000001,0.000001,0.000211,0.000009,0.999774,5
