score0,score1,score2,score3,score4,score5,class
0.000001,0.000000,0.000001,0.000040,0.000001,0.999957,5
0.000206,0.999383,0.000344,0.000011,0.000012,0.000045,1
0.000522,0.000415,0.999010,0.000004,0.000016,0.000032,2
0.000013,0.000001,0.000004,0.999943,0.000011,0.000027,3
0.000013,0.000019,0.000045,0.999760,0.000064,0.000098,3
0.000001,0.000001,0.000003,0.999987,0.000001,0.000007,3
0.000029,0.001612,0.998318,0.000006,0.000009,0.000025,2
0.000027,0.000010,0.000027,0.974894,0.024898,0.000144,3
0.000014,0.000009,0.000012,0.999851,0.000011,0.000104,3
0.000001,0.000000,0.000001,0.000164,0.000000,0.999833,5
0.000016,0.000004,0.999975,0.000001,0.000002,0.000003,2
0.008697,0.990352,0.000344,0.000110,0.000255,0.000242,1
0.000040,0.999464,0.000128,0.000017,0.000273,0.000078,1
0.999766,0.000019,0.000051,0.000013,0.000040,0.000111,0
0.000001,0.000000,0.000001,0.000097,0.000000,0.999901,5
0.000002,0.000000,0.000001,0.000031,0.000103,0.999863,5
0.000030,0.999960,0.000004,0.000001,0.000001,0.000004,1
0.000001,0.000000,0.000000,0.000003,0.999994,0.000001,4
0.000001,0.000000,0.000001,0.000008,0.999984,0.000005,4
0.000011,0.000003,0.000003,0.000252,0.999709,0.000022,4
0.000034,0.993986,0.005957,0.000003,0.000005,0.000014,1
0.000002,0.000000,0.000001,0.000019,0.000002,0.999977,5
0.000005,0.000002,0.000001,0.000015,0.999964,0.000012,4
0.000002,0.000000,0.000001,0.000002,0.006710,0.993285,5
0.000001,0.000000,0.000001,0.000043,0.000010,0.999946,5
0.999495,0.000081,0.000397,0.000006,0.000002,0.000019,0
0.000001,0.000000,0.000001,0.000146,0.000000,0.999852,5
0.000077,0.999892,0.000015,0.000003,0.000003,0.000010,1
0.000004,0.000002,0.000002,0.000154,0.999822,0.000017,4
0.000006,0.999974,0.000006,0.000002,0.000004,0.000008,1
0.000002,0.000000,0.000001,0.000049,0.000000,0.999948,5
0.000180,0.999803,0.000004,0.000003,0.000002,0.000008,1
0.000001,0.000001,0.000001,0.000001,0.999992,0.000004,4
0.000007,0.000007,0.000005,0.986635,0.013291,0.000054,3
0.000005,0.000005,0.000003,0.000010,0.999945,0.000031,4
0.000001,0.000000,0.000001,0.000003,0.999991,0.000004,4
0.000007,0.000004,0.000007,0.020802,0.979127,0.000053,4
0.000001,0.000001,0.000001,0.999980,0.000008,0.000009,3
0.000016,0.999975,0.000003,0.000000,0.000001,0.000004,1
0.999964,0.000009,0.000004,0.000002,0.000010,0.000012,0
0.000001,0.000000,0.000002,0.000119,0.000002,0.999877,5
0.000024,0.000002,0.000004,0.000030,0.999909,0.000031,4
0.000011,0.000001,0.000002,0.000252,0.999724,0.000010,4
0.000001,0.000000,0.000000,0.000020,0.999974,0.000004,4
0.000014,0.000007,0.000007,0.002371,0.997513,0.000088,4
0.000019,0.999917,0.000029,0.000011,0.000005,0.000019,1
0.000016,0.001437,0.998468,0.000006,0.000026,0.000047,2
0.000002,0.000007,0.000002,0.000035,0.000048,0.999906,5
0.322348,0.572976,0.093054,0.007683,0.000689,0.003250,1
0.000060,0.999881,0.000023,0.000002,0.000019,0.000015,1
0.000001,0.000023,0.000023,0.000986,0.000021,0.998946,5
0.000151,0.000034,0.999794,0.000003,0.000005,0.000012,2
0.000014,0.000009,0.999971,0.000001,0.000003,0.000003,2
0.000001,0.000001,0.000003,0.999989,0.000001,0.000006,3
0.000003,0.999925,0.000037,0.000002,0.000017,0.000015,1
0.000005,0.000002,0.000002,0.000035,0.999934,0.000022,4
0.000005,0.000001,0.000001,0.000038,0.999944,0.000011,4
0.000120,0.000029,0.000030,0.694675,0.304826,0.000321,3
0.000007,0.000009,0.000006,0.002482,0.997458,0.000038,4
0.998116,0.001842,0.000013,0.000012,0.000003,0.000014,0
0.000001,0.000001,0.000001,0.000012,0.000001,0.999983,5
0.000001,0.000000,0.000001,0.000148,0.000001,0.999849,5
0.000013,0.000010,0.000013,0.000228,0.999652,0.000083,4
0.000000,0.000000,0.000000,0.000001,0.999997,0.000001,4
0.000013,0.000003,0.000007,0.999123,0.000802,0.000053,3
0.000029,0.000019,0.000011,0.001808,0.998038,0.000096,4
0.000001,0.000001,0.000001,0.000295,0.000028,0.999674,5
0.000001,0.000000,0.000000,0.000001,0.999994,0.000003,4
0.999666,0.000083,0.000201,0.000002,0.000016,0.000033,0
0.000227,0.000246,0.000197,0.006491,0.992291,0.000548,4
0.000004,0.000412,0.999563,0.000005,0.000005,0.000011,2
0.000001,0.000000,0.000001,0.000101,0.000000,0.999896,5
0.000004,0.000003,0.000002,0.000034,0.999943,0.000014,4
0.999406,0.000374,0.000164,0.000009,0.000007,0.000041,0
0.000002,0.000000,0.000001,0.000224,0.000000,0.999773,5
0.000011,0.000001,0.999984,0.000001,0.000001,0.000002,2
0.000001,0.000000,0.000001,0.000036,0.000002,0.999960,5
0.000001,0.000000,0.000001,0.000019,0.000005,0.999973,5
0.000113,0.000181,0.999669,0.000010,0.000004,0.000022,2
0.000043,0.000005,0.000016,0.000488,0.999379,0.000069,4
0.999956,0.000036,0.000002,0.000001,0.000001,0.000003,0
0.000364,0.000019,0.000065,0.048635,0.950534,0.000384,4
0.999879,0.000112,0.000005,0.000000,0.000001,0.000003,0
0.000001,0.000001,0.000001,0.000009,0.999982,0.000006,4
0.000001,0.000000,0.000001,0.000169,0.000001,0.999829,5
0.000075,0.999664,0.000086,0.000018,0.000058,0.000099,1
0.000005,0.000006,0.000003,0.000070,0.999891,0.000026,4
0.000155,0.000311,0.999417,0.000003,0.000063,0.000051,2
0.999994,0.000001,0.000001,0.000002,0.000000,0.000001,0
0.000003,0.000001,0.000003,0.000331,0.999642,0.000020,4
0.000003,0.000002,0.000001,0.000891,0.000004,0.999099,5
0.000004,0.000002,0.000003,0.000102,0.999865,0.000025,4
0.000000,0.000001,0.000002,0.000085,0.000000,0.999912,5
0.999983,0.000002,0.000003,0.000008,0.000001,0.000004,0
0.000049,0.999846,0.000067,0.000004,0.000014,0.000020,1
0.000012,0.000021,0.000013,0.000216,0.999695,0.000044,4
0.000049,0.000090,0.999836,0.000001,0.000013,0.000013,2
0.000016,0.000008,0.000008,0.986783,0.013111,0.000074,3
0.000040,0.000017,0.000029,0.000698,0.999056,0.000160,4
0.000001,0.000001,0.000001,0.000062,0.000003,0.999933,5
0.000027,0.000011,0.000023,0.002862,0.996958,0.000119,4
0.000005,0.000004,0.000008,0.999856,0.000089,0.000038,3
0.000139,0.000259,0.000115,0.000328,0.998601,0.000557,4
0.999965,0.000015,0.000003,0.000002,0.000005,0.000010,0
0.000004,0.000000,0.000001,0.000437,0.000002,0.999556,5
0.999971,0.000011,0.000006,0.000004,0.000003,0.000005,0
0.000032,0.000097,0.999859,0.000001,0.000002,0.000009,2
0.000005,0.000001,0.000001,0.000014,0.000007,0.999971,5
0.000002,0.000000,0.000001,0.000007,0.000008,0.999982,5
0.000001,0.000000,0.000001,0.000019,0.000001,0.999978,5
0.000048,0.999938,0.000006,0.000003,0.000001,0.000005,1
0.000013,0.999985,0.000001,0.000000,0.000000,0.000001,1
0.000005,0.000000,0.000001,0.000079,0.000002,0.999914,5
0.000002,0.000001,0.000001,0.000019,0.999969,0.000008,4
0.000006,0.000004,0.000007,0.999934,0.000003,0.000046,3
0.000010,0.999173,0.000728,0.000047,0.000017,0.000026,1
0.000001,0.000000,0.000001,0.000085,0.000000,0.999913,5
0.000003,0.000005,0.000008,0.999547,0.000415,0.000022,3
0.000035,0.998855,0.001061,0.000009,0.000015,0.000025,1
0.000001,0.000001,0.000001,0.000039,0.000261,0.999697,5
0.999842,0.000050,0.000021,0.000013,0.000018,0.000056,0
0.999810,0.000033,0.000113,0.000025,0.000003,0.000016,0
0.000007,0.000002,0.000006,0.999936,0.000010,0.000040,3
0.000376,0.002370,0.997142,0.000016,0.000044,0.000051,2
0.999989,0.000001,0.000001,0.000004,0.000002,0.000004,0
0.000001,0.000000,0.000000,0.000057,0.000001,0.999940,5
0.003927,0.000080,0.995915,0.000019,0.000014,0.000046,2
0.000006,0.000003,0.000002,0.000008,0.999970,0.000011,4
0.000035,0.000008,0.000021,0.999780,0.000040,0.000115,3
0.000003,0.000001,0.999990,0.000000,0.000004,0.000002,2
0.000004,0.999968,0.000017,0.000002,0.000003,0.000007,1
0.996337,0.000668,0.000442,0.000394,0.000609,0.001551,0
0.993481,0.000496,0.005846,0.000049,0.000017,0.000112,0
0.000004,0.000003,0.999990,0.000001,0.000001,0.000002,2
0.000001,0.000001,0.000001,0.999938,0.000053,0.000007,3
0.000003,0.000004,0.000006,0.999962,0.000007,0.000018,3
0.984489,0.007393,0.003640,0.000622,0.000642,0.003214,0
0.000008,0.000002,0.000005,0.001484,0.998468,0.000034,4
0.000029,0.000013,0.000016,0.015366,0.984440,0.000135,4
0.000009,0.999984,0.000004,0.000000,0.000002,0.000002,1
0.999952,0.000015,0.000005,0.000000,0.000021,0.000007,0
0.000043,0.000031,0.000028,0.012814,0.986884,0.000201,4
0.000003,0.002057,0.997930,0.000001,0.000003,0.000006,2
0.009573,0.989771,0.000111,0.000216,0.000098,0.000230,1
0.000001,0.000000,0.000001,0.000099,0.000002,0.999897,5
0.000001,0.999996,0.000001,0.000000,0.000000,0.000001,1
0.000002,0.000001,0.000001,0.999983,0.000003,0.000010,3
0.000001,0.000000,0.000001,0.000071,0.000003,0.999925,5
0.999740,0.000062,0.000053,0.000018,0.000054,0.000074,0
0.000028,0.006678,0.993172,0.000017,0.000043,0.000061,2
0.003873,0.000029,0.996004,0.000022,0.000017,0.000056,2
0.000000,0.000095,0.000129,0.000044,0.000002,0.999729,5
0.000001,0.000000,0.000000,0.999981,0.000014,0.000003,3
0.999650,0.000117,0.000129,0.000015,0.000030,0.000059,0
0.000001,0.000001,0.000001,0.000004,0.999989,0.000004,4
0.000001,0.000001,0.000001,0.000053,0.000001,0.999943,5
0.000018,0.000006,0.000010,0.000408,0.999487,0.000071,4
0.000002,0.000000,0.000001,0.999894,0.000097,0.000006,3
0.000001,0.000000,0.000000,0.000105,0.000001,0.999892,5
0.999596,0.000044,0.000320,0.000008,0.000011,0.000022,0
0.000001,0.999988,0.000003,0.000002,0.000002,0.000004,1
0.000083,0.000013,0.999893,0.000002,0.000002,0.000006,2
0.000040,0.999331,0.000557,0.000005,0.000015,0.000052,1
0.000365,0.000013,0.999538,0.000008,0.000038,0.000038,2
0.000049,0.000069,0.000017,0.007486,0.992261,0.000118,4
0.000058,0.000032,0.000172,0.073045,0.926307,0.000387,4
0.001056,0.998675,0.000186,0.000038,0.000012,0.000033,1
0.000261,0.999673,0.000032,0.000005,0.000010,0.000019,1
0.000218,0.000070,0.000089,0.001962,0.997007,0.000653,4
0.000001,0.000000,0.000000,0.000004,0.999991,0.000003,4
0.000006,0.000004,0.000005,0.000673,0.999283,0.000029,4
0.000009,0.999688,0.000254,0.000008,0.000018,0.000023,1
0.000047,0.000016,0.000022,0.999022,0.000718,0.000176,3
0.000126,0.000002,0.999863,0.000001,0.000002,0.000006,2
0.000383,0.000187,0.000105,0.002160,0.996367,0.000799,4
0.968814,0.031001,0.000024,0.000021,0.000024,0.000116,0
0.000002,0.000001,0.000001,0.000016,0.000024,0.999957,5
0.989640,0.009705,0.000124,0.000181,0.000046,0.000303,0
0.000003,0.000001,0.000002,0.000117,0.999867,0.000012,4
0.000001,0.000000,0.000003,0.000031,0.000001,0.999964,5
0.032500,0.965541,0.001790,0.000067,0.000030,0.000072,1
0.000001,0.000000,0.000001,0.000199,0.000000,0.999798,5
0.000008,0.000001,0.000002,0.000099,0.999868,0.000022,4
0.000094,0.000462,0.999389,0.000006,0.000014,0.000036,2
0.000001,0.000000,0.000001,0.000005,0.999990,0.000003,4
0.000001,0.000000,0.000001,0.000034,0.000001,0.999963,5
0.000002,0.000001,0.000001,0.999115,0.000875,0.000007,3
0.000009,0.000008,0.000005,0.000117,0.999798,0.000062,4
0.999880,0.000028,0.000064,0.000006,0.000005,0.000017,0
0.000055,0.999859,0.000045,0.000006,0.000006,0.000029,1
0.000042,0.000024,0.000020,0.979741,0.019971,0.000202,3
0.000002,0.000002,0.999993,0.000000,0.000001,0.000002,2
0.000022,0.000011,0.000010,0.989141,0.010734,0.000082,3
0.000000,0.000000,0.000000,0.000003,0.999995,0.000001,4
0.000002,0.000000,0.000001,0.000001,0.999991,0.000005,4
0.000008,0.000004,0.000004,0.000069,0.999893,0.000022,4
0.999905,0.000011,0.000051,0.000003,0.000014,0.000016,0
0.999805,0.000033,0.000058,0.000063,0.000012,0.000028,0
0.000001,0.000002,0.000001,0.000012,0.999979,0.000006,4
0.000045,0.999942,0.000003,0.000002,0.000001,0.000008,1
0.000051,0.000021,0.000027,0.920481,0.079218,0.000203,3
0.999956,0.000032,0.000004,0.000002,0.000002,0.000005,0
0.000002,0.999986,0.000009,0.000000,0.000001,0.000002,1
0.000001,0.000000,0.000001,0.000012,0.000000,0.999985,5
0.999977,0.000003,0.000013,0.000001,0.000002,0.000004,0
0.000031,0.999764,0.000116,0.000012,0.000052,0.000024,1
0.999980,0.000015,0.000001,0.000001,0.000001,0.000002,0
0.000002,0.000000,0.000001,0.000011,0.000001,0.999984,5
0.000059,0.000010,0.999914,0.000009,0.000001,0.000007,2
0.000003,0.000000,0.000002,0.000047,0.000002,0.999945,5
0.000003,0.000007,0.000003,0.000263,0.999710,0.000013,4
0.000107,0.000097,0.000032,0.000648,0.998804,0.000312,4
0.000002,0.000000,0.000002,0.000530,0.000000,0.999465,5
0.000004,0.000003,0.000002,0.000113,0.999861,0.000017,4
0.000396,0.000572,0.000210,0.000906,0.996906,0.001011,4
0.999864,0.000126,0.000003,0.000001,0.000002,0.000003,0
0.000072,0.000015,0.000024,0.000765,0.998922,0.000202,4
0.999988,0.000003,0.000003,0.000001,0.000001,0.000003,0
0.000013,0.000002,0.999978,0.000002,0.000001,0.000004,2
0.000463,0.000042,0.000105,0.997996,0.000559,0.000835,3
0.000047,0.000208,0.999694,0.000019,0.000014,0.000018,2
0.000268,0.000103,0.999500,0.000008,0.000079,0.000041,2
0.000001,0.000002,0.000001,0.000012,0.999975,0.000008,4
0.000015,0.000002,0.000008,0.000301,0.999634,0.000040,4
0.000001,0.000000,0.000001,0.000168,0.000000,0.999830,5
0.000001,0.000000,0.000001,0.000015,0.000001,0.999983,5
0.000003,0.000001,0.000001,0.000170,0.999816,0.000009,4
0.000010,0.000004,0.000005,0.000023,0.999929,0.000029,4
0.000007,0.000009,0.000005,0.000776,0.999168,0.000035,4
0.000020,0.000011,0.000008,0.999659,0.000212,0.000091,3
0.999990,0.000003,0.000002,0.000002,0.000001,0.000004,0
0.904031,0.002793,0.092669,0.000201,0.000064,0.000243,0
0.999561,0.000043,0.000286,0.000062,0.000005,0.000043,0
0.000119,0.000016,0.999840,0.000004,0.000010,0.000012,2
0.000001,0.000000,0.000003,0.999989,0.000000,0.000007,3
0.000008,0.000004,0.000007,0.999925,0.000006,0.000048,3
0.000001,0.000001,0.000000,0.000007,0.000119,0.999872,5
0.000055,0.000010,0.000009,0.000219,0.999646,0.000061,4
0.000000,0.000000,0.000001,0.000017,0.000006,0.999974,5
0.000004,0.000002,0.000005,0.999930,0.000036,0.000023,3
0.000295,0.000165,0.000315,0.885206,0.112648,0.001371,3
0.000087,0.000003,0.000006,0.999398,0.000459,0.000046,3
0.000008,0.000004,0.000006,0.999938,0.000003,0.000041,3
0.000576,0.999268,0.000072,0.000010,0.000014,0.000061,1
0.000021,0.000006,0.000011,0.993992,0.005903,0.000067,3
0.000002,0.000004,0.000009,0.999961,0.000003,0.000020,3
0.000002,0.000000,0.000001,0.000210,0.000000,0.999786,5
0.000003,0.999594,0.000388,0.000003,0.000002,0.000010,1
0.000003,0.000003,0.000001,0.000002,0.999982,0.000010,4
0.993724,0.002125,0.003351,0.000090,0.000176,0.000534,0
0.000003,0.000011,0.999983,0.000000,0.000001,0.000002,2
0.000029,0.000012,0.999945,0.000002,0.000006,0.000006,2
0.000017,0.000006,0.000012,0.001833,0.998062,0.000070,4
0.000093,0.000103,0.999772,0.000002,0.000011,0.000019,2
0.999992,0.000002,0.000001,0.000003,0.000000,0.000002,0
0.000011,0.000017,0.000005,0.000111,0.999809,0.000047,4
0.000011,0.000004,0.000007,0.999914,0.000013,0.000051,3
0.000003,0.000026,0.000035,0.999866,0.000026,0.000043,3
0.000004,0.000004,0.999988,0.000000,0.000002,0.000002,2
0.000053,0.000027,0.999896,0.000010,0.000007,0.000007,2
0.000066,0.999764,0.000094,0.000016,0.000014,0.000046,1
0.000002,0.000000,0.000001,0.000111,0.000001,0.999885,5
0.000004,0.000000,0.000004,0.001711,0.000000,0.998281,5
0.999964,0.000005,0.000005,0.000007,0.000005,0.000013,0
0.000003,0.000000,0.000001,0.000120,0.000002,0.999875,5
0.000057,0.000019,0.000020,0.000149,0.999627,0.000128,4
0.000005,0.999855,0.000120,0.000002,0.000010,0.000008,1
0.000131,0.999018,0.000522,0.000020,0.000151,0.000157,1
0.000012,0.000007,0.000007,0.000212,0.999711,0.000050,4
0.000001,0.000002,0.000002,0.999984,0.000001,0.000010,3
0.000472,0.000031,0.999487,0.000002,0.000003,0.000005,2
0.000006,0.000002,0.000002,0.000162,0.000052,0.999776,5
0.000034,0.000011,0.000024,0.999654,0.000123,0.000154,3
0.000007,0.000003,0.000004,0.999258,0.000702,0.000027,3
0.000057,0.000066,0.999853,0.000001,0.000011,0.000012,2
0.000001,0.000000,0.000001,0.000031,0.000003,0.999964,5
0.000014,0.000006,0.000007,0.015935,0.983980,0.000058,4
0.999989,0.000004,0.000002,0.000001,0.000002,0.000003,0
0.000001,0.000000,0.000000,0.000233,0.000002,0.999764,5
0.000005,0.000001,0.000003,0.999674,0.000298,0.000019,3
0.999968,0.000007,0.000013,0.000002,0.000001,0.000008,0
0.000046,0.000029,0.000139,0.998666,0.000755,0.000365,3
0.000244,0.000058,0.999675,0.000003,0.000007,0.000013,2
0.000001,0.000001,0.000000,0.000002,0.001842,0.998155,5
0.000001,0.999979,0.000012,0.000004,0.000002,0.000003,1
0.000001,0.000000,0.000001,0.000027,0.000003,0.999968,5
0.000559,0.000676,0.000396,0.966717,0.030091,0.001561,3
0.000052,0.000002,0.999939,0.000001,0.000002,0.000003,2
0.000010,0.999951,0.000017,0.000004,0.000005,0.000013,1
0.999012,0.000021,0.000859,0.000065,0.000014,0.000029,0
0.989946,0.009619,0.000120,0.000055,0.000061,0.000199,0
0.000008,0.000249,0.999725,0.000005,0.000001,0.000012,2
0.000008,0.999306,0.000427,0.000188,0.000043,0.000028,1
0.000020,0.000003,0.000003,0.000002,0.999955,0.000017,4
0.000002,0.000000,0.000001,0.000320,0.000000,0.999677,5
0.000019,0.000315,0.999651,0.000000,0.000006,0.000008,2
0.000002,0.000001,0.000001,0.000052,0.999936,0.000008,4
0.000004,0.999855,0.000108,0.000004,0.000015,0.000013,1
0.000115,0.999771,0.000092,0.000003,0.000003,0.000015,1
0.000000,0.000000,0.000000,0.000002,0.999996,0.000002,4
0.000002,0.000001,0.000001,0.000036,0.999952,0.000008,4
0.000007,0.000004,0.999983,0.000000,0.000002,0.000003,2
0.994116,0.003446,0.001826,0.000125,0.000107,0.000380,0
0.000085,0.998861,0.000801,0.000024,0.000086,0.000143,1
0.000001,0.000001,0.000001,0.000058,0.000000,0.999940,5
0.000001,0.000006,0.000065,0.000014,0.000003,0.999912,5
0.000001,0.000000,0.000001,0.000092,0.000000,0.999906,5
0.000002,0.999976,0.000006,0.000007,0.000001,0.000008,1
0.000001,0.000000,0.000001,0.000333,0.000000,0.999665,5
0.000004,0.000001,0.000001,0.000184,0.000014,0.999797,5
0.002539,0.000181,0.997195,0.000004,0.000026,0.000055,2
0.000199,0.000016,0.000882,0.000554,0.998153,0.000197,4
0.000002,0.999996,0.000001,0.000000,0.000000,0.000001,1
0.001034,0.000221,0.002630,0.990982,0.002831,0.002302,3
0.000138,0.000115,0.000090,0.001131,0.997940,0.000586,4
0.000006,0.000033,0.999948,0.000000,0.000007,0.000006,2
0.000002,0.000000,0.000001,0.000175,0.000019,0.999803,5
0.000049,0.000020,0.000042,0.006038,0.993641,0.000211,4
0.000006,0.000000,0.000001,0.000047,0.999936,0.000010,4
0.000014,0.000007,0.999968,0.000001,0.000005,0.000004,2
0.000002,0.000006,0.000017,0.000177,0.000006,0.999792,5
0.000002,0.000000,0.000001,0.000145,0.000001,0.999852,5
0.977595,0.011366,0.010038,0.000080,0.000473,0.000447,0
0.000038,0.000003,0.999953,0.000002,0.000001,0.000003,2
0.999864,0.000071,0.000008,0.000008,0.000013,0.000037,0
0.000061,0.000028,0.000042,0.984176,0.015433,0.000259,3
0.000011,0.999700,0.000152,0.000032,0.000044,0.000061,1
0.000016,0.000003,0.000008,0.000269,0.999645,0.000059,4
0.000044,0.000057,0.999892,0.000000,0.000001,0.000005,2
0.000002,0.999990,0.000002,0.000000,0.000002,0.000002,1
0.999607,0.000064,0.000312,0.000006,0.000001,0.000010,0
0.000001,0.000001,0.000002,0.000088,0.000001,0.999908,5
0.000007,0.000006,0.000005,0.000095,0.999849,0.000037,4
0.000054,0.000030,0.000019,0.001876,0.997858,0.000164,4
0.999930,0.000058,0.000003,0.000001,0.000005,0.000004,0
0.999970,0.000008,0.000012,0.000004,0.000001,0.000006,0
0.999671,0.000268,0.000034,0.000007,0.000007,0.000012,0
0.999865,0.000041,0.000010,0.000011,0.000035,0.000038,0
0.000005,0.000001,0.000010,0.999946,0.000021,0.000017,3
0.000299,0.000110,0.000205,0.860280,0.137798,0.001309,3
0.000007,0.000001,0.000000,0.000029,0.000109,0.999855,5
0.000083,0.999869,0.000024,0.000001,0.000008,0.000016,1
0.000048,0.999836,0.000055,0.000005,0.000018,0.000037,1
0.000029,0.999759,0.000099,0.000015,0.000019,0.000078,1
0.000023,0.000008,0.000008,0.001252,0.998624,0.000085,4
0.999915,0.000011,0.000054,0.000007,0.000005,0.000008,0
0.999666,0.000150,0.000060,0.000008,0.000036,0.000080,0
0.000038,0.999511,0.000089,0.000283,0.000018,0.000060,1
0.000012,0.999850,0.000097,0.000009,0.000010,0.000022,1
0.000003,0.000002,0.000009,0.999964,0.000001,0.000021,3
0.000083,0.000030,0.000026,0.999431,0.000145,0.000285,3
0.000002,0.000001,0.000001,0.000281,0.000004,0.999712,5
0.000000,0.000001,0.000002,0.000012,0.000059,0.999926,5
0.000133,0.999256,0.000499,0.000015,0.000029,0.000068,1
0.000002,0.000000,0.000003,0.000015,0.000012,0.999967,5
0.999984,0.000006,0.000003,0.000000,0.000002,0.000003,0
0.000001,0.000001,0.000000,0.000016,0.000028,0.999954,5
0.000020,0.000001,0.999973,0.000001,0.000004,0.000002,2
0.999905,0.000012,0.000059,0.000002,0.000005,0.000017,0
0.000001,0.000000,0.000001,0.000028,0.000001,0.999970,5
0.000003,0.000049,0.999942,0.000000,0.000003,0.000003,2
0.000170,0.996106,0.003390,0.000072,0.000089,0.000173,1
0.999952,0.000024,0.000016,0.000001,0.000002,0.000005,0
0.000007,0.000054,0.999931,0.000000,0.000004,0.000004,2
0.000004,0.000001,0.000002,0.999971,0.000012,0.000010,3
0.992320,0.007084,0.000259,0.000110,0.000146,0.000080,0
0.000001,0.000001,0.000001,0.000091,0.000002,0.999904,5
0.000017,0.000005,0.000010,0.001137,0.998764,0.000067,4
0.000003,0.000002,0.000001,0.000104,0.999879,0.000010,4
0.000001,0.000001,0.000001,0.000003,0.999990,0.000005,4
0.000105,0.000043,0.000027,0.998366,0.001168,0.000291,3
0.000097,0.000127,0.999741,0.000002,0.000015,0.000017,2
0.000027,0.000006,0.000010,0.998444,0.001417,0.000095,3
0.000263,0.000168,0.000183,0.602086,0.396092,0.001207,3
0.000009,0.999509,0.000445,0.000004,0.000016,0.000017,1
0.000001,0.000000,0.000001,0.000346,0.000000,0.999652,5
0.000106,0.000093,0.999749,0.000008,0.000008,0.000037,2
0.000006,0.000000,0.000001,0.000005,0.999983,0.000005,4
0.000007,0.000001,0.000002,0.999925,0.000049,0.000016,3
0.999968,0.000012,0.000003,0.000002,0.000007,0.000009,0
0.000019,0.000001,0.000002,0.999954,0.000007,0.000017,3
0.000004,0.000000,0.000001,0.000077,0.000062,0.999856,5
0.000001,0.000000,0.000000,0.000039,0.000001,0.999958,5
0.000012,0.999980,0.000002,0.000001,0.000002,0.000003,1
0.000076,0.000030,0.999878,0.000001,0.000008,0.000008,2
0.000001,0.000000,0.000001,0.000086,0.000002,0.999910,5
0.000002,0.000001,0.000001,0.000079,0.000002,0.999915,5
0.000001,0.000001,0.000002,0.000175,0.000002,0.999820,5
0.000024,0.000003,0.000009,0.999863,0.000047,0.000054,3
0.000014,0.000004,0.000006,0.000464,0.999452,0.000060,4
0.000006,0.000019,0.000020,0.999843,0.000065,0.000047,3
0.000025,0.000029,0.000017,0.989645,0.010162,0.000120,3
0.000028,0.014098,0.985739,0.000030,0.000068,0.000037,2
0.000009,0.000002,0.000003,0.000015,0.999945,0.000026,4
0.999929,0.000066,0.000001,0.000000,0.000001,0.000003,0
0.997456,0.002264,0.000110,0.000020,0.000043,0.000106,0
0.000003,0.999926,0.000046,0.000006,0.000007,0.000011,1
0.000171,0.999619,0.000021,0.000027,0.000103,0.000059,1
0.000012,0.000002,0.000097,0.999840,0.000003,0.000046,3
0.000001,0.999987,0.000007,0.000001,0.000001,0.000004,1
0.999959,0.000002,0.000025,0.000002,0.000005,0.000007,0
0.000001,0.000000,0.000001,0.000148,0.000001,0.999850,5
0.000475,0.999409,0.000026,0.000012,0.000056,0.000024,1
0.000017,0.000015,0.999963,0.000000,0.000001,0.000003,2
0.000006,0.000001,0.000002,0.999977,0.000001,0.000014,3
0.999939,0.000022,0.000007,0.000007,0.000005,0.000021,0
0.000006,0.000008,0.999982,0.000000,0.000001,0.000003,2
0.999766,0.000069,0.000107,0.000011,0.000014,0.000034,0
0.000035,0.999937,0.000016,0.000001,0.000003,0.000009,1
0.000005,0.000001,0.000003,0.000004,0.999975,0.000013,4
0.000001,0.000000,0.000002,0.000634,0.000000,0.999362,5
0.000855,0.000256,0.998805,0.000006,0.000051,0.000027,2
0.000002,0.000000,0.000001,0.000034,0.000004,0.999959,5
0.000008,0.000067,0.999915,0.000000,0.000004,0.000005,2
0.000002,0.999976,0.000007,0.000001,0.000007,0.000007,1
0.000002,0.000000,0.000001,0.000025,0.000007,0.999965,5
0.999861,0.000092,0.000012,0.000006,0.000005,0.000024,0
0.958830,0.027600,0.008078,0.000946,0.002013,0.002533,0
0.000002,0.000001,0.000001,0.000091,0.999893,0.000011,4
0.000054,0.000259,0.999625,0.000010,0.000012,0.000040,2
0.000009,0.999705,0.000273,0.000001,0.000002,0.000009,1
0.000074,0.000020,0.000038,0.999323,0.000233,0.000312,3
0.000004,0.000003,0.000007,0.999952,0.000003,0.000033,3
0.000016,0.000003,0.000007,0.000053,0.999885,0.000035,4
0.000001,0.000001,0.000001,0.000013,0.000107,0.999877,5
0.000046,0.000009,0.000022,0.000135,0.999648,0.000140,4
0.014300,0.891178,0.093048,0.000030,0.000623,0.000821,1
0.007051,0.000197,0.992241,0.000040,0.000230,0.000241,2
0.999901,0.000014,0.000074,0.000006,0.000001,0.000006,0
0.000001,0.000000,0.000003,0.000070,0.000000,0.999925,5
0.000006,0.000001,0.000001,0.000006,0.999978,0.000009,4
0.000002,0.000002,0.000001,0.000005,0.999983,0.000007,4
0.993840,0.000295,0.005768,0.000007,0.000036,0.000055,0
0.000002,0.000001,0.000002,0.000057,0.000354,0.999585,5
0.000005,0.000001,0.000003,0.999962,0.000005,0.000023,3
0.000005,0.000000,0.000001,0.000035,0.000004,0.999955,5
